case,method,tau,n,epochs,rep,n_train,n_val,data_seed,fit_seed,data_sha256,epochs_run,optimizer_updates,projection_1_epochs_run,projection_2_epochs_run,projection_1_seed,projection_2_seed,density_zero,last_epoch_train_loss,last_epoch_validation_loss,training_loss,theta_hat_1,theta_0_1,estimated_se_1,theta_error_1,root_n_train_error_1,T_1,ci_lower_1,ci_upper_1,covered_1,theta_hat_2,theta_0_2,estimated_se_2,theta_error_2,root_n_train_error_2,T_2,ci_lower_2,ci_upper_2,covered_2
3,DPLQR,0.5,1000,500,9,800,200,51260913,51760913,195127c8a1cfe345d343b39a3c8f3a65c3d3d999c9651781be6f3d436a29e75c,500,3500,500,500,52260913,52260914,0.5315692250698268,0.21124466827937535,0.9279202222824097,0.39495481202938776,0.8719938397407532,1.0,0.28335619569781756,-0.12800616025924683,-3.6205609581186153,-0.4517499959512364,0.3166259013767474,1.427361778104759,True,-0.8907952904701233,-1.0,0.28578155570361236,0.10920470952987671,3.0887756258433208,0.38212651359185085,-1.4509168470950309,-0.3306737338452158,True
3,DPLQR,0.5,1000,500,10,800,200,51260914,51760914,ac0387c38f269d2310d397967ff6c83e1fcb5205c6c5e9522432b2bcaee9c29b,500,3500,500,500,52260914,52260915,0.4814481000628077,0.22326324028628214,0.7875798940658569,0.4049572775625077,1.0298793315887451,1.0,0.1567222185529451,0.029879331588745117,0.8451151193489237,0.19065153533830975,0.7227094276477577,1.3370492355297325,True,-1.0526609420776367,-1.0,0.5584423854408755,-0.05266094207763672,-1.489476369870757,-0.09429968686216805,-2.147187904982388,0.041866020827114436,True
3,DPLQR,0.5,1000,500,11,800,200,51260915,51760915,5d667289a2c7639a446760d5552f046570f3b5867700141ea6b65d5d141f7aff,500,3500,500,500,52260915,52260916,0.48396198556289344,0.22434641420841217,0.7971904277801514,0.43627068379143624,0.7297011017799377,1.0,0.2978609965938132,-0.27029889822006226,-7.645207355146338,-0.9074665743788644,0.14590427605685619,1.3134979275030192,True,-0.9214510321617126,-1.0,0.47045903938621525,0.07854896783828735,2.2217003125462806,0.16696239472997762,-1.8435338055600052,0.0006317412365800523,True
3,DPLQR,0.5,1000,500,12,800,200,51260916,51760916,5fed88d0b1e10cc09f08395a441fefd6a4bf7529b6f3aa569fae8f91373e6106,500,3500,500,500,52260916,52260917,0.5251567669566272,0.24216734511511667,0.7880358695983887,0.394731053951418,1.1222988367080688,1.0,0.2552191409062551,0.12229883670806885,3.45913347070007,0.4791914755053212,0.6220785123665556,1.6225191610495822,True,-1.1547105312347412,-1.0,0.3395562223079358,-0.1547105312347412,-4.375874630282348,-0.45562566983218983,-1.8202284976847714,-0.48919256478471096,True
3,DPLQR,0.5,1000,500,13,800,200,51260917,51760917,46777aeb66b4e26e2712e99b056e39b22d697fcd2560e176b7180f0f11020357,500,3500,500,500,52260917,52260918,0.5147521832781385,0.32402080084596363,0.8698154091835022,0.43216416480092973,0.9257255792617798,1.0,0.2591011201814792,-0.07427442073822021,-2.10079786290793,-0.2866619051519231,0.4178967153520964,1.433554443171463,True,-0.9276111125946045,-1.0,0.44521877786930514,0.07238888740539551,2.047466926676185,0.16259172120239146,-1.800223882459381,-0.054998342729827954,True
3,DPLQR,0.5,1000,500,14,800,200,51260918,51760918,27f214233eb5f5c300a71a4352922401de881b8e163d37ed2e9e8393c8e9d125,500,3500,500,500,52260918,52260919,0.595914292212489,0.24917948884623392,0.731422483921051,0.3830081966430942,0.8251432776451111,1.0,0.1582949484243356,-0.17485672235488892,-4.945694964527814,-1.104626042052566,0.5148908797987879,1.1353956754914343,True,-0.6448417901992798,-1.0,0.2248803367060435,0.3551582098007202,10.045391141766553,1.5793208735051472,-1.0855991509743657,-0.2040844294241938,True
3,DPLQR,0.5,1000,500,15,800,200,51260919,51760919,8ceade10cdecf2ef92ab17c73e2118616a02623087fd1486288061b714d58400,500,3500,500,500,52260919,52260920,0.6104943946028438,0.2650841495820454,0.7381930947303772,0.39580975691845494,1.0343618392944336,1.0,0.24718016636045648,0.034361839294433594,0.9718995831654547,0.13901535790830646,0.5498976155353199,1.5188260630535473,True,-0.8322957754135132,-1.0,0.34384715428940665,0.16770422458648682,4.743391777549462,0.4877289879948659,-1.5062238140073374,-0.15836773681968896,True
3,DPLQR,0.5,1000,500,16,800,200,51260920,51760920,6c78d687e9cc60dd84c7fab2c537240636b712db877876605121c96f1f66a9b8,500,3500,500,500,52260920,52260921,0.5045847244720812,0.2753126621246338,0.7369217276573181,0.4512566783962949,1.0046277046203613,1.0,0.2665828465709377,0.004627704620361328,0.1308912527354325,0.017359348809901372,0.4821349264451563,1.5271204827955662,True,-1.1064773797988892,-1.0,0.3479415246976945,-0.10647737979888916,-3.0116350919508013,-0.3060209036314391,-1.7884302369323242,-0.42452452266545415,True
3,DPLQR,0.5,1000,500,17,800,200,51260921,51760921,750c012785c454f9d89314a6a5e0b9f5bb454416ec2a78cf5618cd0e20ac22dc,500,3500,500,500,52260921,52260922,0.47153867999874477,0.23809449800423213,0.9858424663543701,0.3929045766795115,1.2571643590927124,1.0,0.2648251077831265,0.2571643590927124,7.273706487757973,0.9710724230246034,0.7381166856358465,1.7762120325495783,True,-0.8273053169250488,-1.0,0.32407541716543736,0.17269468307495117,4.884543259086387,0.5328842421478461,-1.4624814628440996,-0.19212917100599802,True
3,DPLQR,0.5,1000,500,18,800,200,51260922,51760922,dc2768f799a0da2400bc3ec58c91ac1c9047e56532a560c440867ae2d32cf370,500,3500,500,500,52260922,52260923,0.41771366333910287,0.2480098924466542,0.7646166682243347,0.4477880458480641,0.9823874831199646,1.0,0.2735801521700499,-0.0176125168800354,-0.4981572047854227,-0.06437790439230381,0.4461802379816793,1.51859472825825,True,-0.8762719631195068,-1.0,0.4733446155917581,0.12372803688049316,3.4995573560438387,0.2613910305619784,-1.8040103619553092,0.05146643571629561,True
3,DPLQR,0.5,1000,500,19,800,200,51260923,51760923,dda7aa5f301a1d20bf5c3873223f9612bfa8485613c6ab33b84133600a7158da,500,3500,500,500,52260923,52260924,0.5147864405237377,0.26175081729888916,0.7856341004371643,0.39246717127402214,0.8032455444335938,1.0,0.18119519528616548,-0.19675445556640625,-5.565056390386925,-1.0858701592813633,0.44810948750100765,1.1583816013661798,True,-0.7250227332115173,-1.0,0.36043363714808085,0.27497726678848267,7.777531600731141,0.7629067835184061,-1.4314596808385338,-0.018585785584500747,True
3,DPLQR,0.5,1000,500,20,800,200,51260924,51760924,f9c3033b112ea8b8e4127269c62742c510b6bcd51dbaa8d32b13d7eb51e84ee9,500,3500,500,500,52260924,52260925,0.38224145689799577,0.2905444247382028,0.8779107332229614,0.43553319105709093,0.8925790190696716,1.0,0.2516535025802473,-0.10742098093032837,-3.0383241623018398,-0.4268606628913259,0.3993472174290293,1.385810820710314,True,-1.0331045389175415,-1.0,0.42633179399059395,-0.033104538917541504,-0.9363377582659027,-0.07764970706893111,-1.8686995006034555,-0.19750957723162754,True
3,DPLQR,0.5,1000,1000,1,800,200,51260905,51760905,3adea298d34c65375236d1230f11bc7dc55d87428ff0999b512a9e24062e09ae,1000,7000,1000,1000,52260905,52260906,0.4141353182432961,0.21631995694977896,0.8509533405303955,0.45799840880898757,0.9593799114227295,1.0,0.19901768693449037,-0.04062008857727051,-1.1489096034154478,-0.20410290765082206,0.5693124127446607,1.3494474101007983,True,-1.0736221075057983,-1.0,0.641992604209059,-0.07362210750579834,-2.082347658503801,-0.11467750099162198,-2.3319044900966315,0.1846602750850348,True
3,DPLQR,0.5,1000,1000,2,800,200,51260906,51760906,3275d9982ba0d6cbb95f2c8a36060118f87f247e94c5c12b7430798515bd1b66,1000,7000,1000,1000,52260906,52260907,0.5449843270258913,0.20248999765941075,0.9196077585220337,0.4049578102903845,1.3796334266662598,1.0,0.18539648355318167,0.37963342666625977,10.737654814431927,2.047684073562056,1.0162629960416512,1.7430038572908684,False,-0.9001262784004211,-1.0,0.424179642830696,0.09987372159957886,2.824855432215983,0.23545147271351194,-1.731503101323649,-0.06874945547719324,True
3,DPLQR,0.5,1000,1000,3,800,200,51260907,51760907,81161d503a0a95881f74401146db8ce9cd97114c7a1f88f9b112860f9dcfe7a7,1000,7000,1000,1000,52260907,52260908,0.4404900098148797,0.2118296899965831,0.7521854639053345,0.4869086077829769,0.9366318583488464,1.0,0.26749427014042465,-0.06336814165115356,-1.7923217069088158,-0.23689532346949946,0.4123527228027861,1.4609109938949068,True,-1.156855583190918,-1.0,0.6923374880212716,-0.15685558319091797,-4.43654586165075,-0.22655942499837403,-2.513812124859541,0.20010095847770537,True
3,DPLQR,0.5,1000,1000,4,800,200,51260908,51760908,47f789aa37d2146ec00a6179dd92af8e6f66fc77cac6a7793671bf8901975be8,1000,7000,1000,1000,52260908,52260909,0.39577687855767746,0.15600872039794922,0.9834306240081787,0.4815036734098966,1.308314323425293,1.0,0.477181554470256,0.30831432342529297,8.720445953238684,0.6461153423408595,0.37305566257675316,2.2435729842738326,True,-0.7982770204544067,-1.0,0.5963843554833168,0.20172297954559326,5.705587470313769,0.33824324479825535,-1.9671688781448404,0.37061483723602695,True
3,DPLQR,0.5,1000,1000,5,800,200,51260909,51760909,14c719288885fb25a1876ccb701eb87f4d2ef7e303fc8a54ad158a455864b619,1000,7000,1000,1000,52260909,52260910,0.42302513820038373,0.16449588324342454,0.7722094655036926,0.4332816152234414,1.034177541732788,1.0,0.2965971829478873,0.034177541732788086,0.9666868609416273,0.11523218593344883,0.45285774523889155,1.6154973382266846,True,-1.1000806093215942,-1.0,0.5663874351614536,-0.10008060932159424,-2.8307071006632354,-0.1766999108888519,-2.2101795835340585,0.010018364890869824,True
3,DPLQR,0.5,1000,1000,6,800,200,51260910,51760910,8fdbcd3b5d0a397ceaed44f271dac9bd8fc79e212434fba59dbcf4d62fe2a8f1,1000,7000,1000,1000,52260910,52260911,0.37080139779460514,0.18782833005700791,0.8232028484344482,0.49105251513679093,0.8526365160942078,1.0,0.2948873084986208,-0.14736348390579224,-4.168068750762414,-0.49972813226881024,0.27466801193895873,1.4306050202494567,True,-0.9645869135856628,-1.0,0.5597041464426765,0.03541308641433716,1.0016333418529202,0.06327108105132481,-2.0615868826110413,0.13241305543971538,True
3,DPLQR,0.5,1000,1000,7,800,200,51260911,51760911,e377c0725e8a57b196666b752910fe24e4faceef20032a6a3c5712b0cdaee406,1000,7000,1000,1000,52260911,52260912,0.3411568934955295,0.23446151188441686,0.8346424698829651,0.5167913190159105,0.6392339468002319,1.0,0.366315224208267,-0.36076605319976807,-10.204004905578511,-0.984851377606561,-0.07873069963668633,1.3571985932371502,True,-1.1093451976776123,-1.0,0.47310107378838595,-0.1093451976776123,-3.0927492307209277,-0.23112439124693568,-2.0366062633500754,-0.18208413200514928,True
3,DPLQR,0.5,1000,1000,8,800,200,51260912,51760912,d51450d1c937f2ad83cec6f898d798ad647b6d18988fec1554d680db53f68e5d,1000,7000,1000,1000,52260912,52260913,0.41197792427499585,0.17973633536270686,0.7714606523513794,0.43589872894098997,1.0921305418014526,1.0,0.2983717531786562,0.09213054180145264,2.6058452344879135,0.30877769366555147,0.5073326515672121,1.6769284320356932,True,-0.8557676672935486,-1.0,0.4782069674466407,0.14423233270645142,4.079506420923443,0.3016106885196004,-1.7930361006450823,0.08150076605798529,True
3,DPLQR,0.5,1000,1000,9,800,200,51260913,51760913,195127c8a1cfe345d343b39a3c8f3a65c3d3d999c9651781be6f3d436a29e75c,1000,7000,1000,1000,52260913,52260914,0.41345949397000076,0.1707259022763797,0.9899502396583557,0.47694385227796887,0.8412202000617981,1.0,0.36443974554622405,-0.1587797999382019,-4.490970930069837,-0.4356818977036162,0.12693142425625736,1.5555089758673388,True,-0.8365620970726013,-1.0,0.543013062560525,0.16343790292739868,4.622721978514892,0.30098337258540936,-1.9008481428260255,0.2277239486808229,True
3,DPLQR,0.5,1000,1000,10,800,200,51260914,51760914,ac0387c38f269d2310d397967ff6c83e1fcb5205c6c5e9522432b2bcaee9c29b,1000,7000,1000,1000,52260914,52260915,0.39516231151383224,0.20051310317856924,0.8895147442817688,0.5066556497213791,1.1271735429763794,1.0,0.36540807248916696,0.1271735429763794,3.597010985044668,0.34803156402668045,0.4109868812374108,1.843360204715348,True,-1.137797236442566,-1.0,0.618938108252233,-0.13779723644256592,-3.8974944126921764,-0.22263492036656116,-2.350893637276296,0.07529916439116402,True
3,DPLQR,0.5,1000,1000,11,800,200,51260915,51760915,5d667289a2c7639a446760d5552f046570f3b5867700141ea6b65d5d141f7aff,1000,7000,1000,1000,52260915,52260916,0.35906763547148196,0.16147283571107046,0.9151545763015747,0.5127946487094267,0.6274029016494751,1.0,0.4195659243025494,-0.3725970983505249,-10.538637395763486,-0.8880537640655602,-0.19493119912378032,1.4497370024227305,True,-1.042859673500061,-1.0,0.8368842824830935,-0.042859673500061035,-1.2122546308533813,-0.05121338086657981,-2.6831227263945694,0.5974033793944471,True
3,DPLQR,0.5,1000,1000,12,800,200,51260916,51760916,5fed88d0b1e10cc09f08395a441fefd6a4bf7529b6f3aa569fae8f91373e6106,1000,7000,1000,1000,52260916,52260917,0.4148278989427838,0.18470979801246099,0.8020128607749939,0.44579111964449714,1.0258095264434814,1.0,0.32342058831238596,0.025809526443481445,0.7300036466959698,0.07980174230142857,0.391916821492449,1.659702231394514,True,-1.1000635623931885,-1.0,0.47418195507195954,-0.10006356239318848,-2.830224940716271,-0.21102355609041115,-2.0294431164530193,-0.17068400833335773,True
3,DPLQR,0.5,1000,1000,13,800,200,51260917,51760917,46777aeb66b4e26e2712e99b056e39b22d697fcd2560e176b7180f0f11020357,1000,7000,1000,1000,52260917,52260918,0.37069262370650463,0.2241902564253126,0.9299190044403076,0.48472281999845784,0.8575440049171448,1.0,0.4071689224842066,-0.14245599508285522,-4.029264005750576,-0.34986951905294505,0.05950758122411881,1.6555804286101707,True,-0.984556257724762,-1.0,0.6888521230293917,0.015443742275238037,0.43681499558872705,0.022419532086684284,-2.3346816095363243,0.36556909408680016,True
3,DPLQR,0.5,1000,1000,14,800,200,51260918,51760918,27f214233eb5f5c300a71a4352922401de881b8e163d37ed2e9e8393c8e9d125,1000,7000,1000,1000,52260918,52260919,0.5158838804707012,0.1827154585293361,0.77021324634552,0.39385732828967973,0.8454092144966125,1.0,0.27894561054629385,-0.15459078550338745,-4.372487709536012,-0.5541968744395479,0.2986858641803404,1.3921325648128846,True,-0.6783995628356934,-1.0,0.5940370443024832,0.32160043716430664,9.096233998057576,0.5413811146103339,-1.842690775151185,0.48589164947979824,True
3,DPLQR,0.5,1000,1000,15,800,200,51260919,51760919,8ceade10cdecf2ef92ab17c73e2118616a02623087fd1486288061b714d58400,1000,7000,1000,1000,52260919,52260920,0.4421602531646128,0.1823217613356454,0.7806861400604248,0.45956690113509074,1.14622962474823,1.0,0.3997735026369489,0.14622962474822998,4.135998370793504,0.3657811830541136,0.36268795760638184,1.929771291890078,True,-0.8826006650924683,-1.0,0.5260987014955505,0.11739933490753174,3.3205546327962505,0.22315077869190417,-1.913735172337036,0.14853384215209942,True
3,DPLQR,0.5,1000,1000,16,800,200,51260920,51760920,6c78d687e9cc60dd84c7fab2c537240636b712db877876605121c96f1f66a9b8,1000,7000,1000,1000,52260920,52260921,0.2994707589355291,0.21702310655798232,0.819586992263794,0.637941448627034,1.086073398590088,1.0,0.46600439820083606,0.08607339859008789,2.434523352912951,0.18470512064350184,0.17272156147918727,1.9994252357009885,True,-1.111838459968567,-1.0,0.9518412989754902,-0.1118384599685669,-3.1632693376493557,-0.11749696098387796,-2.9774131249583498,0.7537362050212157,True
3,DPLQR,0.5,1000,1000,17,800,200,51260921,51760921,750c012785c454f9d89314a6a5e0b9f5bb454416ec2a78cf5618cd0e20ac22dc,1000,7000,1000,1000,52260921,52260922,0.41849612022397914,0.17995294715676988,1.0599290132522583,0.44333185095064176,1.2143633365631104,1.0,0.19646745765334106,0.21436333656311035,6.063110756861981,1.0910882602316045,0.8292941954284136,1.599432477697807,True,-0.8723757266998291,-1.0,0.45061865723334965,0.1276242733001709,3.6097595637822435,0.283220126933363,-1.755572065638994,0.010820612239335725,True
3,DPLQR,0.5,1000,1000,18,800,200,51260922,51760922,dc2768f799a0da2400bc3ec58c91ac1c9047e56532a560c440867ae2d32cf370,1000,7000,1000,1000,52260922,52260923,0.43235886078118824,0.19667645863124303,0.807091236114502,0.4410677695967843,0.9734418988227844,1.0,0.280615716444555,-0.026558101177215576,-0.7511765375139026,-0.09464224425385316,0.4234452010955524,1.5234385965500166,True,-0.8021568059921265,-1.0,0.47226079671079,0.19784319400787354,5.595850563782924,0.4189278368770289,-1.727770958855467,0.12345734687121401,True
3,DPLQR,0.5,1000,1000,19,800,200,51260923,51760923,dda7aa5f301a1d20bf5c3873223f9612bfa8485613c6ab33b84133600a7158da,1000,7000,1000,1000,52260923,52260924,0.34799143879765443,0.19129990892750875,0.8563516736030579,0.5347382115768434,0.8614605665206909,1.0,0.28200938006510556,-0.13853943347930908,-3.918486914998483,-0.49125824625877845,0.3087323382906161,1.4141887947507659,True,-0.7381182909011841,-1.0,0.6371980987212102,0.2618817090988159,7.407133294899821,0.4109894703458548,-1.987003615412154,0.5107670336097858,True
3,DPLQR,0.5,1000,1000,20,800,200,51260924,51760924,f9c3033b112ea8b8e4127269c62742c510b6bcd51dbaa8d32b13d7eb51e84ee9,1000,7000,1000,1000,52260924,52260925,0.3145165403391186,0.1957205789429801,0.9373893737792969,0.516847844030599,0.9114744067192078,1.0,0.30581487788928613,-0.08852559328079224,-2.5038818926964184,-0.28947444902546915,0.3120882601196925,1.510860553318723,True,-1.0276877880096436,-1.0,0.9344745953695914,-0.027687788009643555,-0.7831289063069816,-0.029629257067917223,-2.859224339401683,0.8038487633823956,True
3,DPLQR,0.5,2000,200,1,1600,400,52260905,52760905,02d4548d11743d5df9df61e96f59dda3254876f961acdf349959b06e064e9f1d,200,2600,200,200,53260905,53260906,0.47768296061470267,0.3968564524100377,0.5714548826217651,0.46038887858378,1.0565471649169922,1.0,0.1636359762252391,0.05654716491699219,2.2618865966796875,0.34556682595981847,0.7358265449404711,1.3772677848935133,True,-0.9424803853034973,-1.0,0.11904193401958646,0.057519614696502686,2.3007845878601074,0.4831878377164029,-1.1757982886318803,-0.7091624819751144,True
3,DPLQR,0.5,2000,200,2,1600,400,52260906,52760906,df0c9f4bf6fe1d0df5d4b368940c54d89f6abdb5e53bd18273b1c41b958ba5b1,200,2600,200,200,53260906,53260907,0.603697641428287,0.39793968429932225,0.6095924973487854,0.44077239006972624,1.0905368328094482,1.0,0.12953030848848215,0.09053683280944824,3.6214733123779297,0.6989625352239378,0.8366620932656603,1.3444115723532362,True,-0.9723809361457825,-1.0,0.08817666035593984,0.02761906385421753,1.1047625541687012,0.31322419949597274,-1.1452040147204454,-0.7995578575711196,True
3,DPLQR,0.5,2000,200,3,1600,400,52260907,52760907,b99bfab88ae2fb3591dce6be9f73abd90df8bc2db3962b3566c7713074dc1523,200,2600,200,200,53260907,53260908,0.4882081549110274,0.3946592945318956,0.7555220127105713,0.44271420190509025,0.9579997658729553,1.0,0.1283451675361995,-0.04200023412704468,-1.680009365081787,-0.32724437494071285,0.706447859912245,1.2095516718336656,True,-0.899147629737854,-1.0,0.11969496998652052,0.100852370262146,4.03409481048584,0.842578182470855,-1.133745460042037,-0.6645497994336711,True
3,DPLQR,0.5,2000,200,4,1600,400,52260908,52760908,537b95aa966372a3afe88ddde35e8d852b73fadb39dfb7b4a70404350d467592,200,2600,200,200,53260908,53260909,0.6020587205001602,0.40562599897384644,0.6924106478691101,0.4320996511673924,0.9135006070137024,1.0,0.08926333830775961,-0.08649939298629761,-3.4599757194519043,-0.96903605249523,0.7385476787906791,1.0884535352367257,True,-1.1551380157470703,-1.0,0.09095489677025904,-0.1551380157470703,-6.2055206298828125,-1.7056587523696496,-1.3334063376343366,-0.976869693859804,True
3,DPLQR,0.5,2000,200,5,1600,400,52260909,52760909,d312ccd5f91a489954cc480ac261b92e21e709eb5704a34d2675fe83277ba1df,200,2600,200,200,53260909,53260910,0.5229620041128265,0.4645260205635658,0.6201175451278687,0.4833756912110875,0.9622504711151123,1.0,0.15647844058607735,-0.037749528884887695,-1.5099811553955078,-0.24124428095972766,0.65555836320941,1.2689425790208146,True,-0.9197945594787598,-1.0,0.10683487496456819,0.08020544052124023,3.2082176208496094,0.7507421200037946,-1.1291870667021533,-0.7104020522553662,True
3,DPLQR,0.5,2000,200,6,1600,400,52260910,52760910,d7db8e01bf02abb74337d04a18defd4324b17d3055fac1c11e1429ade0119930,200,2600,200,200,53260910,53260911,0.5661996548236006,0.43544400426057667,0.6468537449836731,0.46506766623887286,1.0239919424057007,1.0,0.1208521092906018,0.023991942405700684,0.9596776962280273,0.19852315815199795,0.7871261607404227,1.2608577240709786,True,-0.9199485778808594,-1.0,0.09124657383740468,0.08005142211914062,3.202056884765625,0.8773087991422771,-1.0987885763148473,-0.7411085794468715,True
3,DPLQR,0.5,2000,200,7,1600,400,52260911,52760911,b86d52bdcf1e7bdc9c26844779ca7ecbda1226b8829d2acf6c1f8ba86232ac71,200,2600,200,200,53260911,53260912,0.5298605979600165,0.4261336074425624,0.5919739007949829,0.4650688643975905,0.9643797278404236,1.0,0.12826585275714106,-0.035620272159576416,-1.4248108863830566,-0.2777065867017619,0.7129832759901096,1.2157761796907376,True,-1.0169143676757812,-1.0,0.10643457109582831,-0.01691436767578125,-0.67657470703125,-0.15891798596672513,-1.2255222937335726,-0.8083064416179899,True
3,DPLQR,0.5,2000,200,8,1600,400,52260912,52760912,e47c7630e4eae27b3be6663bb1a61c4c846721917db593076dac6a16aa328477,200,2600,200,200,53260912,53260913,0.5956810117652375,0.43123881633465105,0.6543769240379333,0.4617449420599534,0.9902434349060059,1.0,0.12362400985322244,-0.00975656509399414,-0.3902626037597656,-0.07892127998095202,0.7479448279692651,1.2325420418427466,True,-0.8476742506027222,-1.0,0.09555532851736037,0.15232574939727783,6.093029975891113,1.5941104673153155,-1.0349592530276417,-0.6603892481778026,True
3,DPLQR,0.5,2000,200,9,1600,400,52260913,52760913,0ea23a904f062e8852eb5c93cadb4306ccd8446eb9dc283e07285fc527990ffa,200,2600,200,200,53260913,53260914,0.534425990422747,0.4389787247547737,0.696578860282898,0.48067388044770903,1.0145455598831177,1.0,0.11652604319782463,0.014545559883117676,0.581822395324707,0.12482668666972484,0.7861587119544229,1.2429324078118125,True,-0.9737392067909241,-1.0,0.10645346204532072,0.026260793209075928,1.050431728363037,0.24668801469224036,-1.1823841584293542,-0.7650942551524939,True
3,DPLQR,0.5,2000,200,10,1600,400,52260914,52760914,2423669b6bccabc8e6ab42876131cbdb97df8aa8ecb17cb92f4d54f9f2f8c9ac,200,2600,200,200,53260914,53260915,0.45765674140641005,0.4100841535971715,0.6458249092102051,0.4809576131263388,1.1058104038238525,1.0,0.14102092340872469,0.10581040382385254,4.232416152954102,0.7503170541379838,0.8294144728761708,1.3822063347715343,True,-0.9522998929023743,-1.0,0.11207768694389278,0.04770010709762573,1.9080042839050293,0.4255986039532105,-1.171968122782959,-0.7326316630217894,True
3,DPLQR,0.5,2000,200,11,1600,400,52260915,52760915,960117e62f2619484200a17f87869b4dccfffd31d0a35c81a5cdd61c5f3c7c27,200,2600,200,200,53260915,53260916,0.581090688669811,0.3983549934167128,0.6528487205505371,0.4256325914722792,1.0541261434555054,1.0,0.10549332513406595,0.05412614345550537,2.165045738220215,0.5130764755658169,0.8473630255833621,1.2608892613276488,True,-0.8712603449821472,-1.0,0.09787746386841299,0.12873965501785278,5.149586200714111,1.3153145773263097,-1.063096649062357,-0.6794240409019373,True
3,DPLQR,0.5,2000,200,12,1600,400,52260916,52760916,6fb247e4548abac33962fcaad398237803ac2edf8aedd6a023ba7dbd276272da,200,2600,200,200,53260916,53260917,0.651223689128991,0.37920514895365787,0.592644453048706,0.4054743835818382,0.9046738743782043,1.0,0.1123240919833993,-0.09532612562179565,-3.813045024871826,-0.8486703425644802,0.6845226994945776,1.1248250492618312,True,-0.9185289740562439,-1.0,0.08762529330836516,0.0814710259437561,3.258841037750244,0.9297660854275105,-1.0902713930753982,-0.7467865550370896,True
3,DPLQR,0.5,2000,200,13,1600,400,52260917,52760917,186d23cc2a699cfb7929426e3e2157e83ed7218e6ba788fb15af474a1a7156be,200,2600,200,200,53260917,53260918,0.49891208134999815,0.4252883516825162,0.6615095138549805,0.47735334645497174,1.0776420831680298,1.0,0.1268037378376581,0.07764208316802979,3.1056833267211914,0.6123012183397301,0.8291113239011609,1.3261728424348986,True,-0.8090294003486633,-1.0,0.11725551381367134,0.19097059965133667,7.638823986053467,1.6286705284904952,-1.038845984412198,-0.5792128162851287,True
3,DPLQR,0.5,2000,200,14,1600,400,52260918,52760918,3c511eeab683f6b7a18fc3f6f07e01b6ad266abe60d04aabc856c77cdf278b71,200,2600,200,200,53260918,53260919,0.581106489756679,0.47215152245301467,0.6448610424995422,0.49344013095827066,0.9661858677864075,1.0,0.12199552508189326,-0.03381413221359253,-1.3525652885437012,-0.27717518483480236,0.7270790323508438,1.2052927032219711,True,-0.8928797841072083,-1.0,0.10316954212990456,0.10712021589279175,4.28480863571167,1.0382930240972936,-1.095088370983309,-0.6906711972311075,True
3,DPLQR,0.5,2000,200,15,1600,400,52260919,52760919,4f27d514d77d50ae4a3957d3fcb8223dd23b7b79e3ab0c29514449346f22988b,200,2600,200,200,53260919,53260920,0.5740058018864284,0.40779292583465576,0.6405960917472839,0.4485006901022296,1.0054242610931396,1.0,0.12684665858139985,0.0054242610931396484,0.21697044372558594,0.04276234907408932,0.7568093787143474,1.254039143471932,True,-1.0421159267425537,-1.0,0.09189895031765401,-0.04211592674255371,-1.6846370697021484,-0.45828517732767987,-1.2222345595821913,-0.8619972939029161,True
3,DPLQR,0.5,2000,200,16,1600,400,52260920,52760920,00a8319980ea6a72f7666ed32f47c71be632c2d3117b0b191f5206c8562db698,200,2600,200,200,53260920,53260921,0.5703243070788784,0.4160025692903079,0.5969155430793762,0.45113156088581513,0.9122202396392822,1.0,0.11966587807829905,-0.08777976036071777,-3.511190414428711,-0.7335404358398829,0.6776794284274549,1.1467610508511095,True,-1.1103308200836182,-1.0,0.0936876415254164,-0.11033082008361816,-4.413232803344727,-1.1776454000465648,-1.2939552232699336,-0.9267064168973028,True
3,DPLQR,0.5,2000,200,17,1600,400,52260921,52760921,8fcbdb347290ff48a821e3aa7924484b657f4a3f8b7e6798a3153283f3b41894,200,2600,200,200,53260921,53260922,0.5624321821812861,0.3940975757745596,0.7248433232307434,0.44794327470649103,1.1570532321929932,1.0,0.11433057221281082,0.15705323219299316,6.282129287719727,1.3736766041952446,0.9329694283240281,1.3811370360619581,True,-1.0860159397125244,-1.0,0.10768121639845243,-0.08601593971252441,-3.4406375885009766,-0.7988017092436989,-1.297067245664955,-0.8749646337600938,True
3,DPLQR,0.5,2000,200,18,1600,400,52260922,52760922,35e938d6a78c4313233f90a92f637f9eb4db3020789b4b433356a01d4b06e224,200,2600,200,200,53260922,53260923,0.6649223202102337,0.36293182923243594,0.5968343615531921,0.390114969465558,0.9172862768173218,1.0,0.09566183990610586,-0.08271372318267822,-3.308548927307129,-0.8646470030668814,0.7297925159065178,1.1047800377281258,True,-0.9221594929695129,-1.0,0.08002638523571587,0.07784050703048706,3.1136202812194824,0.9726855311683721,-1.079008325844444,-0.7653106600945819,True
