design,sigma,scale,error_law,n_total,n_fit,n_val,replication,data_seed,fit_seed,epoch,theta_hat_1,theta_hat_2,error_theta1,error_theta2,train_check_loss,val_check_loss,mean_sigma,hetero_ratio,p10_sigma,p90_sigma
case6_c0.1_t3,paper_case6,0.1,t3,400,320,80,5,141173160,141173177,20,0.20485377311706543,0.004301135893911123,-0.7951462268829346,1.0043011358939111,0.286137193441391,0.35656023025512695,0.1952664995387906,4.935077952225145,0.06521445226268624,0.32183840552802206
case6_c0.1_t3,paper_case6,0.1,t3,400,320,80,5,141173160,141173177,40,0.36248546838760376,-0.19307628273963928,-0.6375145316123962,0.8069237172603607,0.2140456795692444,0.3164222836494446,0.1952664995387906,4.935077952225145,0.06521445226268624,0.32183840552802206
case6_c0.1_t3,paper_case6,0.1,t3,400,320,80,5,141173160,141173177,60,0.5565420985221863,-0.3688907027244568,-0.4434579014778137,0.6311092972755432,0.16997991502285004,0.2899835705757141,0.1952664995387906,4.935077952225145,0.06521445226268624,0.32183840552802206
case6_c0.1_t3,paper_case6,0.1,t3,400,320,80,5,141173160,141173177,80,0.6829465627670288,-0.49881598353385925,-0.3170534372329712,0.5011840164661407,0.13875087350606918,0.27411335706710815,0.1952664995387906,4.935077952225145,0.06521445226268624,0.32183840552802206
case6_c0.1_t3,paper_case6,0.1,t3,400,320,80,5,141173160,141173177,100,0.7573385238647461,-0.5814775228500366,-0.2426614761352539,0.4185224771499634,0.11662218421697616,0.26534366607666016,0.1952664995387906,4.935077952225145,0.06521445226268624,0.32183840552802206
case6_c0.1_t3,paper_case6,0.1,t3,400,320,80,5,141173160,141173177,150,0.8163306713104248,-0.6977887749671936,-0.1836693286895752,0.3022112250328064,0.09967980235815048,0.27110767364501953,0.1952664995387906,4.935077952225145,0.06521445226268624,0.32183840552802206
case6_c0.1_t3,paper_case6,0.1,t3,400,320,80,5,141173160,141173177,200,0.8424970507621765,-0.7466952204704285,-0.1575029492378235,0.25330477952957153,0.08515142500400544,0.2731854021549225,0.1952664995387906,4.935077952225145,0.06521445226268624,0.32183840552802206
case6_c1_t3,paper_case6,1.0,t3,400,320,80,1,644316265,644316282,10,0.3076990842819214,-0.09949582815170288,-0.6923009157180786,0.9005041718482971,1.1681610465049743,1.2595781087875366,2.048176702000656,4.7948100678649475,0.7104375407506436,3.4064130729803996
case6_c1_t3,paper_case6,1.0,t3,400,320,80,1,644316265,644316282,20,0.33661675453186035,-0.08840454369783401,-0.6633832454681396,0.911595456302166,1.0831570506095887,1.1344704627990723,2.048176702000656,4.7948100678649475,0.7104375407506436,3.4064130729803996
case6_c1_t3,paper_case6,1.0,t3,400,320,80,1,644316265,644316282,40,0.34837016463279724,-0.11660226434469223,-0.6516298353672028,0.8833977356553078,1.0097700595855712,1.1403567790985107,2.048176702000656,4.7948100678649475,0.7104375407506436,3.4064130729803996
case6_c1_t3,paper_case6,1.0,t3,400,320,80,1,644316265,644316282,60,0.363696813583374,-0.15152673423290253,-0.636303186416626,0.8484732657670975,0.9388229370117187,1.132032036781311,2.048176702000656,4.7948100678649475,0.7104375407506436,3.4064130729803996
case6_c1_t3,paper_case6,1.0,t3,400,320,80,1,644316265,644316282,80,0.40341001749038696,-0.20389772951602936,-0.596589982509613,0.7961022704839706,0.8648606181144715,1.149391770362854,2.048176702000656,4.7948100678649475,0.7104375407506436,3.4064130729803996
case6_c1_t3,paper_case6,1.0,t3,400,320,80,1,644316265,644316282,100,0.43908581137657166,-0.2387743592262268,-0.5609141886234283,0.7612256407737732,0.7993597745895386,1.1719768047332764,2.048176702000656,4.7948100678649475,0.7104375407506436,3.4064130729803996
case6_c1_t3,paper_case6,1.0,t3,400,320,80,1,644316265,644316282,150,0.45544296503067017,-0.2703512907028198,-0.5445570349693298,0.7296487092971802,0.6632192015647889,1.2074130773544312,2.048176702000656,4.7948100678649475,0.7104375407506436,3.4064130729803996
case6_c1_t3,paper_case6,1.0,t3,400,320,80,1,644316265,644316282,200,0.42797043919563293,-0.2777751684188843,-0.5720295608043671,0.7222248315811157,0.5862992525100708,1.2535020112991333,2.048176702000656,4.7948100678649475,0.7104375407506436,3.4064130729803996
case6_c1_t3,paper_case6,1.0,t3,400,320,80,2,746314690,746314707,10,-0.13832151889801025,-0.06325257569551468,-1.1383215188980103,0.9367474243044853,1.2399363040924072,1.347877860069275,2.061175379176528,4.164469366577541,0.7871480286049286,3.278053852087127
case6_c1_t3,paper_case6,1.0,t3,400,320,80,2,746314690,746314707,20,-0.09079746156930923,-0.10428095608949661,-1.0907974615693092,0.8957190439105034,1.1637426137924194,1.2941913604736328,2.061175379176528,4.164469366577541,0.7871480286049286,3.278053852087127
case6_c1_t3,paper_case6,1.0,t3,400,320,80,2,746314690,746314707,40,0.040648285299539566,-0.2505175769329071,-0.9593517147004604,0.7494824230670929,1.0900025129318238,1.2958080768585205,2.061175379176528,4.164469366577541,0.7871480286049286,3.278053852087127
case6_c1_t3,paper_case6,1.0,t3,400,320,80,2,746314690,746314707,60,0.15481072664260864,-0.36728402972221375,-0.8451892733573914,0.6327159702777863,0.9786504983901978,1.320818543434143,2.061175379176528,4.164469366577541,0.7871480286049286,3.278053852087127
