design,sigma,scale,error_law,n_total,n_fit,n_val,replication,data_seed,fit_seed,epoch,theta_hat_1,theta_hat_2,error_theta1,error_theta2,train_check_loss,val_check_loss,mean_sigma,hetero_ratio,p10_sigma,p90_sigma
x_mult_t3,x_multiplicative,1.0,t3,400,320,80,2,426467820,426467837,60,-0.37978124618530273,-0.5252245664596558,-1.3797812461853027,0.47477543354034424,21.191594696044923,25.481216430664062,41.34621907156677,13.039335629628527,6.889234473528291,89.83104053154257
z_spike_t3,z_spike,1.0,t3,400,320,80,1,1018179784,1018179801,20,0.1649065464735031,0.13512665033340454,-0.8350934535264969,1.1351266503334045,41.098855590820314,44.634700775146484,63.70183661203402,26.919439727625658,5.2,139.98108658365342
z_spike_t3,z_spike,1.0,t3,400,320,80,1,1018179784,1018179801,60,0.0625910833477974,0.1762927919626236,-0.9374089166522026,1.1762927919626236,39.473664093017575,44.2419319152832,63.70183661203402,26.919439727625658,5.2,139.98108658365342
z_spike_t3,z_spike,1.0,t3,400,320,80,2,45483418,45483435,20,-0.007775300182402134,0.5830961465835571,-1.0077753001824021,1.5830961465835571,27.6508430480957,14.046529769897461,46.72969882701195,21.066788297899063,5.2,109.54729914907513
z_spike_t3,z_spike,1.0,t3,400,320,80,2,45483418,45483435,60,-0.09812383353710175,0.30853548645973206,-1.0981238335371017,1.308535486459732,25.907347106933592,14.422576904296875,46.72969882701195,21.066788297899063,5.2,109.54729914907513
paper6_s10_normal,paper_case6,10.0,normal,400,320,80,1,69556206,69556223,20,0.6542215347290039,-0.03959157317876816,-0.3457784652709961,0.9604084268212318,7.689482688903809,8.874485969543457,20.103812140560123,4.4339009003602445,7.301409075926737,32.37372427565002
paper6_s10_normal,paper_case6,10.0,normal,400,320,80,1,69556206,69556223,60,0.8375630974769592,0.009130232036113739,-0.16243690252304077,1.0091302320361137,6.273322105407715,9.850923538208008,20.103812140560123,4.4339009003602445,7.301409075926737,32.37372427565002
paper6_s10_normal,paper_case6,10.0,normal,400,320,80,2,112491712,112491729,20,0.09444960951805115,0.4519454836845398,-0.9055503904819489,1.4519454836845398,8.263501167297363,7.799071311950684,20.80789415366688,4.3835150067829245,7.689724034039564,33.70802070123176
paper6_s10_normal,paper_case6,10.0,normal,400,320,80,2,112491712,112491729,60,0.1172575056552887,0.330923855304718,-0.8827424943447113,1.330923855304718,7.170727920532227,8.06818962097168,20.80789415366688,4.3835150067829245,7.689724034039564,33.70802070123176
mild_x10_normal,mild_x10,1.0,normal,400,320,80,1,734528383,734528400,20,-0.08128984272480011,-0.7707383036613464,-1.0812898427248,0.22926169633865356,6.019848442077636,7.1862592697143555,15.238885547432332,10.979248522831847,2.582956467787316,28.358920983492855
mild_x10_normal,mild_x10,1.0,normal,400,320,80,1,734528383,734528400,60,0.09759945422410965,-1.0515165328979492,-0.9024005457758904,-0.05151653289794922,5.081674957275391,7.910113334655762,15.238885547432332,10.979248522831847,2.582956467787316,28.358920983492855
mild_x10_normal,mild_x10,1.0,normal,400,320,80,2,836526808,836526825,20,0.2837013006210327,0.6929680109024048,-0.7162986993789673,1.6929680109024048,5.702294635772705,7.162386894226074,15.254560752580165,10.884275984142738,2.5772093245712724,28.051057557539824
mild_x10_normal,mild_x10,1.0,normal,400,320,80,2,836526808,836526825,60,0.052311696112155914,0.632395327091217,-0.9476883038878441,1.632395327091217,4.673599576950073,7.74130916595459,15.254560752580165,10.884275984142738,2.5772093245712724,28.051057557539824
