n_total,replication,n_fit,data_sha256,quadrature_max_abs_error,sigma1_min_eigenvalue,sigma2_min_eigenvalue,sigma1_condition,sigma2_condition,mean_f0,mean_phi1,mean_phi2,Sigma1_11,Sigma1_12,Sigma1_22,Sigma2_11,Sigma2_12,Sigma2_22,V_oracle_11,V_oracle_12,V_oracle_22,oracle_se_1,oracle_se_2
2000,1,1600,2d8ecf33dd63ab66fdacdafcca537028215c7629f98fe167405999ab5ccad552,6.242441721677535e-10,0.0432703650457607,0.10279361767998234,1.1645029222376206,1.1843801835099808,0.6502335761667388,0.480990984713612,0.9826832227400627,0.04570530599248454,0.003376865318943626,0.04795352559535308,0.10748830275336901,0.008181613308128933,0.1170520386980856,3.9775200740803816,-0.27601626845553673,3.5191088297066497,0.04985930250515182,0.04689821978035687
2000,2,1600,6392f2c4345567a9836d9f3b8ce125830117efecf4acca781c6c0dee7dc2152b,6.229398878773122e-10,0.041199317818844304,0.09705911550564275,1.2571072924304123,1.3050346659855185,0.6786554676560829,0.46345015441105547,0.9560579981102901,0.0435390367440217,0.004394260740169345,0.04945224394804999,0.1026380758903449,0.011577914544094165,0.12108655000005422,4.185925773924268,-0.4274295126221675,3.4162967381065275,0.051148837804027056,0.04620806705886516
2000,3,1600,022adb8b9d213f8fba0a2f69d48cfad5285b7c022ed96a613f7ba7c75d415d02,6.346540302084985e-10,0.04213386706304747,0.0999791661324884,1.2584086465204276,1.3017172123230343,0.6623408323109982,0.46965972692992336,0.9676231493544902,0.04361140478459794,0.0037288003198022255,0.051544084901930735,0.10304722180734256,0.009117909262542223,0.12707654575351016,4.133949318133617,-0.2942765336337699,3.212837694173571,0.05083028943291107,0.04481097587487336
2000,4,1600,fcce3eb635cbc87ace3cb8850b27a85ca03a379744dd7d1da6cbda2276630597,6.187742200100879e-10,0.04202918353176232,0.10067753801284743,1.1652206564935583,1.2191551503502283,0.6733831380527213,0.4608888492764974,0.9554962076509074,0.04338463864710605,0.0027522977285548305,0.04761781771142462,0.10326835524695768,0.007102919121889011,0.12015072175883354,4.086447175973573,-0.24665236713921312,3.3133830571882954,0.05053740678926337,0.045506751265528556
2000,5,1600,58b07dbac6d1acaf7f8b0d649371d9827a7aa74a0956f4d3bdd12d50ce54622f,6.252808968301356e-10,0.040212656512779506,0.09628184837998023,1.2605625607368858,1.2904154148706297,0.6650206293742366,0.47596946264685036,0.9742531478052673,0.04252040875466318,0.004342200621885147,0.04838281702589846,0.10000485554718981,0.009499523660835039,0.12052057415455364,4.277046176208356,-0.29292908179868504,3.350560739823028,0.05170255177580912,0.045761342445227636
2000,6,1600,622cc47d8b0dba925c9dd5d04996429b43f48f81a77cb48ef56f5ac9630d0691,6.203704865917855e-10,0.04167071686701198,0.098457570594731,1.2315339434842054,1.2610091726125379,0.6629168286084811,0.47218962630777045,0.9694438600501956,0.04358647814408834,0.003848828226922408,0.049403140993968704,0.10172317697311925,0.008558997733558244,0.12089029325471402,4.233784130097142,-0.2710286980918297,3.397583316661654,0.051440403199340436,0.04608133649226695
2000,7,1600,09546442bd72e5da08a17030e587c1c68a6fb4b1e931492034e4f6fb1fb5e6a2,6.350876032172039e-10,0.0429762533738031,0.10154460454927855,1.2066303303862733,1.229047404414047,0.6533608360420808,0.48006948868093874,0.9808661039308797,0.04566786408638962,0.004081331438819172,0.049164840094609724,0.10649361830631505,0.009519140632908079,0.11985411889650514,4.054376078166053,-0.30808039554176825,3.445903639795106,0.05033870328935563,0.04640786328707605
2000,8,1600,1a327ca5e0479b44678a9f1654e87a0c3c499f26462e1298f4c9df2e7b538bab,6.299721131555819e-10,0.0420309609823921,0.10005971403469119,1.19456282162334,1.1952097133580764,0.6520269228017773,0.4743398023512955,0.973359416707122,0.04357398502901356,0.003199594734458586,0.04866559930004533,0.10275721883331393,0.006738903907793221,0.11689483733147159,4.1383090156488365,-0.20564014748811354,3.5714440079624064,0.05085708539407781,0.04724566122911716
2000,9,1600,7e55db208993739830e5473f42f34b2f098cb3cd8e1321cd3daaa880c09b1b06,6.087526698085497e-10,0.04186289594647354,0.09916838470498181,1.2253403690931606,1.250344399759035,0.6522323811901392,0.47682309330591216,0.9773210408616491,0.04384066466153743,0.0038399889511232304,0.049318527655296575,0.1030280940611487,0.008995818589852274,0.12013492509285664,4.1561943127944945,-0.2992674744673294,3.4387234124080823,0.05096686615338007,0.04635948805535984
2000,10,1600,d3a8f7f13c4ff33fe72a7c4dd83007b1519f61535e428b89ec3c06d5d45cff71,6.385435031379432e-10,0.04086065200705084,0.09838878197732827,1.2106168399870014,1.214447102940699,0.6646375162481186,0.46749310152355844,0.9641873728484489,0.044312341489626844,0.00421792332232578,0.0460149039300084,0.10477972677685017,0.00969533797373721,0.11309702643470847,4.065347265296442,-0.3252618335173185,3.6233522089669825,0.050406765823749054,0.047587762403840383
2000,11,1600,a47fb692e1b0a06f9b5fea0283a3fe98e4db3856f353f6ea58d2b7d758289408,6.330463259037201e-10,0.041753273404490615,0.10037467646155074,1.2520329194530828,1.2881539256926775,0.6747797737788747,0.46577576829729944,0.96015213166964,0.04334290439591285,0.003768431662497058,0.050686841805924934,0.10376683183214673,0.009306223881739423,0.12590587815348303,4.052859298076303,-0.29787170047362616,3.2193378785910984,0.05032928631818347,0.04485628355224535
2000,12,1600,d223eafda34356cd459b0754f737c13193bfead58d8529920fe13ff18421985d,6.478543245786703e-10,0.04326939113217812,0.10390613118864198,1.1650864759996655,1.1776087905224204,0.6660005521090128,0.4616167752267975,0.9547563926052072,0.044988164086780386,0.0030534150631148387,0.048693809478238315,0.10741081345077945,0.007238429368535789,0.11885609121478317,3.914926624946684,-0.23150661704807612,3.460595085158461,0.049465433795648425,0.046506686919453186
2000,13,1600,6008c73505ff9d5636b41bc961b0548d2891c7e75d6574e1916d8f6fe44eed97,6.21536124414764e-10,0.04231248116775406,0.10010629959145058,1.262237133318133,1.3059914095855032,0.6637962802028039,0.4719387594915321,0.9693732243776951,0.044766347531116434,0.004605041247461417,0.050954518569401024,0.10455996425964977,0.01079759451347813,0.12628430264362808,4.129329632166119,-0.3340939466716794,3.2220399175316556,0.05080188008434161,0.04487510388241218
2000,14,1600,886b47d87c948bb5a75ef34b0778eb93be69b8123f0cacdcec89eb7aae12a8eb,6.247602385038514e-10,0.04316849300983926,0.10217856860116416,1.1238155827202383,1.1342940668838752,0.6566346215935236,0.485851040381155,0.987926019760738,0.04556106532689407,0.002657768674609547,0.046120852809952234,0.1059201199101651,0.006110832127692331,0.11215899281798654,4.072991233264429,-0.2096728853405133,3.6770664737252687,0.05045413284152517,0.04793919634368408
2000,15,1600,7dbeee25d33f414c84844d4583e97678e9d8179a79406cde5532744c6d9525f3,6.144375080762631e-10,0.0434941260663532,0.10334931454919721,1.149997748768226,1.178280117717822,0.6579972096422082,0.4723323394149841,0.9700935650611708,0.04523449320729548,0.0028853620189740587,0.04827777992000533,0.1074970169176199,0.007695356519180011,0.11762674014466162,3.936501518087015,-0.2792297565385239,3.508961906288845,0.04960154683882736,0.04683055830790968
2000,16,1600,ab2cbc27aa3ddebdcfd84374f0314d513b90e52f57b6c5638e0ef1ca562e70ae,6.508369534057422e-10,0.04153907873791568,0.10037516996176878,1.2053518898506683,1.2338648107136927,0.6764814584383383,0.46566837341823636,0.9604421099725338,0.04322856079220624,0.003399580725350934,0.04837972500511183,0.10405307023620489,0.00853281256125809,0.12017148981079645,4.017232825017682,-0.2881114379530226,3.3707820736356044,0.05010758940156722,0.04589922435098716
2000,17,1600,7eac6172ac6124f36d10fe35dff7610b15c717527a01af74c4bbf8a97c18f8b7,6.176956028650844e-10,0.042949282624527865,0.10407652976599721,1.1764863289270773,1.180201570548695,0.6695506273218866,0.47206763673721475,0.9677548395480631,0.044663108150908196,0.0031707306876672847,0.048815418318601964,0.1070879561733342,0.006885482758424294,0.1198198574797509,3.905732048722931,-0.19585025289253316,3.409771943238684,0.04940731252002918,0.04616391950998287
2000,18,1600,9db81bfde2cee1425bdf8bfaf51ff50cd8950ea7e1f0341d0aa7213d912d7b82,6.01517654412971e-10,0.0424252351904504,0.09915009831051601,1.216998699989478,1.25921147713772,0.6564323940181374,0.4817377947431942,0.9827030616125957,0.044361821714881254,0.0037521028685912816,0.04969486954909513,0.10314006262161637,0.009307289234389636,0.12086097744083471,4.201752305946442,-0.329612853654578,3.427887779798856,0.05124544068711407,0.0462863896018504
2000,19,1600,70bc9de9eb85971471d0dc83484d7295b94f7457d206793f21e6c4bd9087cb72,6.30418654260568e-10,0.040937633853963526,0.09882543186939678,1.1882612607342677,1.1980450334243786,0.669706777241068,0.46424756916290477,0.9581703339478389,0.04419807169135348,0.0038075771215669795,0.04538416657739859,0.10433008854808028,0.008799731109619416,0.11289266114846665,4.084878995077347,-0.29533308551409465,3.5822299316257884,0.050527708951854745,0.04731694947126365
2000,20,1600,eee212a33d855183951f9abc653b68ae14de22448bbb7e1571ad7b0b56b80e36,6.168582919798685e-10,0.0404685223836598,0.09874443756884893,1.3225067294065176,1.3386843396814636,0.6772008833173022,0.4605340685187935,0.9531224883071977,0.0420848923122474,0.00429920824553532,0.05190352325294076,0.10215678880023116,0.010123032424552609,0.1287752809726898,4.061658950293785,-0.30250392815925586,3.1523703492444497,0.05038389468802125,0.04438728949009819
2000,21,1600,441e733f44b6fe177eeaa9089983f611b9237f234d32c0c35b00d606d88e0dea,6.316889561374093e-10,0.04308885191669313,0.10099410737070776,1.2039540399902313,1.238476170923738,0.6485928270298893,0.4838500072666008,0.9852670325787648,0.04492259093864931,0.0035710735639832305,0.05004325832168734,0.10354195282530672,0.007407600584220098,0.12253094992773608,4.203239925919284,-0.2109066202803888,3.3432819376648815,0.051254511544834305,0.04571160914954264
2000,22,1600,4b5b8cd6f25121980f75f7076fbca9a394446dc91b435591b81170e6cac09119,6.382201325681502e-10,0.04234586102615256,0.10140247323736253,1.2299364870396765,1.2537802615845797,0.6783393931225072,0.4588232111352876,0.9508349788868162,0.04465163193373806,0.004139370198473226,0.04977694864359094,0.1059507240642012,0.009816203768417416,0.12258816859402509,4.006277763464775,-0.30889469255950663,3.336092597867088,0.05003922063906955,0.0456624339437456
2000,23,1600,994ef8f5a59442df53cfd07d789bdafd31084549a9c1a28f01986f9b1f788b4e,6.344952185118923e-10,0.042027696001060655,0.09896801982801968,1.1322287638062547,1.1729678842092444,0.6637552110370396,0.4795334873022165,0.9777549855002954,0.04262537119127743,0.0017216930456307581,0.046987291098689196,0.09980964559197412,0.0037011969855227133,0.11524468305809629,4.282770372183176,-0.11903615218856994,3.5410719768482752,0.051737138330356904,0.04704434063232443
2000,24,1600,e6752d301051b7e99a2aa8f62f55380c05297b1dcafba9d99236a8ad37b4ae3a,6.223119376679907e-10,0.04095738166688908,0.09852857565933626,1.176729872335869,1.1942748011839799,0.6757885988071834,0.45708684588072623,0.9497526332963488,0.043811316840727275,0.0035373659596172917,0.045341839326251646,0.1045785776287876,0.008899680416926818,0.11162019313704319,4.035260075992979,-0.32845086364013076,3.665987439907763,0.050219891950258236,0.04786692124988144
2000,25,1600,e1150de99f860649ebb0604908a68bd8a38cef3f7d611fb933713e1806a8038d,6.165836583517214e-10,0.04081488572860966,0.0962056296797213,1.1895351486636605,1.204169169679801,0.6543036481245386,0.4839866593353729,0.9872933887585782,0.04355321625118546,0.0036993073680088016,0.04581241064029621,0.10171620166436764,0.008824595350716285,0.11033728122530606,4.239349098117836,-0.33588842260470386,3.789648313414091,0.051474199229552355,0.04866754766663106
2000,26,1600,2090f0764b0987320da25675402ae2ba7b9cd4e9ce9b78b8a203a33102d32a8a,6.066570736213993e-10,0.041636276184478536,0.09930753611541335,1.2296744852710872,1.2585590424734674,0.6666359823274732,0.46652111272022023,0.962106119189961,0.04447017577259156,0.004366806684579375,0.048365166897640456,0.10466425836319126,0.010433088791624438,0.11962767531603596,4.094426220469844,-0.34510392086022107,3.40868406622509,0.050586721457252515,0.046156554695846626
2000,27,1600,5a02f10f661612aa374eb52ebff27fa6fa8911cddcfdadf06c7f6d10ede606f5,6.209492181269129e-10,0.04049923614448673,0.09573689923125468,1.2408203387107326,1.2660472608114017,0.6599314226433458,0.47602961042573455,0.9750865424237779,0.04357929316233866,0.004533560117937044,0.047172218892476046,0.1014455484795008,0.010621379460163496,0.11549878978206106,4.274270719492281,-0.3762134637865499,3.5692033505751843,0.05168577366822205,0.04723083838033674
2000,28,1600,479bb456338e8a06af6da81ae28baa643d0578ce9e8bc0df694fdc4320b4e253,6.205161954402447e-10,0.04054714994174032,0.09619000349935027,1.2478083396839321,1.2525905620447075,0.651947153008395,0.4781822776902666,0.9785522665176904,0.04407415165689065,0.0047957581983882405,0.047068070132568106,0.10238567467708613,0.010589992554711054,0.11429101936859762,4.23904772764307,-0.3552901812716075,3.632761163714337,0.05147236957608342,0.047649509203363895
2000,29,1600,05a24e8277afae9fe9a389011fe40866ba450e49e8d7592135814722cb3a02f3,6.252611779702443e-10,0.041923959453658954,0.09864301162594259,1.1970924812389498,1.2425233356500955,0.6638511491934941,0.4743443497041204,0.9722826689351717,0.04362797277490548,0.003343116134449104,0.0484828433244952,0.10263505459706192,0.008919986767895866,0.11857420087291798,4.174354301508463,-0.3391771337129953,3.4757283187791685,0.05107809157009284,0.04660826320768647
2000,30,1600,76644c82eacb678950230a49798d2fd083a24a71cc97631c11f5b6c43ae9fa2f,6.127457099533504e-10,0.04148082091695783,0.0985085953063211,1.2303811608573465,1.2470827131158941,0.6562519927781639,0.4807727830114079,0.9813839212483525,0.04474409958452261,0.004531689258959293,0.04777394192555749,0.10601690931765642,0.011241702019291195,0.11534005228850726,4.025499080980015,-0.40264703858912587,3.631375278808859,0.05015911607686592,0.0476404192808537
2000,31,1600,30e858e80f1132864fb997fe337fb9b6cde2c191f7e927cd5c426f6edce99b0d,6.325934613882864e-10,0.04123215519218472,0.09727733852263505,1.2716222529144428,1.3022628859863687,0.6663523739686192,0.47109220900039495,0.9671229319636826,0.04343716297708434,0.004453434815880708,0.05022671829310424,0.1015663529027365,0.010378615365587153,0.12239165322545827,4.245829267969053,-0.3442732531520457,3.380838703946403,0.05151352533539767,0.045967642858498865
2000,32,1600,82d6989b7e07fd73e9f058c52f96598ca1bf0013f7c72353c02cbdb35681de18,6.305245900974046e-10,0.04264419884770968,0.10406630715770748,1.1931283102065007,1.206174090146744,0.6732493252276511,0.4558988328517469,0.9483509411858148,0.04541604510364063,0.0038916892794738224,0.048108154655346916,0.10881645321491364,0.008908096492713912,0.12077193729367326,3.8555243870638174,-0.25810500473763515,3.3153727948065996,0.049088723164438554,0.04552041296774585
2000,33,1600,f7b2a61ae6e09ffa38ad2b2d731b432bf5d7c70e198b63da35a82c12483bdbb4,6.124235446140527e-10,0.041067275270459065,0.09866093388917634,1.2298988399223043,1.2429223635701567,0.6699306315874642,0.4663574635274489,0.9615746940437174,0.04358395414717747,0.004174577270193653,0.04799191533718915,0.10263735095413447,0.00891575489652422,0.11865146407661592,4.157555210160802,-0.2654320695839235,3.4253750682084942,0.050975209723457746,0.04626942205852921
2000,34,1600,88cd23ebac6843cbf40288334ea4a753e97632cb274c4d516264efc9db9d709d,6.147926815554024e-10,0.04472593715644543,0.10457494636914941,1.1929751647753175,1.2358959537219958,0.6548131495197809,0.4768328770313018,0.9767551003921418,0.04655367221856363,0.0035262667077559486,0.05152919718682278,0.10868848840821874,0.009195376302505777,0.12513021103925717,3.969713816842561,-0.3109890973167287,3.315278128136912,0.049810351690452864,0.045519763071500824
2000,35,1600,5428be53133e40e8a5dacb5ae8c0dd1a863d7ae7ca886b8c32384a0d22b61d49,6.145601099984362e-10,0.04281449311494365,0.10178017214920557,1.2065852550387963,1.2607521340365402,0.666962842695039,0.4670980446602872,0.9627683160115356,0.043783233424163494,0.0027622270247504356,0.05069059578523121,0.10377629649309553,0.006999387416643171,0.12632344489582736,4.0819570260450355,-0.22973232931994483,3.189503863227167,0.0505096341431825,0.04464795532291461
2000,36,1600,d115d7ceaeb179ed6ccf80bdf853e61992f7de2eb96ae2a6caa469f1a3cde547,6.226028708694248e-10,0.03871046638678072,0.09371753658042388,1.3485225408713362,1.3627241344207848,0.6618805934219572,0.4725966167761021,0.9713789528506357,0.04283483764499543,0.00621557666271472,0.04807756523200127,0.10175613073447859,0.014444440363933669,0.11967255476255163,4.20241477675865,-0.47275467070095956,3.409915618475356,0.051249480343454765,0.046164892088546
2000,37,1600,e5b4636b3440717cfe5ea984dedbc87651219b4bf58661dfd238e3b03a89878d,6.194191085919471e-10,0.04213887230113559,0.0990293664798399,1.2343528587607657,1.2603700340359079,0.6593894738145215,0.47350934330122735,0.9714492736802828,0.04509302873306067,0.004521762196931581,0.049060081057936494,0.1052512935821769,0.01103247618164613,0.11859171889841315,4.112764330654204,-0.38602491109962206,3.524575365941855,0.050699878763749304,0.046934631176921586
2000,38,1600,c697f90c026cadfa9dbab8034f75bc569c62b1d90f4650acb3105a814fa2ac67,6.239529910588266e-10,0.042714383156632105,0.10058712033606712,1.2064376673347517,1.2693780240436339,0.6666111807665065,0.4727174667723714,0.969831963479586,0.043576249821733255,0.002618588053188728,0.0506703741120289,0.10201147948894146,0.006046947927446128,0.12625872090356177,4.198340266457387,-0.18613726074635056,3.186766216362569,0.05122462949144549,0.04462878986961898
2000,39,1600,172b6a4df078ee719fde17ae3f8eeb7acbbc0d7a218df45d17bdf397ee5c9e03,6.309514584981384e-10,0.04153685360254097,0.09941428756888195,1.189084370194034,1.2105117692347087,0.6729470352879976,0.46718745283298135,0.9630682115771115,0.042992916538580665,0.0030521721867581273,0.047934760469779514,0.1019673698705835,0.006849260148356296,0.11778908283051377,4.148785463686086,-0.21910904576564078,3.466393425574375,0.050921419017971245,0.04654563235131717
2000,40,1600,31d96663393ad9c178d2e69770d65127b304cc011982d39139dbd2bd47db8a80,6.512304431883721e-10,0.0417038758412048,0.10151420359919694,1.1348572585329708,1.1071378383047645,0.6644245444585087,0.4716169075535751,0.9710532276820595,0.045442123226694456,0.0026551219985018475,0.04358969882185943,0.10606376091265217,0.005364938927203503,0.10784065861658944,4.045914786944654,-0.1586304610492732,3.7539358443038817,0.050286148608144655,0.04843769093061648
2000,41,1600,0e2b4a3496d92a72a2e6f8a0756bb7361f46b48eb5684ee9c4a263f91b8526e9,6.192409690577577e-10,0.042641416665206426,0.10092570465614394,1.1979350764109378,1.2675089212378665,0.673001305562951,0.46474546073185247,0.9591124141559181,0.04358157544327956,0.0026554208212147302,0.05014148995303156,0.10282045148400848,0.006896760592447077,0.12602948420601592,4.13938636137068,-0.23337529685518316,3.169988681214033,0.050863704897074445,0.04451115507104675
2000,42,1600,ceaafd548d5ea203a03ce1a68b6ed3c3bf376b53e48225d728a2d8d5768bd0f6,6.153787621171185e-10,0.04203417745542448,0.10062526619197028,1.247300361482932,1.2870189857149295,0.6711726506130828,0.461834465967771,0.9545440791283738,0.044565068837064896,0.004461319872330763,0.04989835335314826,0.1042924363684778,0.009615858344009447,0.12583945785517675,4.119157375780742,-0.2650040530907497,3.167477892801297,0.050739268420651906,0.04449352405688732
2000,43,1600,4401fb66fda8487f6d683360dd0cfd917a1e4a9734c107e8f23a056ebb83635e,6.31995271779672e-10,0.0438178064434516,0.10330929956645638,1.0965079686360657,1.1367733724555917,0.666449871401771,0.4720344619853779,0.9684105194755566,0.045103060369106655,0.001945035311690664,0.04676132000774238,0.10568755703373052,0.005286641411307994,0.11506100340691143,4.049353558374059,-0.20282469732727648,3.5421689756885577,0.05030751409067821,0.04705162706862907
2000,44,1600,9d620d0d4477efbe920b33af97ce9c2066646edb2bfe62fab59b255152c38006,6.241724863672386e-10,0.04433381748298488,0.10630697360270099,1.1226361089531893,1.1500234290918283,0.6720878370267381,0.46691061192160094,0.961282425605884,0.045064168268919735,0.001854036553820368,0.049040393568204166,0.10691570950412067,0.0030557957190583043,0.121646774417533,3.942505349298423,-0.051168020216851184,3.314084769410153,0.049639357805188355,0.04551156974749768
2000,45,1600,1b44a586bbf3e0142913a9b684cab6afb296f8d4e1fa223dd4135547d25453f0,6.254364828838865e-10,0.041822473012273036,0.10011254751314104,1.241099016334549,1.2492976104774094,0.6601464600224398,0.47394970419785265,0.9728169766683519,0.045855468685771526,0.004939745081688085,0.04787283444271179,0.10900499727101134,0.011952426017563628,0.11617791662910289,3.9038942948396675,-0.4004703734602931,3.5879238860617013,0.049395687405630787,0.047354539685109005
2000,46,1600,3b268dce9d46bd3685b9b6902630592d7dea0af1765f90096e47d4d7ebc870e7,6.117507450069708e-10,0.04135686366940933,0.09819176417693984,1.275433527420122,1.3117454992040107,0.6550408689618084,0.4811303798627283,0.9842412466536845,0.04290548974398231,0.003904133759516725,0.051199304438334856,0.10124322418636704,0.009170406074807829,0.12575114470857515,4.212299280405112,-0.2937070690168446,3.258162484467615,0.05130971691846677,0.04512595209845726
2000,47,1600,fc646f1793f3d7e11f2a1ddd61e3c24375d518792e1828f12d8981a037868655,6.29447046456182e-10,0.04202996191008182,0.10259103986599805,1.2113509954750896,1.2202770240743335,0.6755399518638692,0.4619663549807218,0.9545822189670156,0.04454108836448977,0.004000095845695025,0.048401909745149754,0.10645803538731516,0.008510842881222547,0.12132249330305428,3.9457335394392037,-0.22971466901600246,3.3011755567505907,0.049659676420104694,0.04542284362486698
2000,48,1600,f30ae26b2e22318bb9ffb544fe2db7bca4e9ad0d4a3acb2d074d17946ed60854,6.374890161606662e-10,0.04229122682317941,0.10067162559145047,1.1827479938928245,1.2239146403729684,0.6779829827674473,0.46074911878479746,0.9534575992632374,0.0441791867044331,0.00332068725078186,0.04813190380312813,0.10357977714004579,0.007556306835959076,0.12030532488292695,4.134443286755459,-0.23569387103778663,3.3388460262228703,0.05083332621639235,0.04568127369491019
2000,49,1600,1a1406f9054513f79261aea35e675c3a3dd59914fd4ee4cca86e4323d7017d2f,6.116189661911312e-10,0.04058559547926104,0.09677866419934017,1.2062274151127796,1.2116578962052993,0.6554676193613137,0.4788773486214815,0.9773375344269121,0.043163268680692035,0.003863983824323484,0.04637778472433098,0.10213984217362243,0.009004219637058627,0.11190145468704939,4.165429559555352,-0.3235276964862644,3.7288190580283933,0.0510234600426323,0.048275375827307086
2000,50,1600,03adeb1f5a3507653c4077bc651baab1e93d264ae1cc0e302890958bcb0c613d,6.189173547173788e-10,0.04272040823431817,0.1022383924527908,1.1936645044033134,1.2030470505710138,0.6615871982306539,0.4728795965933297,0.9707933133477198,0.04685376250732138,0.004136711980495663,0.04686048064992142,0.11054743023931488,0.01017098332860439,0.1146885587089277,3.866921153630322,-0.3444462001436329,3.5932767479693744,0.04916122172016223,0.047389850891101766
2000,51,1600,1d592cc0a46935c55a9f3320adfa38f524ea0000532b5de94dbf9e907801e995,6.136432947673351e-10,0.04202285952590735,0.1004819395758857,1.2523891393917037,1.2647239245880713,0.6670676182468679,0.4644821230845099,0.9583682833449447,0.04468073059767299,0.0045962379425016475,0.04997110180466392,0.10586142424522649,0.010684348074368286,0.1217024283012949,4.020269327599104,-0.33655670013765304,3.401916622852518,0.05012652321625189,0.04611071338943721
2000,52,1600,f6e04d712af2ea1a4f6f2fc2b7a16d5a0a78c0b163ca307a6b4f383b94f464f9,6.313424931318134e-10,0.04323927183016093,0.10042091860862906,1.166595709584418,1.2206686592680223,0.6539598955176763,0.47486692760560045,0.975498627729014,0.04465254138854769,0.0028606160451391987,0.04902947944423339,0.1036373450992902,0.007805754662925266,0.11936424158979725,4.183114586187246,-0.30163092273182596,3.4627523026896063,0.05113165962852202,0.04652118000632619
2000,53,1600,2340571865d93ea222e4a033c4a5fb38bb49a7b72ed3771e502efe428ad96f4b,6.191583803116368e-10,0.041509921667049775,0.10166479266257653,1.2304418742082253,1.2294718982634938,0.667642093396239,0.4656865733690757,0.9616448705196469,0.04574048596372937,0.004750822426088422,0.046844981517561744,0.11148041781000152,0.011517131255382977,0.11517838047399746,3.7181351517081196,-0.3665487714183824,3.567318880095633,0.048206166304919695,0.04721836824859337
2000,54,1600,437980ecfdfc794d3735bd1a52a06d2e94bb64b3105764cf2b2a6847db113059,6.2698340862758e-10,0.04090362324106679,0.09707812495794031,1.2541652056123125,1.2546913336417496,0.656142985106603,0.4783483383156216,0.9784667895922994,0.043944714864670775,0.00472946033978669,0.048258809428817113,0.10236547212444856,0.010137721236755371,0.11651573490441028,4.222501477793942,-0.3225160277722666,3.5788937837266075,0.05137181545965855,0.04729491108807722
2000,55,1600,80157cb286e9ce9257dc2931b1c467445f571288497a17199cfacdb26a257024,6.311463622285957e-10,0.0414268293101503,0.09902717140501316,1.2342001163490008,1.2544801047481122,0.6725727716591495,0.4682185308825366,0.9631955455778157,0.04594956406630254,0.004839959075706171,0.04660626279840549,0.10832532349616318,0.012159849407732085,0.11492946426592016,3.9666520574181705,-0.42708873340827613,3.574400815713713,0.04979113913023438,0.04726521458558155
2000,56,1600,37e3d28126b0c11631954afd34de2ac04fa7261c616aa6cfa8b4bab91a2db246,6.28411395192982e-10,0.04297496415674053,0.10145981268721245,1.2012104274382622,1.2493671690249426,0.6718788263445071,0.468985830292503,0.9646304870315353,0.04426222787917973,0.0030779758863847422,0.05033471134142308,0.10424233474111302,0.007915646244436868,0.12397803689292307,4.095616390177519,-0.2720487949143847,3.2927928740251597,0.05059407320883494,0.04536513580124857
2000,57,1600,ea5ca74a67c9fbb221c0e1006aa95be078ff67cf7afce7b6518ef34d0391f99c,6.18470731887024e-10,0.042318604315396156,0.10052134425230973,1.170732814255227,1.2060708103957483,0.6702447369823153,0.4705963248017245,0.9659066999566712,0.04333598334033133,0.0025131018315972388,0.04852639970058197,0.10236432868361992,0.0058974517206546095,0.11939287469314305,4.14689691401438,-0.19530872640080596,3.4134251549921744,0.0509098278455053,0.04618864278012625
2000,58,1600,9baded3b7349e80ec130d162335a250ba7e95df1aae76a8be339162e35ba5dca,6.106331227516588e-10,0.041908727816593626,0.09881695202018483,1.202156282983439,1.2555311874637576,0.6570400533843922,0.47885685571826625,0.9804890536491017,0.04191201455780216,0.00016683776272002437,0.05037755371535229,0.09882127473760191,0.00033035351316333824,0.12406344239403472,4.291803791792625,-0.00876144571756091,3.2730419633900367,0.05179167278501816,0.04522887603200828
2000,59,1600,62fa8bb777aba80004fa0bbb7d076c3138892dd582c8169a8a905b806a158ee6,6.360631938545111e-10,0.042919913196528284,0.10171835291837394,1.1215380036259182,1.1895121241716997,0.6704755601071792,0.47345907970386025,0.9708355342636024,0.044528679826615764,0.0024091162465083764,0.04652754713214455,0.10561197713983907,0.007739285743979564,0.11710158982571654,4.020733327201211,-0.31983768695030806,3.4177196606483533,0.05012941581048753,0.046217689123378085
2000,60,1600,1191c14b6aca4bbc35ea2f31df694a4bdfb881343dc4320f872f535464565df9,6.365341345593492e-10,0.04167893084876364,0.09912325513413078,1.1491478715324888,1.1977909819881416,0.672588999910527,0.46422267056656097,0.9588911221161279,0.04305312083508649,0.0025795371352153647,0.04652106468628366,0.10136241712119634,0.006235900925442282,0.11648977911790609,4.204094650642572,-0.21747455769010895,3.439498107791387,0.051259722557302316,0.04636470982729879
2000,61,1600,c55445b385a9a810f283a4e8a848032be9d676e2b9edfd811b5e5c66f011b7d5,6.215102907293306e-10,0.04228887640548294,0.10048901637318164,1.276422546553247,1.3046798065733138,0.6612609656816677,0.4682496279673153,0.9662884032852338,0.04471042093990652,0.004737405029165256,0.05155693077793847,0.10528725408387674,0.01113033846960918,0.12630775273381012,4.069533531985199,-0.34387258137392496,3.260673847134137,0.05043271217662946,0.045143340089750066
