case,tau,n_total,n_fit,n_val,replication,seed,data_seed,fit_seed,data_sha256,initialization_sha256,epoch,optimizer_updates,theta_hat_1,theta_hat_2,theta0_1,theta0_2,error_theta1,error_theta2,squared_error_theta1,squared_error_theta2,train_check_loss,validation_check_loss,train_check_loss_clipped,validation_check_loss_clipped,elapsed_time,oracle_se_1,oracle_se_2,ci_lower_1,ci_upper_1,covered_1,T_oracle_1,ci_lower_2,ci_upper_2,covered_2,T_oracle_2
6,0.5,1000,800,200,61,81260965,81260965,81760965,8dc0c0b0c7711d25ef46f5babfe54a5b18af85449656a8549b4bd8aed74a8b4a,67ecc02551a1d7c08d058f18623369e84dc298f2816b234b47bffa57d7ba7042,1000,7000,0.9727279543876648,-0.8188453912734985,1.0,-1.0,-0.027272045612335205,0.18115460872650146,0.0007437644718812919,0.03281699226285184,0.12691399097442627,0.6100351905822754,0.264029358625412,0.5684559750556946,22.985844499999075,0.07217558673597964,0.06532234075214664,0.8312664038220978,1.1141895049532318,True,-0.3778569298244451,-0.946874826533559,-0.690815956013438,False,2.7732412317228285
6,0.5,1000,800,200,61,81260965,81260965,81760965,8dc0c0b0c7711d25ef46f5babfe54a5b18af85449656a8549b4bd8aed74a8b4a,67ecc02551a1d7c08d058f18623369e84dc298f2816b234b47bffa57d7ba7042,2000,14000,0.9087923169136047,-0.7709436416625977,1.0,-1.0,-0.09120768308639526,0.22905635833740234,0.008318841453988313,0.05246681529479247,0.08516565263271332,0.6651668930053711,0.32489054203033446,0.627741813659668,46.10011279999162,0.07217558673597964,0.06532234075214664,0.7673307663480378,1.0502538674791717,True,-1.263691605584525,-0.8989730769226582,-0.6429142064025372,False,3.506554659553822
6,0.5,1000,800,200,62,81260966,81260966,81760966,a411c7d15d6db6bfcab8135d174e1f77f0c92f453b8e1c3995c49d802e7042ac,3774aafae6832fbc793e0592c7f98652f33ace3c9b9f28a9659b3499273a69c1,200,1400,1.1496984958648682,-0.9429195523262024,1.0,-1.0,0.14969849586486816,0.05708044767379761,0.02240963966420395,0.0032581775066411467,0.24050072193145752,0.46564186215400694,0.25053152680397034,0.4528844499588013,4.604607900007977,0.07349074718695357,0.06502953517932553,1.0056592781815008,1.2937377135482355,False,2.0369706608649554,-1.0703750992090608,-0.815464005443344,True,0.8777618895228528
6,0.5,1000,800,200,62,81260966,81260966,81760966,a411c7d15d6db6bfcab8135d174e1f77f0c92f453b8e1c3995c49d802e7042ac,3774aafae6832fbc793e0592c7f98652f33ace3c9b9f28a9659b3499273a69c1,500,3500,1.1914528608322144,-0.9539938569068909,1.0,-1.0,0.19145286083221436,0.04600614309310913,0.03665419792083924,0.002116565202303633,0.17849680304527282,0.4967756175994873,0.22576550722122193,0.48624221444129945,11.737817000001087,0.07349074718695357,0.06502953517932553,1.047413643148847,1.3354920785155817,False,2.6051287836981194,-1.0814494037897493,-0.8265383100240324,True,0.707465353492725
6,0.5,1000,800,200,62,81260966,81260966,81760966,a411c7d15d6db6bfcab8135d174e1f77f0c92f453b8e1c3995c49d802e7042ac,3774aafae6832fbc793e0592c7f98652f33ace3c9b9f28a9659b3499273a69c1,1000,7000,1.2280290126800537,-0.9774922728538513,1.0,-1.0,0.2280290126800537,0.02250772714614868,0.051997230623840096,0.0005065977812854783,0.16212141275405884,0.5387292265892029,0.27742269277572634,0.5573822689056397,23.649057300004642,0.07349074718695357,0.06502953517932553,1.0839897949966864,1.372068230363421,False,3.1028261571483178,-1.1049478197367097,-0.8500367259709929,True,0.34611545483265943
6,0.5,1000,800,200,62,81260966,81260966,81760966,a411c7d15d6db6bfcab8135d174e1f77f0c92f453b8e1c3995c49d802e7042ac,3774aafae6832fbc793e0592c7f98652f33ace3c9b9f28a9659b3499273a69c1,2000,14000,1.278607964515686,-0.9857704639434814,1.0,-1.0,0.27860796451568604,0.014229536056518555,0.07762239789157377,0.00020247969638376162,0.11078870236873627,0.5491722691059112,0.30068871200084685,0.551848121881485,48.322290399999474,0.07349074718695357,0.06502953517932553,1.1345687468323187,1.4226471821990534,False,3.7910618027455008,-1.1132260108263399,-0.858314917060623,True,0.2188165118707856
6,0.5,1000,800,200,63,81260967,81260967,81760967,0a0f71b2b463288e28dfb849a26597c9d7757c906857b2c1006155a326ff17f0,cfe2cb69ec9f063d1bcc7e5ce5634de85101a7be1d8923b21a0232e00112b812,200,1400,1.0285111665725708,-0.9096125960350037,1.0,-1.0,0.0285111665725708,0.09038740396499634,0.0008128866193288786,0.008169882795531436,0.24846503019332886,0.4276749658584595,0.25421307802200316,0.42487303018569944,4.6532202000089455,0.06978911107808043,0.0672303574617019,0.8917270223464678,1.1652953107986737,True,0.40853316702475767,-1.041381675327693,-0.7778435167423142,True,1.3444433047449726
6,0.5,1000,800,200,63,81260967,81260967,81760967,0a0f71b2b463288e28dfb849a26597c9d7757c906857b2c1006155a326ff17f0,cfe2cb69ec9f063d1bcc7e5ce5634de85101a7be1d8923b21a0232e00112b812,500,3500,1.0179499387741089,-0.8507775068283081,1.0,-1.0,0.017949938774108887,0.1492224931716919,0.00032220030199425764,0.022267352468375634,0.17084902822971343,0.4751437258720398,0.24239351332187653,0.44240730166435244,11.722380000006524,0.06978911107808043,0.0672303574617019,0.8811657945480059,1.1547340830002117,True,0.2572025706707512,-0.9825465861209975,-0.7190084275356187,False,2.2195701288171374
6,0.5,1000,800,200,63,81260967,81260967,81760967,0a0f71b2b463288e28dfb849a26597c9d7757c906857b2c1006155a326ff17f0,cfe2cb69ec9f063d1bcc7e5ce5634de85101a7be1d8923b21a0232e00112b812,1000,7000,1.0074152946472168,-0.8660840392112732,1.0,-1.0,0.007415294647216797,0.1339159607887268,5.498659470504208e-05,0.017933484553967816,0.1488775724172592,0.5227363252639771,0.3013826406002045,0.47821210861206054,23.491625200011185,0.06978911107808043,0.0672303574617019,0.8706311504211138,1.1441994388733197,True,0.10625288863359393,-0.9978531185039626,-0.7343149599185838,False,1.9918972000857302
6,0.5,1000,800,200,63,81260967,81260967,81760967,0a0f71b2b463288e28dfb849a26597c9d7757c906857b2c1006155a326ff17f0,cfe2cb69ec9f063d1bcc7e5ce5634de85101a7be1d8923b21a0232e00112b812,2000,14000,1.016505241394043,-0.9062756299972534,1.0,-1.0,0.01650524139404297,0.09372437000274658,0.0002724229934756295,0.008784257532411743,0.08428436845541,0.599239149093628,0.42464163184165954,0.6045755624771119,34.499601500006975,0.06978911107808043,0.0672303574617019,0.87972109716794,1.1532893856201458,True,0.23650167109274134,-1.0380447092899427,-0.774506550704564,True,1.3940781150261936
6,0.5,1000,800,200,64,81260968,81260968,81760968,82cf148edaac6193edd05383c7e8ca852d7bd287d1e739e5e899dd12c1a934c6,93ec0629de2978a3bac80a2a67e529b053eb86fff1faf216a534918dc9493da8,200,1400,0.9249787330627441,-0.9053462147712708,1.0,-1.0,-0.07502126693725586,0.09465378522872925,0.005628190492870999,0.008959339058126403,0.2451349425315857,0.4119865369796753,0.260094673037529,0.40450361609458924,1.876696899998933,0.07099847931473802,0.06766366567532268,0.7858242706487456,1.0641331954767428,True,-1.0566601941526765,-1.0379645625568623,-0.7727278669856792,True,1.3988864523378906
6,0.5,1000,800,200,64,81260968,81260968,81760968,82cf148edaac6193edd05383c7e8ca852d7bd287d1e739e5e899dd12c1a934c6,93ec0629de2978a3bac80a2a67e529b053eb86fff1faf216a534918dc9493da8,500,3500,0.92303067445755,-0.9356783628463745,1.0,-1.0,-0.07696932554244995,0.06432163715362549,0.0059242770744596385,0.004137273006122655,0.17236745715141297,0.44371641278266905,0.24653226017951965,0.4499261295795441,4.716366199994809,0.07099847931473802,0.06766366567532268,0.7838762120435515,1.0621851368715487,True,-1.0840982269668484,-1.068296710631966,-0.803060015060783,True,0.9506082254287909
6,0.5,1000,800,200,64,81260968,81260968,81760968,82cf148edaac6193edd05383c7e8ca852d7bd287d1e739e5e899dd12c1a934c6,93ec0629de2978a3bac80a2a67e529b053eb86fff1faf216a534918dc9493da8,1000,7000,0.9815660119056702,-0.9150015115737915,1.0,-1.0,-0.018433988094329834,0.0849984884262085,0.00033981191706189406,0.0072247430347403,0.1454617574810982,0.47474748849868775,0.3026448154449463,0.5263080203533173,9.388254000004963,0.07099847931473802,0.06766366567532268,0.8424115494916716,1.1207204743196688,True,-0.2596391961102647,-1.047619859359383,-0.7823831637881999,True,1.2561910085401702
6,0.5,1000,800,200,64,81260968,81260968,81760968,82cf148edaac6193edd05383c7e8ca852d7bd287d1e739e5e899dd12c1a934c6,93ec0629de2978a3bac80a2a67e529b053eb86fff1faf216a534918dc9493da8,2000,14000,0.9938435554504395,-0.9286915063858032,1.0,-1.0,-0.006156444549560547,0.07130849361419678,3.7901809491813765e-05,0.005084901261525943,0.09657789945602417,0.5222011208534241,0.3965555500984192,0.5956798243522644,18.624949200006085,0.07099847931473802,0.06766366567532268,0.8546890930364409,1.132998017864438,True,-0.08671234382737798,-1.0613098541713948,-0.7960731586002117,True,1.053866841272884
6,0.5,1000,800,200,65,81260969,81260969,81760969,985e294793c9020c17bb6e5721850a7a976a4227dddaefc40f62d7e3b8ebfc03,3fe733cc787657e98169621c4df78987e9c3777bcbe3f7bbaa5e0ff809a0d615,200,1400,0.9304066300392151,-0.7863500714302063,1.0,-1.0,-0.06959336996078491,0.2136499285697937,0.00484323714249868,0.04564629197787795,0.21363671898841857,0.432097841501236,0.22527135133743287,0.4273379123210907,1.8734983000031207,0.07080225001199368,0.0674297812974926,0.7916367699913068,1.0691764900871232,True,-0.9829259656154432,-0.9185100142587043,-0.6541901286017083,False,3.1684802242972476
6,0.5,1000,800,200,65,81260969,81260969,81760969,985e294793c9020c17bb6e5721850a7a976a4227dddaefc40f62d7e3b8ebfc03,3fe733cc787657e98169621c4df78987e9c3777bcbe3f7bbaa5e0ff809a0d615,500,3500,0.9073258638381958,-0.8857377171516418,1.0,-1.0,-0.0926741361618042,0.11426228284835815,0.008588495513336625,0.013055869281718202,0.14092420697212218,0.4688021075725555,0.20281536340713502,0.45799622058868406,4.690407900008722,0.07080225001199368,0.0674297812974926,0.7685560037902875,1.046095723886104,True,-1.3089151283483997,-1.01789765998014,-0.7535777743231439,True,1.6945373490720048
6,0.5,1000,800,200,65,81260969,81260969,81760969,985e294793c9020c17bb6e5721850a7a976a4227dddaefc40f62d7e3b8ebfc03,3fe733cc787657e98169621c4df78987e9c3777bcbe3f7bbaa5e0ff809a0d615,1000,7000,0.8410877585411072,-0.9377496838569641,1.0,-1.0,-0.15891224145889282,0.06225031614303589,0.025253100485489455,0.0038751018599079146,0.11639376997947692,0.5203866481781005,0.21369524240493776,0.5048555636405945,9.332822500000475,0.07080225001199368,0.0674297812974926,0.7023178984931989,0.9798576185890154,False,-2.2444518561482663,-1.0699096266854622,-0.8055897410284661,True,0.9231872763815518
6,0.5,1000,800,200,65,81260969,81260969,81760969,985e294793c9020c17bb6e5721850a7a976a4227dddaefc40f62d7e3b8ebfc03,3fe733cc787657e98169621c4df78987e9c3777bcbe3f7bbaa5e0ff809a0d615,2000,14000,0.7793493270874023,-0.9782390594482422,1.0,-1.0,-0.22065067291259766,0.021760940551757812,0.04868671945678216,0.0004735385336971376,0.10363712221384049,0.5794170475006104,0.28464457154273987,0.5506175899505615,18.632896000010078,0.07080225001199368,0.0674297812974926,0.6405794670394941,0.9181191871353106,False,-3.116435888339991,-1.1103990022767403,-0.8460791166197442,True,0.32272002271149297
6,0.5,1000,800,200,66,81260970,81260970,81760970,07c01c13054bddb2dda8cd4ef9c7474256ba16f4151a16173bcd34e52959169f,815381ee5a74b11655ebc68a8907f8c4da811b1b84df47dbd10be28e436cd778,200,1400,1.0587562322616577,-0.9125161170959473,1.0,-1.0,0.058756232261657715,0.08748388290405273,0.003452294829585867,0.00765342976797001,0.26901129245758054,0.5387841820716858,0.27346654415130617,0.537210578918457,1.8540387999964878,0.07611819829021454,0.06815827501744756,0.9095673050447589,1.2079451594785566,True,0.7719078168093106,-1.0461038813785206,-0.7789283528133739,True,1.2835401553466266
6,0.5,1000,800,200,66,81260970,81260970,81760970,07c01c13054bddb2dda8cd4ef9c7474256ba16f4151a16173bcd34e52959169f,815381ee5a74b11655ebc68a8907f8c4da811b1b84df47dbd10be28e436cd778,500,3500,1.0713950395584106,-0.922179639339447,1.0,-1.0,0.07139503955841064,0.07782036066055298,0.005097251673547021,0.006056008533338542,0.20806831121444702,0.5635735487937927,0.2516891586780548,0.5700935959815979,4.6733924000000115,0.07611819829021454,0.06815827501744756,0.9222061123415118,1.2205839667753096,True,0.9379496777656771,-1.0557674036220204,-0.7885918750568737,True,1.1417595389647415
6,0.5,1000,800,200,66,81260970,81260970,81760970,07c01c13054bddb2dda8cd4ef9c7474256ba16f4151a16173bcd34e52959169f,815381ee5a74b11655ebc68a8907f8c4da811b1b84df47dbd10be28e436cd778,1000,7000,1.0649220943450928,-0.931796133518219,1.0,-1.0,0.06492209434509277,0.068203866481781,0.004214878334153127,0.0046517674030646106,0.18546868324279786,0.5830013298988342,0.25399173378944395,0.5994259095191956,9.299572999996599,0.07611819829021454,0.06815827501744756,0.915733167128194,1.2141110215619917,True,0.852911600686677,-1.0653838978007923,-0.7982083692356456,True,1.0006689057832197
6,0.5,1000,800,200,66,81260970,81260970,81760970,07c01c13054bddb2dda8cd4ef9c7474256ba16f4151a16173bcd34e52959169f,815381ee5a74b11655ebc68a8907f8c4da811b1b84df47dbd10be28e436cd778,2000,14000,1.0898860692977905,-0.9240168333053589,1.0,-1.0,0.08988606929779053,0.07598316669464111,0.0080795054538072,0.0057734416209456185,0.1285125905275345,0.6059572625160218,0.3733374774456024,0.6811518716812134,18.64141359999485,0.07611819829021454,0.06815827501744756,0.9406971420808917,1.2390749965146894,True,1.180874893479263,-1.0576045975879322,-0.7904290690227855,True,1.1148047199726003
6,0.5,1000,800,200,67,81260971,81260971,81760971,adc9cf41c630dc8ed443b9ca9abe1dc804267e40c64496fb279b09480187bc26,cd81054784686aa6cd5a4cf1bd4a7ac10bf831a42be24d0c842a88e278560c14,200,1400,0.8871059417724609,-1.0786172151565552,1.0,-1.0,-0.11289405822753906,-0.07861721515655518,0.01274506838308298,0.006180666518972089,0.2562353038787842,0.411515429019928,0.2722966587543488,0.4055071234703064,1.8670844000007492,0.06961992463677866,0.06632474344789784,0.7506533968779819,1.0235584866669398,True,-1.6215768519792342,-1.2086113235982938,-0.9486231067148165,True,-1.1853376442882713
6,0.5,1000,800,200,67,81260971,81260971,81760971,adc9cf41c630dc8ed443b9ca9abe1dc804267e40c64496fb279b09480187bc26,cd81054784686aa6cd5a4cf1bd4a7ac10bf831a42be24d0c842a88e278560c14,500,3500,0.8599303960800171,-1.0831005573272705,1.0,-1.0,-0.1400696039199829,-0.08310055732727051,0.019619493942300892,0.006905702628102972,0.17661117374897004,0.4462580943107605,0.24426405370235443,0.4298321533203125,4.717943800002104,0.06961992463677866,0.06632474344789784,0.7234778511855381,0.9963829409744961,False,-2.0119183502532443,-1.2130946657690092,-0.9531064488855319,True,-1.2529344707160626
6,0.5,1000,800,200,67,81260971,81260971,81760971,adc9cf41c630dc8ed443b9ca9abe1dc804267e40c64496fb279b09480187bc26,cd81054784686aa6cd5a4cf1bd4a7ac10bf831a42be24d0c842a88e278560c14,1000,7000,0.8426080942153931,-0.995248556137085,1.0,-1.0,-0.15739190578460693,0.004751443862915039,0.024772212006510586,2.257621878243299e-05,0.1439627194404602,0.5249123859405518,0.29004199743270875,0.4498481249809265,9.356435400011833,0.06961992463677866,0.06632474344789784,0.7061555493209141,0.9790606391098721,False,-2.260730769327209,-1.1252426645788236,-0.8652544476953463,True,0.07163908393626264
6,0.5,1000,800,200,67,81260971,81260971,81760971,adc9cf41c630dc8ed443b9ca9abe1dc804267e40c64496fb279b09480187bc26,cd81054784686aa6cd5a4cf1bd4a7ac10bf831a42be24d0c842a88e278560c14,2000,14000,0.7651621103286743,-0.9751125574111938,1.0,-1.0,-0.23483788967132568,0.024887442588806152,0.055148834425281734,0.0006193847986111223,0.1135789293050766,0.57815678358078,0.3792184364795685,0.47490734338760376,18.545219300009194,0.06961992463677866,0.06632474344789784,0.6287095654341953,0.9016146552231533,False,-3.373141969005609,-1.1051066658529325,-0.8451184489694552,True,0.3752361682085777
6,0.5,1000,800,200,68,81260972,81260972,81760972,848b7e545d20d74d5e5e1d7ec2c75cabf445d9eda8ec51a8891dffd561ec7af5,3b7e6114a0dac10fb172fd57de1662f681dcf269c061c3a6e56b27d59ee0eac5,200,1400,0.9939186573028564,-1.0002799034118652,1.0,-1.0,-0.006081342697143555,-0.0002799034118652344,3.6982729000101244e-05,7.834591997379903e-08,0.23913104057312012,0.47938538789749147,0.2717729842662811,0.46647265672683713,1.8816774000006262,0.07094358643320112,0.0641069453758549,0.8548717829596779,1.132965531646035,True,-0.08572082414905272,-1.1259272075074174,-0.8746325993163131,True,-0.004366194805011823
6,0.5,1000,800,200,68,81260972,81260972,81760972,848b7e545d20d74d5e5e1d7ec2c75cabf445d9eda8ec51a8891dffd561ec7af5,3b7e6114a0dac10fb172fd57de1662f681dcf269c061c3a6e56b27d59ee0eac5,500,3500,1.0029901266098022,-0.9572291374206543,1.0,-1.0,0.002990126609802246,0.0427708625793457,8.940857142647474e-06,0.0018293466857812746,0.17350296854972838,0.5249984097480774,0.2674290668964386,0.5022765183448792,4.668589499997324,0.07094358643320112,0.0641069453758549,0.8639432522666237,1.1420370009529808,True,0.042147948252061966,-1.0828764415162064,-0.8315818333251022,True,0.6671798559201797
6,0.5,1000,800,200,68,81260972,81260972,81760972,848b7e545d20d74d5e5e1d7ec2c75cabf445d9eda8ec51a8891dffd561ec7af5,3b7e6114a0dac10fb172fd57de1662f681dcf269c061c3a6e56b27d59ee0eac5,1000,7000,1.0653553009033203,-0.9872503280639648,1.0,-1.0,0.06535530090332031,0.012749671936035156,0.004271315356163541,0.00016255413447652245,0.13596250891685485,0.5673813748359681,0.29812984824180605,0.5569106197357178,9.318501700006891,0.07094358643320112,0.0641069453758549,0.9263084265601418,1.2044021752464988,True,0.9212291651600866,-1.112897632159517,-0.8616030239684127,True,0.19888128909098146
6,0.5,1000,800,200,68,81260972,81260972,81760972,848b7e545d20d74d5e5e1d7ec2c75cabf445d9eda8ec51a8891dffd561ec7af5,3b7e6114a0dac10fb172fd57de1662f681dcf269c061c3a6e56b27d59ee0eac5,2000,14000,1.0964902639389038,-1.0047876834869385,1.0,-1.0,0.09649026393890381,-0.0047876834869384766,0.00931037103499932,2.292191317110337e-05,0.09473718166351318,0.6390113162994385,0.3227870202064514,0.6183108520507813,18.510086100010085,0.07094358643320112,0.0641069453758549,0.9574433895957253,1.2355371382820823,True,1.3600984781021308,-1.1304349875824906,-0.8791403793913863,True,-0.07468275798930359
6,0.5,1000,800,200,69,81260973,81260973,81760973,1362561b43fc353d20056829e2274217641e1dbfd17b89e7553c55292c16f39b,6046e5fc298ae9d00be33bf4e930824bf76f2bd0fec134148fd0210835b741e2,200,1400,1.1056296825408936,-0.8032237887382507,1.0,-1.0,0.10562968254089355,0.19677621126174927,0.011157629833689953,0.03872087731852858,0.23467959463596344,0.45175259113311766,0.2405729240179062,0.4522839999198914,1.8250906000030227,0.0693798563769706,0.06345160010051806,0.9696476627894696,1.2416117022923174,True,1.5224834419800766,-0.9275866396967042,-0.6788609377797973,False,3.101201718317938
6,0.5,1000,800,200,69,81260973,81260973,81760973,1362561b43fc353d20056829e2274217641e1dbfd17b89e7553c55292c16f39b,6046e5fc298ae9d00be33bf4e930824bf76f2bd0fec134148fd0210835b741e2,500,3500,1.098848581314087,-0.8345539569854736,1.0,-1.0,0.09884858131408691,0.16544604301452637,0.009771042027807653,0.02737239314916451,0.16827049851417542,0.4943306505680084,0.22352885961532593,0.49835670709609986,4.650357399994391,0.0693798563769706,0.06345160010051806,0.9628665615626629,1.2348306010655108,True,1.4247446806029702,-0.9589168079439271,-0.7101911060270202,False,2.607436892882636
6,0.5,1000,800,200,69,81260973,81260973,81760973,1362561b43fc353d20056829e2274217641e1dbfd17b89e7553c55292c16f39b,6046e5fc298ae9d00be33bf4e930824bf76f2bd0fec134148fd0210835b741e2,1000,7000,1.0782155990600586,-0.8367921710014343,1.0,-1.0,0.0782155990600586,0.16320782899856567,0.006117679936323839,0.026636795446425054,0.1420252153277397,0.5285644757747651,0.25944683790206907,0.5524977397918701,9.289206400004332,0.0693798563769706,0.06345160010051806,0.9422335793086346,1.2141976188114825,True,1.1273531417401559,-0.9611550219598878,-0.7124293200429809,False,2.5721625418431824
6,0.5,1000,800,200,69,81260973,81260973,81760973,1362561b43fc353d20056829e2274217641e1dbfd17b89e7553c55292c16f39b,6046e5fc298ae9d00be33bf4e930824bf76f2bd0fec134148fd0210835b741e2,2000,14000,1.080409049987793,-0.8377168774604797,1.0,-1.0,0.08040904998779297,0.16228312253952026,0.006465615319939388,0.02633581186117695,0.10920996367931365,0.5504214000701905,0.3174703311920166,0.5861935830116272,18.537959699999192,0.0693798563769706,0.06345160010051806,0.944427030236369,1.2163910697392168,True,1.1589682392955098,-0.9620797284189332,-0.7133540265020263,False,2.557589127499328
6,0.5,1000,800,200,70,81260974,81260974,81760974,999faa2dee9ff57ccc63e14cad475839be03b46f45735eafb70ac6d0878faad7,8893b82c5536344586f0b85a044dfd71b228cc4580ad9c350046c300c98bfa58,200,1400,0.8964216113090515,-0.9141536355018616,1.0,-1.0,-0.10357838869094849,0.08584636449813843,0.010728482603813205,0.007369598297547242,0.3125111532211304,0.44263852953910826,0.3212177515029907,0.44291459560394286,1.8306100999907358,0.0708484997496271,0.06704321145316396,0.7575611034410874,1.0352821191770156,True,-1.4619701060288668,-1.045555915357966,-0.7827513556457569,True,1.2804631913868008
6,0.5,1000,800,200,70,81260974,81260974,81760974,999faa2dee9ff57ccc63e14cad475839be03b46f45735eafb70ac6d0878faad7,8893b82c5536344586f0b85a044dfd71b228cc4580ad9c350046c300c98bfa58,500,3500,0.9429351091384888,-0.9066187739372253,1.0,-1.0,-0.05706489086151123,0.09338122606277466,0.003256401769036188,0.008720053380987025,0.2506000816822052,0.5141746115684509,0.3186162233352661,0.49699041962623597,4.661159900002531,0.0708484997496271,0.06704321145316396,0.8040746012705247,1.0817956170064529,True,-0.805449530521803,-1.0380210537933299,-0.7752164940811207,True,1.3928513273563916
6,0.5,1000,800,200,70,81260974,81260974,81760974,999faa2dee9ff57ccc63e14cad475839be03b46f45735eafb70ac6d0878faad7,8893b82c5536344586f0b85a044dfd71b228cc4580ad9c350046c300c98bfa58,1000,7000,0.9093012809753418,-0.9333371520042419,1.0,-1.0,-0.0906987190246582,0.06666284799575806,0.008226257632713896,0.004443935302905544,0.18636580556631088,0.5627264440059662,0.32401052355766297,0.5241932499408722,9.328574799990747,0.0708484997496271,0.06704321145316396,0.7704407731073777,1.048161788843306,True,-1.2801783996158023,-1.0647394318603465,-0.8019348721481373,True,0.994326592519041
6,0.5,1000,800,200,70,81260974,81260974,81760974,999faa2dee9ff57ccc63e14cad475839be03b46f45735eafb70ac6d0878faad7,8893b82c5536344586f0b85a044dfd71b228cc4580ad9c350046c300c98bfa58,2000,14000,0.9166319370269775,-0.9766579270362854,1.0,-1.0,-0.08336806297302246,0.0233420729637146,0.006950233923873839,0.0005448523702433761,0.1515702411532402,0.6734713339805602,0.47969109535217286,0.6443729591369629,18.705346100003226,0.0708484997496271,0.06704321145316396,0.7777714291590134,1.0554924448949417,True,-1.1767089390408898,-1.10806020689239,-0.8452556471801808,True,0.34816460097561486
6,0.5,2000,1600,400,1,82260905,82260905,82760905,2d8ecf33dd63ab66fdacdafcca537028215c7629f98fe167405999ab5ccad552,2e7fbc06c21856bdef7d83782a9b2f0d43f191905a5270d27fb97144dc9b44f8,200,2600,1.0284086465835571,-0.9830344915390015,1.0,-1.0,0.02840864658355713,0.016965508460998535,0.0008070512007094521,0.0002878284773402129,0.2672871798276901,0.4192608594894409,0.27557721495628357,0.41680976390838625,3.3985587999923155,0.04985930250515182,0.04689821978035687,0.9306862093791719,1.1261310837879424,True,0.5697762535009739,-1.0749533132475448,-0.8911156698304581,True,0.36175165156491657
6,0.5,2000,1600,400,1,82260905,82260905,82760905,2d8ecf33dd63ab66fdacdafcca537028215c7629f98fe167405999ab5ccad552,2e7fbc06c21856bdef7d83782a9b2f0d43f191905a5270d27fb97144dc9b44f8,500,6500,1.0719141960144043,-0.9500392079353333,1.0,-1.0,0.0719141960144043,0.04996079206466675,0.005171651588398163,0.002496080743728868,0.21282108783721923,0.4788547909259796,0.2801117891073227,0.45500824093818665,8.440372400000342,0.04985930250515182,0.04689821978035687,0.9741917588100191,1.1696366332187895,True,1.442342600099021,-1.0419580296438766,-0.8581203862267899,True,1.0653025274446053
6,0.5,2000,1600,400,1,82260905,82260905,82760905,2d8ecf33dd63ab66fdacdafcca537028215c7629f98fe167405999ab5ccad552,2e7fbc06c21856bdef7d83782a9b2f0d43f191905a5270d27fb97144dc9b44f8,1000,13000,1.0516291856765747,-0.9532167911529541,1.0,-1.0,0.05162918567657471,0.0467832088470459,0.002665572813626227,0.0021886686300263136,0.1831120729446411,0.4983942770957947,0.3327523386478424,0.47812153816223146,16.863917700000457,0.04985930250515182,0.04689821978035687,0.9539067484721895,1.14935162288096,True,1.035497551760577,-1.0451356128614975,-0.8612979694444107,True,0.9975476482081919
6,0.5,2000,1600,400,1,82260905,82260905,82760905,2d8ecf33dd63ab66fdacdafcca537028215c7629f98fe167405999ab5ccad552,2e7fbc06c21856bdef7d83782a9b2f0d43f191905a5270d27fb97144dc9b44f8,2000,26000,1.0412625074386597,-1.0018116235733032,1.0,-1.0,0.04126250743865967,-0.0018116235733032227,0.0017025945201254444,3.281979971347937e-06,0.16648140132427217,0.5325654304027557,0.5020862746238709,0.5718035864830017,33.58956700000272,0.04985930250515182,0.04689821978035687,0.9435400702342744,1.138984944643045,True,0.8275789143740254,-1.0937304452818466,-0.9098928018647598,True,-0.03862883456531572
6,0.5,2000,1600,400,2,82260906,82260906,82760906,6392f2c4345567a9836d9f3b8ce125830117efecf4acca781c6c0dee7dc2152b,f2cfff470137cc3021a93e805cc243c92bb5f0cc9f3a03b4ad765467aef025a0,200,2600,0.8803871870040894,-0.918114960193634,1.0,-1.0,-0.11961281299591064,0.08188503980636597,0.01430722503279469,0.006705159744090139,0.2706330919265747,0.40759522318840025,0.2933801078796387,0.4186497092247009,3.3824770000064746,0.051148837804027056,0.04620806705886516,0.7801373070571156,0.9806370669510631,False,-2.338524551705323,-1.0086811074242215,-0.8275488129630466,True,1.7720940307252273
6,0.5,2000,1600,400,2,82260906,82260906,82760906,6392f2c4345567a9836d9f3b8ce125830117efecf4acca781c6c0dee7dc2152b,f2cfff470137cc3021a93e805cc243c92bb5f0cc9f3a03b4ad765467aef025a0,500,6500,0.9005476236343384,-0.8614449501037598,1.0,-1.0,-0.09945237636566162,0.13855504989624023,0.00989077516477721,0.01919750185174962,0.22463106632232666,0.4446054792404175,0.2895230972766876,0.4508935022354126,8.467469000010169,0.051148837804027056,0.04620806705886516,0.8002977436873646,1.0007975035813121,True,-1.9443721624077943,-0.9520110973343472,-0.7708788028731723,False,2.9985034803497155
6,0.5,2000,1600,400,2,82260906,82260906,82760906,6392f2c4345567a9836d9f3b8ce125830117efecf4acca781c6c0dee7dc2152b,f2cfff470137cc3021a93e805cc243c92bb5f0cc9f3a03b4ad765467aef025a0,1000,13000,0.8918557167053223,-0.9025276303291321,1.0,-1.0,-0.10814428329467773,0.09747236967086792,0.011695186009319514,0.009500862849254332,0.19291296303272248,0.4581113624572754,0.3062746846675873,0.47518492937088014,16.907411200008937,0.051148837804027056,0.04620806705886516,0.7916058367583485,0.992105596652296,False,-2.114305777758323,-0.9930937775597195,-0.8119614830985447,False,2.1094232214192465
