design,sigma,scale,error_law,n_total,n_fit,n_val,replication,data_seed,fit_seed,epoch,theta_hat_1,theta_hat_2,error_theta1,error_theta2,train_check_loss,val_check_loss,mean_sigma,hetero_ratio,p10_sigma,p90_sigma
case6_full_c20,paper_case6,20.0,t3,400,320,80,4,874698673,874698690,200,-0.9844951033592224,-1.0642191171646118,-1.9844951033592224,-0.06421911716461182,15.471052932739259,23.99246597290039,40.129556672311445,4.59682147574809,14.651046792479551,67.34824653786018
case6_full_c20,paper_case6,20.0,t3,400,320,80,5,992328970,992328987,10,-0.6337839365005493,-0.6393431425094604,-1.6337839365005493,0.36065685749053955,24.155788803100585,20.98820686340332,41.512110515566036,4.524851858690152,14.527179215342343,65.73333387406674
case6_full_c20,paper_case6,20.0,t3,400,320,80,5,992328970,992328987,20,-0.6190027594566345,-0.6603884100914001,-1.6190027594566345,0.33961158990859985,23.793327713012694,20.958499908447266,41.512110515566036,4.524851858690152,14.527179215342343,65.73333387406674
case6_full_c20,paper_case6,20.0,t3,400,320,80,5,992328970,992328987,40,-0.6259809136390686,-0.7473819255828857,-1.6259809136390686,0.25261807441711426,22.910541915893553,22.133974075317383,41.512110515566036,4.524851858690152,14.527179215342343,65.73333387406674
case6_full_c20,paper_case6,20.0,t3,400,320,80,5,992328970,992328987,60,-0.5780927538871765,-0.8078415989875793,-1.5780927538871765,0.19215840101242065,21.661505508422852,24.564056396484375,41.512110515566036,4.524851858690152,14.527179215342343,65.73333387406674
case6_full_c20,paper_case6,20.0,t3,400,320,80,5,992328970,992328987,80,-0.5441684126853943,-0.8630951642990112,-1.5441684126853943,0.13690483570098877,20.713955307006835,25.770336151123047,41.512110515566036,4.524851858690152,14.527179215342343,65.73333387406674
case6_full_c20,paper_case6,20.0,t3,400,320,80,5,992328970,992328987,100,-0.5152105093002319,-0.9185539484024048,-1.515210509300232,0.08144605159759521,19.90099639892578,26.862850189208984,41.512110515566036,4.524851858690152,14.527179215342343,65.73333387406674
case6_full_c20,paper_case6,20.0,t3,400,320,80,5,992328970,992328987,150,-0.44283387064933777,-1.0868436098098755,-1.4428338706493378,-0.08684360980987549,17.965502166748045,27.81553077697754,41.512110515566036,4.524851858690152,14.527179215342343,65.73333387406674
case6_full_c20,paper_case6,20.0,t3,400,320,80,5,992328970,992328987,200,-0.5267302393913269,-1.2024818658828735,-1.526730239391327,-0.20248186588287354,16.21649875640869,28.430404663085938,41.512110515566036,4.524851858690152,14.527179215342343,65.73333387406674
case6_full_c20,paper_case6,20.0,t3,400,320,80,6,1019632604,1019632621,10,-0.11367455124855042,0.03173626959323883,-1.1136745512485504,1.0317362695932388,22.67294845581055,19.047407150268555,40.27966963853476,4.5738188033255875,14.21356617404033,65.0102762291382
case6_full_c20,paper_case6,20.0,t3,400,320,80,6,1019632604,1019632621,20,-0.15267975628376007,-0.03199850395321846,-1.15267975628376,0.9680014960467815,22.465737915039064,18.866609573364258,40.27966963853476,4.5738188033255875,14.21356617404033,65.0102762291382
case6_full_c20,paper_case6,20.0,t3,400,320,80,6,1019632604,1019632621,40,-0.14826110005378723,-0.09769334644079208,-1.1482611000537872,0.9023066535592079,20.68209342956543,18.751379013061523,40.27966963853476,4.5738188033255875,14.21356617404033,65.0102762291382
case6_full_c20,paper_case6,20.0,t3,400,320,80,6,1019632604,1019632621,60,-0.19172976911067963,-0.15854336321353912,-1.1917297691106796,0.8414566367864609,18.878382873535156,19.462800979614258,40.27966963853476,4.5738188033255875,14.21356617404033,65.0102762291382
