n,replication,seed,experiment,theta1_hat,theta2_hat,theta1_error,theta2_error,sqrt_n_theta1_error,sqrt_n_theta2_error,oracle_se1,oracle_se2,T1,T2,coverage1,coverage2,empirical_check_loss,Cn1,Cn2,lhs1,lhs2,minus_Sn1,minus_Sn2,IF_gap1,IF_gap2,IF_gap_norm
2000,8,2020274993,experiment0_exact_m0,1.0441352234319732,-1.0110386308595825,0.0441352234319731,-0.0110386308595824,1.973787195920672,-0.4936625796110661,0.0703455717809689,0.069475241425248,0.6274058524876956,-0.1588858222458929,1.0,1.0,0.566312470269194,0.0,0.0,0.1338156297467517,-0.024526062171852,0.0020222360894079,-0.2751837565206224,0.1317933936573437,0.2506576943487703,0.2831938882602538
2000,9,2020276002,experiment0_exact_m0,1.0097460893632568,-1.0318818855375604,0.0097460893632568,-0.0318818855375604,0.4358583666205981,-1.4258012662570514,0.072864767411735,0.0698973903027661,0.1337558563548944,-0.456124118503731,1.0,1.0,0.5482412137901659,0.0,0.0,0.0218388937380493,-0.0977734962366903,0.2611864513500982,-0.0883736331616498,-0.2393475576120489,-0.0093998630750405,0.2395320662472617
2000,10,2020277011,experiment0_exact_m0,1.0066750294057845,-0.9764985082494938,0.0066750294057844,0.0235014917505061,0.2985163900628816,1.0510186625356477,0.0725383834488185,0.0687015035819428,0.0920206529070807,0.3420811849114057,1.0,1.0,0.5501576936902716,0.0,0.0,0.0227550903825542,0.076872233564769,0.10080680941666,0.1561953619186351,-0.0780517190341058,-0.079323128353866,0.1112844532539154
2000,11,2020278020,experiment0_exact_m0,0.9940768238261194,-0.9861315801382722,-0.0059231761738806,0.0138684198617278,-0.264892491350083,0.6202145910266329,0.0723239534290434,0.0695158738910235,-0.0818978484035969,0.199500043450056,1.0,1.0,0.5323751872555569,0.0,0.0,-0.0140578935472624,0.0425153869272925,0.0109503763858944,-0.0649751225689524,-0.0250082699331569,0.1074905094962449,0.1103613301696385
2000,12,2020279029,experiment0_exact_m0,0.9929683692361424,-0.9989129957923536,-0.0070316307638575,0.0010870042076464,-0.3144640876132872,0.048612306002513,0.0739750676039235,0.0699865059339173,-0.0950540633704625,0.0155316256061243,1.0,1.0,0.5505943622278507,0.0,0.0,-0.0194217842597877,0.0012204195050068,-0.0228307587661403,0.0345074170748145,0.0034089745063526,-0.0332869975698077,0.0334611015120146
2000,13,2020280038,experiment0_exact_m0,0.9853482503531712,-0.9692228730162488,-0.0146517496468286,0.0307771269837513,-0.6552461639923499,1.3763949617562217,0.0727092340858366,0.0671393242943452,-0.2015115388168114,0.4584068622558886,1.0,1.0,0.5711696084910014,0.0,0.0,-0.0391508118253734,0.1024992517056511,0.1794696993297216,0.4879245353156695,-0.218620511155095,-0.3854252836100184,0.4431112469161419
2000,14,2020281047,experiment0_exact_m0,0.9288211431770932,-0.9216452069052442,-0.0711788568229069,0.0783547930947557,-3.183215248334892,3.5041328744561016,0.0742209008972214,0.0686877009754431,-0.9590136465936048,1.1407397828436387,1.0,1.0,0.556790452886267,0.0,0.0,-0.1774886653753676,0.2358681961135819,-0.2704134022118878,0.321415452599279,0.0929247368365202,-0.0855472564856971,0.126306531138996
2000,15,2020282056,experiment0_exact_m0,1.011613615934026,-1.0191179675759998,0.0116136159340261,-0.0191179675759998,0.5193766938611415,-0.8549815018314494,0.0719004016609509,0.0696641040398935,0.1615236586408869,-0.2744306819054447,1.0,1.0,0.5647855067678229,0.0,0.0,0.0305318189131465,-0.0578709853029844,-0.0097681329637945,-0.1352576151684332,0.0402999518769411,0.0773866298654488,0.0872512269438988
2000,16,2020283065,experiment0_exact_m0,1.047476236053804,-1.0028600119898392,0.0474762360538039,-0.0028600119898392,2.1232018226426383,-0.127903624514898,0.0730463441141904,0.0702637493894636,0.649946778713336,-0.0407039478349852,1.0,1.0,0.5433757453042274,0.0,0.0,0.1353516629840696,0.0003902699515786,0.1488851296033845,-0.0230449882626335,-0.0135334666193149,0.0234352582142122,0.0270622624017821
2000,17,2020284074,experiment0_exact_m0,0.981867764831696,-1.0180913116583754,-0.0181322351683038,-0.0180913116583754,-0.8108982084067958,-0.8090680534052374,0.0720268578960909,0.0714977280424899,-0.2517426929057796,-0.2530333781742551,1.0,1.0,0.534336407327497,0.0,0.0,-0.0592477324571416,-0.0599352682245178,-0.2177344789099403,-0.3549756653642769,0.1584867464527987,0.295040397139759,0.3349132495820081
2000,18,2020285083,experiment0_exact_m0,0.9507535596444368,-0.9778031448503796,-0.0492464403555631,0.0221968551496203,-2.202367765698562,0.9926735400253466,0.0731631255290832,0.0692623597769101,-0.6731046548303495,0.3204750057768036,1.0,1.0,0.5630131437328502,0.0,0.0,-0.1360751893272923,0.0607500508037972,-0.0675130351552056,0.080195720140888,-0.0685621541720866,-0.0194456693370908,0.0712664229541826
2000,19,2020286092,experiment0_exact_m0,0.8628508400007867,-0.9446091278170976,-0.1371491599992133,0.0553908721829023,-6.133496896304719,2.4771551106794387,0.0722350378131346,0.0704965798105995,-1.8986514598913264,0.7857242483496211,1.0,1.0,0.5553624189053686,0.0,0.0,-0.3906802667225585,0.1435630519671573,-0.3141908634155537,0.4307626833350406,-0.0764894033070048,-0.2871996313678833,0.2972107956924003
2000,20,2020287101,experiment0_exact_m0,1.1020815605572043,-1.0805140771420365,0.1020815605572043,-0.0805140771420365,4.565226173103403,-3.6006989927051127,0.0723726909189536,0.0701445702771849,1.4104983421373691,-1.1478304995507882,1.0,1.0,0.5336908839327673,0.0,0.0,0.2764153608217332,-0.2224174607271755,0.2703097071159986,0.0316664770031284,0.0061056537057345,-0.254083937730304,0.2541572867728001
2000,21,2020288110,experiment0_exact_m0,0.9298300425201148,-0.9581302282097106,-0.0701699574798853,0.0418697717902893,-3.138095898065868,1.872473118509803,0.0709714281258943,0.0698283822929209,-0.9887071365594148,0.5996096489053857,1.0,1.0,0.5461208346820029,0.0,0.0,-0.2042244272933401,0.1167687074364038,-0.2783427795205718,0.2090648499120896,0.0741183522272317,-0.0922961424756858,0.1183727504655192
2000,22,2020289119,experiment0_exact_m0,1.059095036995762,-1.043760694865689,0.0590950369957619,-0.043760694865689,2.6428103971077714,-1.9570377692461327,0.0734056261503988,0.0695859258344501,0.8050477884989856,-0.6288727834102377,1.0,1.0,0.5373449136853924,0.0,0.0,0.1591543780782243,-0.1267681031771025,0.1288747178908812,-0.0574324269566935,0.0302796601873431,-0.069335676220409,0.0756590630261991
2000,23,2020290128,experiment0_exact_m0,0.936651555320202,-0.9940548250827744,-0.0633484446797979,0.0059451749172256,-2.833028571458262,0.2658763050608662,0.0713017188219907,0.0690105329829656,-0.8884560670683324,0.086148804541086,1.0,1.0,0.5467674239770703,0.0,0.0,-0.1892025411535807,0.0042780200003206,-0.0576658591404756,0.2412779839236541,-0.1315366820131051,-0.2369999639233335,0.2710551265235139
2000,24,2020291137,experiment0_exact_m0,1.0803927671266111,-1.0253802381879291,0.0803927671266111,-0.0253802381879293,3.5952738438882594,-1.1350387574669216,0.073379486291354,0.0706229580207691,1.095575496500626,-0.3593765950792572,1.0,1.0,0.5668842304882682,0.0,0.0,0.2257087872615585,-0.072815739788941,0.2129464310033035,0.0060948928464235,0.0127623562582549,-0.0789106326353645,0.0799360099090271
2000,25,2020292146,experiment0_exact_m0,0.9323864262980444,-0.9626103094913748,-0.0676135737019555,0.037389690508625,-3.023770939985293,1.6721177926992865,0.0719954069554646,0.070270976848031,-0.9391373222430748,0.5320787071095442,1.0,1.0,0.5480458326886619,0.0,0.0,-0.190949509166706,0.1002800288380479,-0.2710447611250046,0.1027005650601316,0.0800952519582986,-0.0024205362220837,0.0801318187854597
2000,26,2020293155,experiment0_exact_m0,0.9837220302622708,-0.9573469940543882,-0.0162779697377293,0.0426530059456118,-0.727972937384944,1.9075004147818155,0.072339143044003,0.0696593903974352,-0.2250229827553752,0.6123080564193717,1.0,1.0,0.546577001147776,0.0,0.0,-0.0355903992543067,0.1302349838715933,0.0730478342399741,0.3394835844359351,-0.1086382334942809,-0.2092486005643418,0.2357694692170582
2000,27,2020294164,experiment0_exact_m0,0.9411449975225152,-0.94253689605077,-0.0588550024774847,0.05746310394923,-2.6320757271114896,2.5698281325723,0.0731951996174594,0.0695907458224527,-0.8040828194345949,0.8257291004731573,1.0,1.0,0.5527675535373542,0.0,0.0,-0.1544752999025058,0.1676134987136119,-0.0206297694868837,0.2776988169515533,-0.133845530415622,-0.1100853182379414,0.1733014809624777
2000,28,2020295173,experiment0_exact_m0,1.034711238213564,-0.9969073553069672,0.0347112382135639,0.0030926446930328,1.552333764574346,0.1383072752775076,0.0730976789841214,0.0673499045094301,0.4748610174216892,0.0459190657441809,1.0,1.0,0.5473443014976899,0.0,0.0,0.0989795293412725,0.0120774841879418,0.0946033350310882,0.0700118452813178,0.0043761943101842,-0.057934361093376,0.0580994085334624
2000,29,2020296182,experiment0_exact_m0,0.9904881641154694,-0.9906145390896084,-0.0095118358845306,0.0093854609103914,-0.425382232572647,0.419730571916049,0.0724983347425967,0.0712753265643705,-0.1312007498972512,0.1316789604873328,1.0,1.0,0.5566568174994306,0.0,0.0,-0.0247842300968748,0.0253241630201246,0.0566396336802285,0.2842917912504569,-0.0814238637771033,-0.2589676282303322,0.2714665321243778
2000,30,2020297191,experiment0_exact_m0,1.1222767341566398,-1.0639797530036552,0.1222767341566397,-0.0639797530036552,5.468381792818338,-2.8612615379963886,0.0716107559684426,0.069194830300254,1.7075191080307053,-0.9246319808290696,1.0,1.0,0.5589887263595219,0.0,0.0,0.3545710957822153,-0.1868032659066365,0.2635669607228618,-0.3511495786545557,0.0910041350593535,0.1643463127479191,0.1878602222710755
2000,31,2020298200,experiment0_exact_m0,0.980153227185709,-0.9792418255135104,-0.019846772814291,0.0207581744864895,-0.8875746629349913,0.9283337848118478,0.0730668388430668,0.0689288078627432,-0.271624900276827,0.3011538300187192,1.0,1.0,0.5342890466377026,0.0,0.0,-0.0536548797838563,0.0637200089268905,0.1131981992232637,0.2420266711206125,-0.16685307900712,-0.1783066621937219,0.2441991313596801
2000,32,2020299209,experiment0_exact_m0,1.034201522394921,-1.0034071459194611,0.034201522394921,-0.0034071459194613,1.5295385801804964,-0.1523721977035316,0.0715223121670955,0.0699578244452048,0.4781937462398724,-0.0487028569925015,1.0,1.0,0.5525911843102037,0.0,0.0,0.1014290528018597,-0.0045061901979011,0.1829186443161978,0.1643715447270938,-0.081489591514338,-0.1688777349249949,0.1875106473738772
2000,33,2020300218,experiment0_exact_m0,1.0126438026466411,-0.9871544437320896,0.0126438026466411,0.0128455562679105,0.5654480442396256,0.5744707404769279,0.0722082540526642,0.0691698957861111,0.1751019023035717,0.1857102157220514,1.0,1.0,0.5483527428946823,0.0,0.0,0.0385044272042547,0.0424388033662898,-0.0354269749001982,-0.0276658632159747,0.073931402104453,0.0701046665822645,0.1018848197414158
2000,34,2020301227,experiment0_exact_m0,1.041266210797648,-1.0327351253251151,0.041266210797648,-0.0327351253251151,1.8454810503475363,-1.463959309578647,0.073467706093255,0.0689139002692198,0.5616918370265629,-0.4750148402170203,1.0,1.0,0.5695244980337227,0.0,0.0,0.1102273485255276,-0.0970186153336336,0.2735084658904425,0.0960463419221475,-0.1632811173649148,-0.1930649572557811,0.2528533191558135
2000,35,2020302236,experiment0_exact_m0,0.8793690907519431,-0.9592837663434568,-0.1206309092480568,0.040716233656543,-5.394778265325264,1.820885324875904,0.0726598282995773,0.0694947816221472,-1.660214620253356,0.5858890798149836,1.0,1.0,0.5565930525977417,0.0,0.0,-0.3402376363989143,0.1015697477673466,-0.3485205038656598,-0.0001868836448115,0.0082828674667455,0.1017566314121581,0.1020931825824892
2000,36,2020303245,experiment0_exact_m0,1.06880006272195,-1.075960480951971,0.06880006272195,-0.0759604809519709,3.0768323420505905,-3.3970559802436995,0.074522326278766,0.069651217473978,0.9232141045166696,-1.0905836783161764,1.0,1.0,0.564515221220262,0.0,0.0,0.1775928703195685,-0.2285113305122717,0.0731573146934368,-0.252347868866498,0.1044355556261317,0.0238365383542263,0.1071212669811711
2000,37,2020304254,experiment0_exact_m0,0.982594752144902,-0.9553241936776996,-0.0174052478550981,0.0446758063223005,-0.778386347384636,1.9979627977255765,0.0724213888248603,0.0687724507869225,-0.2403329753477934,0.649617772975976,1.0,1.0,0.5554267958653973,0.0,0.0,-0.0391868696536265,0.1401655308090621,0.0361607226248359,0.1519105508558533,-0.0753475922784624,-0.0117450200467912,0.0762574924716315
2000,38,2020305263,experiment0_exact_m0,0.9050036228567868,-0.9803244710479072,-0.0949963771432133,0.0196755289520927,-4.2483671381686445,0.8799164046028938,0.0728693582192354,0.0701205471724772,-1.3036532702457222,0.2805957703623789,1.0,1.0,0.5387205109677005,0.0,0.0,-0.27005440609443,0.0486107637980913,-0.3940114196463503,-0.0719451471928674,0.1239570135519202,0.1205559109909588,0.1729134722442729
2000,39,2020306272,experiment0_exact_m0,1.065985639945043,-1.0693082255564204,0.0659856399450429,-0.0693082255564203,2.950967529118829,-3.099558074880882,0.0725999806990117,0.0696282910326715,0.9088933538234552,-0.995403226597921,1.0,1.0,0.5366051916526208,0.0,0.0,0.1761312989659476,-0.2040321746347124,0.2542980574217665,-0.3912470134987748,-0.0781667584558188,0.1872148388640623,0.2028778894270816
2000,40,2020307281,experiment0_exact_m0,1.0097162979071728,-0.997961191187858,0.0097162979071727,0.0020388088121421,0.4345260522015449,0.0911783019415082,0.0731575446441707,0.0719103322000343,0.1328133407761515,0.0283520983670432,1.0,1.0,0.5424111744749446,0.0,0.0,0.0285155111000804,0.0089709852597554,0.0173475746176592,-0.0900085084947317,0.0111679364824211,0.0989794937544871,0.099607544840589
2000,41,2020308290,experiment0_exact_m0,1.0255565115928869,-0.9642741373794717,0.0255565115928868,0.0357258626205283,1.142921943789129,1.5977091474864034,0.0732999426002051,0.0712729762538505,0.3486566385498823,0.5012539744837476,1.0,1.0,0.5267324871763313,0.0,0.0,0.0852339131880832,0.1169045917573425,0.1501858421662512,0.3065285872214242,-0.0649519289781679,-0.1896239954640816,0.2004395488264405
2000,42,2020309299,experiment0_exact_m0,1.0595571223017417,-1.0327217079645796,0.0595571223017414,-0.0327217079645796,2.663475480219254,-1.4633592669739266,0.0724817145002242,0.0710500596222758,0.8216847892244222,-0.4605444124683126,1.0,1.0,0.5213334185535471,0.0,0.0,0.1664448217428295,-0.0866439495707441,0.2820726069255642,0.1122277851729747,-0.1156277851827346,-0.1988717347437189,0.2300429342236808
2000,43,2020310308,experiment0_exact_m0,0.9606978848334052,-0.9368320114345808,-0.0393021151665946,0.0631679885654192,-1.7576440234406223,2.8249583286841387,0.0734238612803913,0.0714148778877816,-0.5352771494338546,0.8845214111361899,1.0,1.0,0.5618739963321031,0.0,0.0,-0.0985438052343349,0.1812885153870346,-0.2299912259500587,-0.0380760739530385,0.1314474207157238,0.2193645893400731,0.2557327657324251
2000,44,2020311317,experiment0_exact_m0,1.0830227863133712,-1.013541515281139,0.0830227863133712,-0.0135415152811386,3.712891877562745,-0.605594973739565,0.0725921951333442,0.0707925366422143,1.1436875019534416,-0.1912845043196787,1.0,1.0,0.5426175488971475,0.0,0.0,0.238147088060722,-0.0278554849687292,0.2495424622505024,-0.071318644768977,-0.0113953741897804,0.0434631598002478,0.0449321801468278
2000,45,2020312326,experiment0_exact_m0,0.9903826859714764,-1.023066776560887,-0.0096173140285236,-0.0230667765608869,-0.4300993585748232,-1.0315776082388413,0.0722777232816316,0.0694679887961422,-0.1330605557544964,-0.332049005025577,1.0,1.0,0.5338608503516848,0.0,0.0,-0.031514041721169,-0.0743115341603835,-0.0180616742995916,0.0970504579380949,-0.0134523674215773,-0.1713619920984784,0.1718892042136565
2000,46,2020313335,experiment0_exact_m0,1.148999182358549,-1.1185984292381697,0.148999182358549,-0.1185984292381696,6.663446006912062,-5.303882996024919,0.0716537204143973,0.068645933141201,2.0794339986372954,-1.7276832553826444,0.0,1.0,0.5530726266929371,0.0,0.0,0.4270300550909383,-0.3644670313513451,0.2890478748891587,-0.484117424632255,0.1379821802017795,0.1196503932809098,0.1826343304680496
2000,47,2020314344,experiment0_exact_m0,1.0231551722980403,-1.0696000952591935,0.0231551722980405,-0.0696000952591935,1.0355307857827734,-3.112610884800352,0.074066367293206,0.0694992690555025,0.3126273522552591,-1.0014507520015847,1.0,1.0,0.5653429043723283,0.0,0.0,0.0526651204440039,-0.2159629658570041,0.0702560960677339,-0.156401897312005,-0.0175909756237299,-0.059561068544999,0.062104454829076
2000,48,2020315353,experiment0_exact_m0,0.949438850332096,-0.9978518824018364,-0.050561149667904,0.0021481175981636,-2.261163353559487,0.0960667394631517,0.0735568378075055,0.0705224787336595,-0.687375248514896,0.0304600410640191,1.0,1.0,0.5427281142443071,0.0,0.0,-0.1420661057826842,0.0044630456370939,-0.2162948620554995,-0.06377722462828,0.0742287562728153,0.0682402702653739,0.1008297711179604
2000,49,2020316362,experiment0_exact_m0,0.9980828888143264,-0.9887835572406812,-0.0019171111856735,0.0112164427593188,-0.0857358186318235,0.5016145695114466,0.0732246542980131,0.070412831581507,-0.0261812254909549,0.1592954367462863,1.0,1.0,0.57910380433948,0.0,0.0,-0.003082732460931,0.0341780704572936,-0.1169722103141679,-0.0382224656965042,0.1138894778532369,0.0724005361537979,0.1349542544755086
2000,50,2020317371,experiment0_exact_m0,1.0928230306318738,-1.0493649765101976,0.0928230306318738,-0.0493649765101975,4.1511721274083015,-2.207668863689641,0.0717492168404325,0.0696715215499251,1.2937148964051906,-0.7085388034022428,1.0,1.0,0.5540165412713044,0.0,0.0,0.2611411496665622,-0.1258532484731156,0.2154259449638178,-0.3102092333083633,0.0457152047027443,0.1843559848352477,0.1899394879575806
