case,tau,n_total,n_fit,n_val,replication,seed,data_seed,fit_seed,data_sha256,initialization_sha256,epoch,optimizer_updates,theta_hat_1,theta_hat_2,theta0_1,theta0_2,error_theta1,error_theta2,squared_error_theta1,squared_error_theta2,train_check_loss,validation_check_loss,train_check_loss_clipped,validation_check_loss_clipped,elapsed_time
6,0.5,1000,800,200,7,81260911,81260911,81760911,2df67e557871820bdcf76615d3c0f5e56895869904e24a23af08942ec556c85d,6a9c0e5182d5304a978388226a50e1854dec91ae13264ffa74baea53030f252f,500,3500,0.9928503632545471,-1.0528935194015503,1.0,-1.0,-0.007149636745452881,-0.05289351940155029,5.111730559193006e-05,0.0027977243946821773,0.19260015845298767,0.5098106539249421,0.25315932035446165,0.4997320830821991,11.841585800000757
6,0.5,1000,800,200,7,81260911,81260911,81760911,2df67e557871820bdcf76615d3c0f5e56895869904e24a23af08942ec556c85d,6a9c0e5182d5304a978388226a50e1854dec91ae13264ffa74baea53030f252f,1000,7000,1.0800633430480957,-1.0761306285858154,1.0,-1.0,0.0800633430480957,-0.07613062858581543,0.0064101389000370546,0.0057958726088713775,0.14577291250228883,0.5723156833648682,0.2965382409095764,0.5676761972904205,23.567756199998257
6,0.5,1000,800,200,7,81260911,81260911,81760911,2df67e557871820bdcf76615d3c0f5e56895869904e24a23af08942ec556c85d,6a9c0e5182d5304a978388226a50e1854dec91ae13264ffa74baea53030f252f,2000,14000,1.121262788772583,-1.0045900344848633,1.0,-1.0,0.12126278877258301,-0.004590034484863281,0.014704663940904084,2.1068416572234128e-05,0.12199010968208313,0.6218402767181397,0.3484011232852936,0.6008832836151123,47.3365827000016
6,0.5,1000,800,200,8,81260912,81260912,81760912,586ddcd0a0e74deffa5d1a5ade850a409b37dc0c2944f9066c404b9ea3e21cb8,b6cdb57c2791149fe91865e5b9ae552002448b7f197d447c1b6b452b2d59d1d8,200,1400,0.9166705012321472,-0.8475479483604431,1.0,-1.0,-0.08332949876785278,0.15245205163955688,0.0069438053649015785,0.02324162804911012,0.22489149272441863,0.43145978689193726,0.23624611377716065,0.4290939128398895,4.8536565999966115
6,0.5,1000,800,200,8,81260912,81260912,81760912,586ddcd0a0e74deffa5d1a5ade850a409b37dc0c2944f9066c404b9ea3e21cb8,b6cdb57c2791149fe91865e5b9ae552002448b7f197d447c1b6b452b2d59d1d8,500,3500,0.9408918023109436,-0.8220857977867126,1.0,-1.0,-0.059108197689056396,0.17791420221328735,0.003493779034048572,0.0316534633491905,0.17100241899490357,0.4593773293495178,0.24068303763866425,0.44248399019241336,11.890847399998165
6,0.5,1000,800,200,8,81260912,81260912,81760912,586ddcd0a0e74deffa5d1a5ade850a409b37dc0c2944f9066c404b9ea3e21cb8,b6cdb57c2791149fe91865e5b9ae552002448b7f197d447c1b6b452b2d59d1d8,1000,7000,0.9178710579872131,-0.8201414942741394,1.0,-1.0,-0.08212894201278687,0.1798585057258606,0.006745163116139707,0.03234908208193943,0.147079136967659,0.4859628391265869,0.2538167977333069,0.4620219230651855,23.97601439999562
6,0.5,1000,800,200,8,81260912,81260912,81760912,586ddcd0a0e74deffa5d1a5ade850a409b37dc0c2944f9066c404b9ea3e21cb8,b6cdb57c2791149fe91865e5b9ae552002448b7f197d447c1b6b452b2d59d1d8,2000,14000,0.9520853757858276,-0.7999765276908875,1.0,-1.0,-0.04791462421417236,0.20002347230911255,0.0022958112135853526,0.040009389474594315,0.11898860007524491,0.5233839702606201,0.3160891580581665,0.4937077212333679,47.82514139999694
6,0.5,1000,800,200,9,81260913,81260913,81760913,5545950742c82f24e02ad66263c9669920653d01ef54363a08b1c4c89d02eac1,46af01833c670fff79b4004de987b46fc378c48e8120f36b17b743c6c8468168,200,1400,0.8968913555145264,-0.8769611716270447,1.0,-1.0,-0.10310864448547363,0.12303882837295532,0.010631392567631792,0.015138553287389556,0.22271128118038178,0.4362185025215149,0.22848806023597718,0.4322152245044708,4.64174759999878
6,0.5,1000,800,200,9,81260913,81260913,81760913,5545950742c82f24e02ad66263c9669920653d01ef54363a08b1c4c89d02eac1,46af01833c670fff79b4004de987b46fc378c48e8120f36b17b743c6c8468168,500,3500,0.9063720107078552,-0.8977029323577881,1.0,-1.0,-0.09362798929214478,0.10229706764221191,0.008766200378889977,0.01046469004819528,0.19055292516946792,0.4736521863937378,0.2458782285451889,0.473498170375824,11.709169399997336
6,0.5,1000,800,200,9,81260913,81260913,81760913,5545950742c82f24e02ad66263c9669920653d01ef54363a08b1c4c89d02eac1,46af01833c670fff79b4004de987b46fc378c48e8120f36b17b743c6c8468168,1000,7000,0.8437840938568115,-0.8974928855895996,1.0,-1.0,-0.15621590614318848,0.10250711441040039,0.02440340933213747,0.010507708504746915,0.14796634823083876,0.5105649936199188,0.26665362596511843,0.5280799508094788,23.416486499998427
6,0.5,1000,800,200,9,81260913,81260913,81760913,5545950742c82f24e02ad66263c9669920653d01ef54363a08b1c4c89d02eac1,46af01833c670fff79b4004de987b46fc378c48e8120f36b17b743c6c8468168,2000,14000,0.8329260349273682,-0.8850157260894775,1.0,-1.0,-0.16707396507263184,0.11498427391052246,0.027913709805091003,0.013221383246730056,0.11981042355298996,0.5684862208366394,0.31208550572395327,0.5939868259429931,47.27555619999475
6,0.5,1000,800,200,10,81260914,81260914,81760914,af8b32a321241ef9e5ff4c55ad740d6db15e104edc6d9d6a08be75c4e28c6cf4,62dea26a2ca650bdaf85e963b11c2d0a40667e88244c00da7ac1b20c12f649e7,200,1400,0.7955054044723511,-0.7846544981002808,1.0,-1.0,-0.20449459552764893,0.21534550189971924,0.04181803960001673,0.04637368518844198,0.24225890755653381,0.4503233754634857,0.24544963717460633,0.4483435392379761,4.600121399998898
6,0.5,1000,800,200,10,81260914,81260914,81760914,af8b32a321241ef9e5ff4c55ad740d6db15e104edc6d9d6a08be75c4e28c6cf4,62dea26a2ca650bdaf85e963b11c2d0a40667e88244c00da7ac1b20c12f649e7,500,3500,0.7617369890213013,-0.8380706906318665,1.0,-1.0,-0.23826301097869873,0.16192930936813354,0.05676926240063551,0.026221101232440702,0.16618505001068115,0.48719087839126585,0.21620309591293335,0.4765637731552124,11.662118899999768
6,0.5,1000,800,200,10,81260914,81260914,81760914,af8b32a321241ef9e5ff4c55ad740d6db15e104edc6d9d6a08be75c4e28c6cf4,62dea26a2ca650bdaf85e963b11c2d0a40667e88244c00da7ac1b20c12f649e7,1000,7000,0.7240186333656311,-0.8456969857215881,1.0,-1.0,-0.2759813666343689,0.15430301427841187,0.07616571472937395,0.023809420215403776,0.15539465487003326,0.5167565166950225,0.2496068572998047,0.5000183498859405,23.512534399997094
