case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,empirical_validation_check_loss,training_check_loss,selected_state_sha256,analysis,rule_id,patience,max_epochs,stop_epoch,selected_epoch,best_validation_epoch,best_validation_loss,stopping_reason,restore_best,min_delta,e_theta,oracle_theta_error_l2,e_q,oracle_q_l2_error,e_m,oracle_m_l2_error,e_test,oracle_test_check_loss,e_theta_1,oracle_abs_theta_error_1,e_theta_2,oracle_abs_theta_error_2,e_validation,oracle_stopping_validation_check_loss,theta_epoch_gap,abs_theta_epoch_gap,theta_regret,theta_squared_regret,q_regret
2,additive,3,1000,800,200,10000,10000,0.5,59,41260907,41760907,1041760907,2041260907,3041260907,0.31636584186139316,0.5583880785797473,0.5589321189829797,0.029018398940889294,0.311797246299982,-0.01420526580503383,0.08336040908564667,0.3124051136308037,5.551115123125783e-17,5.52687016153186e-07,413,0.005,1,1,0.772784948348999,1.0,-0.22721505165100098,0.22721505165100098,-0.7798621654510498,-1.0,0.2201378345489502,0.2201378345489502,0.5230741906265972,0.608860969543457,0.6037084376976929,0.608860969543457,0.6030465834177625,0.5230741906265972,468b35184f70faa866e6f6a2ae34063720a2413a0c9a79f8128e11ea66d8686e,max_epochs,max_epochs_1000,15,1000,74,59,59,0.608860969543457,early_stopping,True,0.0,288,0.016819836280656676,59,0.5589321189829797,43,0.5377310821059994,65,0.603536934936599,442,0.0005960464477539062,218,1.1324882507324219e-05,59,0.608860969543457,-229,229,0.29954600558073646,0.09980443900415993,0.0
2,additive,3,1000,800,200,10000,10000,0.5,1000,41260907,41760907,1041760907,2041260907,3041260907,0.07579218108378102,1.2920632436141228,1.28730646384877,0.004119298614093988,1.6694274254986479,-0.008194396122958768,0.009792850124699281,1.6571579318668241,0.0,5.667483105042947e-07,7000,0.005,1,1,0.968112587928772,1.0,-0.03188741207122803,0.03188741207122803,-0.9312421083450317,-1.0,0.06875789165496826,0.06875789165496826,0.26265148203065697,0.758837103843689,0.7657014334346127,0.758837103843689,0.7545397166603265,0.26265148203065697,dd15fcb0fcb5c9430824d1861d402e6f75a94147790a32b397334e6433377964,reference,no_early_stopping,0,1000,1000,1000,59,0.608860969543457,max_epochs,False,0.0,288,0.016819836280656676,59,0.5589321189829797,43,0.5377310821059994,65,0.603536934936599,442,0.0005960464477539062,218,1.1324882507324219e-05,59,0.608860969543457,712,712,0.05897234480312435,0.005461547820928559,0.7283743448657902
2,additive,4,1000,800,200,10000,10000,0.5,51,41260908,41760908,1041760908,2041260908,3041260908,0.9709723488769664,1.210959287014929,0.6856600303577344,1.058721721721389,1.4664223948077055,-1.0275072196494628,0.8138206551646724,0.4701296772301692,3.3306690738754696e-16,5.077569067424292e-07,357,0.005,1,1,0.8392311930656433,1.0,-0.1607688069343567,0.1607688069343567,-0.04242979735136032,-1.0,0.9575702026486397,0.9575702026486397,0.5482051801201293,0.6348283290863037,0.6127797931773976,0.6348283290863037,0.6443358003932983,0.5482051801201293,c939d53a85d450f51e2ecda2d7e0643d1c99147adf5222e2f0dff5ab26d6d9d5,patience,patience_5,5,1000,56,51,51,0.6348283290863037,early_stopping,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-323,323,0.6354581173173102,0.8302175027045866,0.08057172231587173
2,additive,4,1000,800,200,10000,10000,0.5,108,41260908,41760908,1041760908,2041260908,3041260908,0.5136163711192744,0.8349288881294771,0.6284259096924799,0.3717741452865605,0.6971062482331248,-0.3369806347734322,0.6305301076087633,0.3949191239728209,0.0,5.327909615715498e-07,756,0.005,1,1,1.0267391204833984,1.0,0.026739120483398438,0.026739120483398438,-0.4870801270008087,-1.0,0.5129198729991913,0.5129198729991913,0.4800427424756174,0.6180092096328735,0.6017269007899364,0.6180092096328735,0.6282684467432965,0.4800427424756174,806a6a3ac06564b607349179d5e258a48cd8db33c66745787c561880c5e59484,patience,patience_15,15,1000,123,108,108,0.6180092096328735,early_stopping,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-266,266,0.17810213955961812,0.15123197710266556,0.023337601650617268
2,additive,4,1000,800,200,10000,10000,0.5,108,41260908,41760908,1041760908,2041260908,3041260908,0.5136163711192744,0.8349288881294771,0.6284259096924799,0.3717741452865605,0.6971062482331248,-0.3369806347734322,0.6305301076087633,0.3949191239728209,0.0,5.327909615715498e-07,756,0.005,1,1,1.0267391204833984,1.0,0.026739120483398438,0.026739120483398438,-0.4870801270008087,-1.0,0.5129198729991913,0.5129198729991913,0.4800427424756174,0.6180092096328735,0.6017269007899364,0.6180092096328735,0.6282684467432965,0.4800427424756174,806a6a3ac06564b607349179d5e258a48cd8db33c66745787c561880c5e59484,patience,patience_30,30,1000,138,108,108,0.6180092096328735,early_stopping,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-266,266,0.17810213955961812,0.15123197710266556,0.023337601650617268
2,additive,4,1000,800,200,10000,10000,0.5,108,41260908,41760908,1041760908,2041260908,3041260908,0.5136163711192744,0.8349288881294771,0.6284259096924799,0.3717741452865605,0.6971062482331248,-0.3369806347734322,0.6305301076087633,0.3949191239728209,0.0,5.327909615715498e-07,756,0.005,1,1,1.0267391204833984,1.0,0.026739120483398438,0.026739120483398438,-0.4870801270008087,-1.0,0.5129198729991913,0.5129198729991913,0.4800427424756174,0.6180092096328735,0.6017269007899364,0.6180092096328735,0.6282684467432965,0.4800427424756174,806a6a3ac06564b607349179d5e258a48cd8db33c66745787c561880c5e59484,patience,patience_50,50,1000,158,108,108,0.6180092096328735,early_stopping,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-266,266,0.17810213955961812,0.15123197710266556,0.023337601650617268
2,additive,4,1000,800,200,10000,10000,0.5,108,41260908,41760908,1041760908,2041260908,3041260908,0.5136163711192744,0.8349288881294771,0.6284259096924799,0.3717741452865605,0.6971062482331248,-0.3369806347734322,0.6305301076087633,0.3949191239728209,0.0,5.327909615715498e-07,756,0.005,1,1,1.0267391204833984,1.0,0.026739120483398438,0.026739120483398438,-0.4870801270008087,-1.0,0.5129198729991913,0.5129198729991913,0.4800427424756174,0.6180092096328735,0.6017269007899364,0.6180092096328735,0.6282684467432965,0.4800427424756174,806a6a3ac06564b607349179d5e258a48cd8db33c66745787c561880c5e59484,patience,patience_100,100,1000,208,108,108,0.6180092096328735,early_stopping,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-266,266,0.17810213955961812,0.15123197710266556,0.023337601650617268
2,additive,4,1000,800,200,10000,10000,0.5,108,41260908,41760908,1041760908,2041260908,3041260908,0.5136163711192744,0.8349288881294771,0.6284259096924799,0.3717741452865605,0.6971062482331248,-0.3369806347734322,0.6305301076087633,0.3949191239728209,0.0,5.327909615715498e-07,756,0.005,1,1,1.0267391204833984,1.0,0.026739120483398438,0.026739120483398438,-0.4870801270008087,-1.0,0.5129198729991913,0.5129198729991913,0.4800427424756174,0.6180092096328735,0.6017269007899364,0.6180092096328735,0.6282684467432965,0.4800427424756174,806a6a3ac06564b607349179d5e258a48cd8db33c66745787c561880c5e59484,patience,patience_200,200,1000,308,108,108,0.6180092096328735,early_stopping,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-266,266,0.17810213955961812,0.15123197710266556,0.023337601650617268
2,additive,4,1000,800,200,10000,10000,0.5,24,41260908,41760908,1041760908,2041260908,3041260908,1.444541261952935,1.6254990179014046,0.9026883365319719,2.1521879468691507,2.6422470571984307,-1.989794385578361,0.8300433247672464,0.8148462329108584,-1.2212453270876722e-15,5.804110081442104e-07,168,0.005,1,1,0.6721609234809875,1.0,-0.32783907651901245,0.32783907651901245,0.40684789419174194,-1.0,1.406847894191742,1.406847894191742,0.6236117979727475,0.693232536315918,0.6596378216230188,0.693232536315918,0.7032370877604301,0.6236117979727475,abc98fe605d8f1c57f8ca2bc056b3a57e23739492013000a5ef012660ac9d9f5,max_epochs,max_epochs_25,15,25,25,24,24,0.693232536315918,max_epochs,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-350,350,1.1090270303932788,1.9741296579055114,0.29760002849010925
2,additive,4,1000,800,200,10000,10000,0.5,50,41260908,41760908,1041760908,2041260908,3041260908,0.9859761689583367,1.043291057827289,0.6894307973321385,1.0890396909974156,1.0884562313423836,-0.8510905490148852,0.7817149417210915,0.4753148243100283,-3.885780586188048e-16,5.085631968881899e-07,350,0.005,1,1,0.834906816482544,1.0,-0.16509318351745605,0.16509318351745605,-0.02794380486011505,-1.0,0.972056195139885,0.972056195139885,0.5450481755568091,0.6425475478172302,0.6138060793877174,0.6425475478172302,0.6503593815057782,0.5450481755568091,646c9da82eaaf786c0e42eeb1caf9d0e8e45e914c116a0e89a469bcd8662512c,max_epochs,max_epochs_50,15,50,50,50,50,0.6425475478172302,max_epochs,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-324,324,0.6504619373986804,0.859579206174692,0.08434248929027588
2,additive,4,1000,800,200,10000,10000,0.5,90,41260908,41760908,1041760908,2041260908,3041260908,0.5965483885618239,0.983936417897003,0.6446242750663557,0.46791218554696096,0.9681308744639857,-0.5102513020030611,0.7106351003140137,0.4155404560048246,2.220446049250313e-16,5.193041410223032e-07,630,0.005,1,1,0.9844708442687988,1.0,-0.015529155731201172,0.015529155731201172,-0.4036537706851959,-1.0,0.5963462293148041,0.5963462293148041,0.5037691672200674,0.6232316493988037,0.6067121603805952,0.6232316493988037,0.6319057596983698,0.5037691672200674,7de7bf3ee378bdafe96d8ce0bda8552d675ddbb385c95d32a5de6db6bc4cb540,max_epochs,max_epochs_100,15,100,100,90,90,0.6232316493988037,max_epochs,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-284,284,0.26103415700216764,0.2433001803166422,0.039535967024493024
2,additive,4,1000,800,200,10000,10000,0.5,108,41260908,41760908,1041760908,2041260908,3041260908,0.5136163711192744,0.8349288881294771,0.6284259096924799,0.3717741452865605,0.6971062482331248,-0.3369806347734322,0.6305301076087633,0.3949191239728209,0.0,5.327909615715498e-07,756,0.005,1,1,1.0267391204833984,1.0,0.026739120483398438,0.026739120483398438,-0.4870801270008087,-1.0,0.5129198729991913,0.5129198729991913,0.4800427424756174,0.6180092096328735,0.6017269007899364,0.6180092096328735,0.6282684467432965,0.4800427424756174,806a6a3ac06564b607349179d5e258a48cd8db33c66745787c561880c5e59484,max_epochs,max_epochs_200,15,200,123,108,108,0.6180092096328735,early_stopping,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-266,266,0.17810213955961812,0.15123197710266556,0.023337601650617268
2,additive,4,1000,800,200,10000,10000,0.5,108,41260908,41760908,1041760908,2041260908,3041260908,0.5136163711192744,0.8349288881294771,0.6284259096924799,0.3717741452865605,0.6971062482331248,-0.3369806347734322,0.6305301076087633,0.3949191239728209,0.0,5.327909615715498e-07,756,0.005,1,1,1.0267391204833984,1.0,0.026739120483398438,0.026739120483398438,-0.4870801270008087,-1.0,0.5129198729991913,0.5129198729991913,0.4800427424756174,0.6180092096328735,0.6017269007899364,0.6180092096328735,0.6282684467432965,0.4800427424756174,806a6a3ac06564b607349179d5e258a48cd8db33c66745787c561880c5e59484,max_epochs,max_epochs_500,15,500,123,108,108,0.6180092096328735,early_stopping,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-266,266,0.17810213955961812,0.15123197710266556,0.023337601650617268
2,additive,4,1000,800,200,10000,10000,0.5,108,41260908,41760908,1041760908,2041260908,3041260908,0.5136163711192744,0.8349288881294771,0.6284259096924799,0.3717741452865605,0.6971062482331248,-0.3369806347734322,0.6305301076087633,0.3949191239728209,0.0,5.327909615715498e-07,756,0.005,1,1,1.0267391204833984,1.0,0.026739120483398438,0.026739120483398438,-0.4870801270008087,-1.0,0.5129198729991913,0.5129198729991913,0.4800427424756174,0.6180092096328735,0.6017269007899364,0.6180092096328735,0.6282684467432965,0.4800427424756174,806a6a3ac06564b607349179d5e258a48cd8db33c66745787c561880c5e59484,max_epochs,max_epochs_1000,15,1000,123,108,108,0.6180092096328735,early_stopping,True,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,-266,266,0.17810213955961812,0.15123197710266556,0.023337601650617268
2,additive,4,1000,800,200,10000,10000,0.5,1000,41260908,41760908,1041760908,2041260908,3041260908,0.41871954968419384,1.4164966421025753,1.3378494675823231,0.2766262088424174,2.006462737087871,-0.2466238740099917,0.2160440349462601,1.7898411979103053,2.220446049250313e-16,5.448250224304729e-07,7000,0.005,1,1,1.0958260297775269,1.0,0.09582602977752686,0.09582602977752686,-0.5923930406570435,-1.0,0.40760695934295654,0.40760695934295654,0.2791527655270795,0.7541923522949219,0.762184520851293,0.7541923522949219,0.779310766544486,0.2791527655270795,27dba158f3b7f65e221724d79a3a7a69492ffc83217026cece36f71862a77625,reference,no_early_stopping,0,1000,1000,1000,108,0.6180092096328735,max_epochs,False,0.0,374,0.33551423155965626,102,0.6050883080418626,83,0.6614452262549352,102,0.5978358570526844,95,0.0003190040588378906,371,0.3225328326225281,108,0.6180092096328735,626,626,0.08320531812453758,0.06275626170866742,0.7327611595404605
2,additive,5,1000,800,200,10000,10000,0.5,37,41260909,41760909,1041760909,2041260909,3041260909,0.9402173795712312,0.5532967737187764,0.6539144282600324,0.15562879896288637,0.30613731980760683,-0.01708101964192399,0.07398125998245267,0.42760407948664514,-1.1102230246251565e-16,5.654858856729561e-07,259,0.005,1,1,0.19065091013908386,1.0,-0.8093490898609161,0.8093490898609161,-0.5214994549751282,-1.0,0.4785005450248718,0.4785005450248718,0.5641365764296874,0.6061888933181763,0.6207302779945791,0.6061888933181763,0.6003241160114159,0.5641365764296874,bd32d041f84bec67797a6b022014d66ab6020b17159ce1834ecb085f06acb57b,patience,patience_5,5,1000,42,37,37,0.6061888933181763,early_stopping,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-628,628,0.8668737292440781,0.8786294298044809,0.12244112497835946
2,additive,5,1000,800,200,10000,10000,0.5,48,41260909,41760909,1041760909,2041260909,3041260909,0.7251423500909108,0.5435678988363124,0.6004145979750763,0.09263232053093354,0.29546606064532355,-0.013800345857342284,0.07111777078541731,0.3604976894615725,0.0,5.519290500188845e-07,336,0.005,1,1,0.37610912322998047,1.0,-0.6238908767700195,0.6238908767700195,-0.630416989326477,-1.0,0.36958301067352295,0.36958301067352295,0.5476823785002964,0.5991672277450562,0.6107654944469106,0.5991672277450562,0.5946662403654306,0.5476823785002964,79d3c53e8467970a429f8c25c98d7bb907eee8e400e1e8546b16eeebb38634bf,patience,patience_15,15,1000,63,48,48,0.5991672277450562,early_stopping,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-617,617,0.6517986997637577,0.5204521368520573,0.06894129469340338
2,additive,5,1000,800,200,10000,10000,0.5,48,41260909,41760909,1041760909,2041260909,3041260909,0.7251423500909108,0.5435678988363124,0.6004145979750763,0.09263232053093354,0.29546606064532355,-0.013800345857342284,0.07111777078541731,0.3604976894615725,0.0,5.519290500188845e-07,336,0.005,1,1,0.37610912322998047,1.0,-0.6238908767700195,0.6238908767700195,-0.630416989326477,-1.0,0.36958301067352295,0.36958301067352295,0.5476823785002964,0.5991672277450562,0.6107654944469106,0.5991672277450562,0.5946662403654306,0.5476823785002964,79d3c53e8467970a429f8c25c98d7bb907eee8e400e1e8546b16eeebb38634bf,patience,patience_30,30,1000,78,48,48,0.5991672277450562,early_stopping,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-617,617,0.6517986997637577,0.5204521368520573,0.06894129469340338
2,additive,5,1000,800,200,10000,10000,0.5,48,41260909,41760909,1041760909,2041260909,3041260909,0.7251423500909108,0.5435678988363124,0.6004145979750763,0.09263232053093354,0.29546606064532355,-0.013800345857342284,0.07111777078541731,0.3604976894615725,0.0,5.519290500188845e-07,336,0.005,1,1,0.37610912322998047,1.0,-0.6238908767700195,0.6238908767700195,-0.630416989326477,-1.0,0.36958301067352295,0.36958301067352295,0.5476823785002964,0.5991672277450562,0.6107654944469106,0.5991672277450562,0.5946662403654306,0.5476823785002964,79d3c53e8467970a429f8c25c98d7bb907eee8e400e1e8546b16eeebb38634bf,patience,patience_50,50,1000,98,48,48,0.5991672277450562,early_stopping,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-617,617,0.6517986997637577,0.5204521368520573,0.06894129469340338
2,additive,5,1000,800,200,10000,10000,0.5,48,41260909,41760909,1041760909,2041260909,3041260909,0.7251423500909108,0.5435678988363124,0.6004145979750763,0.09263232053093354,0.29546606064532355,-0.013800345857342284,0.07111777078541731,0.3604976894615725,0.0,5.519290500188845e-07,336,0.005,1,1,0.37610912322998047,1.0,-0.6238908767700195,0.6238908767700195,-0.630416989326477,-1.0,0.36958301067352295,0.36958301067352295,0.5476823785002964,0.5991672277450562,0.6107654944469106,0.5991672277450562,0.5946662403654306,0.5476823785002964,79d3c53e8467970a429f8c25c98d7bb907eee8e400e1e8546b16eeebb38634bf,patience,patience_100,100,1000,148,48,48,0.5991672277450562,early_stopping,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-617,617,0.6517986997637577,0.5204521368520573,0.06894129469340338
2,additive,5,1000,800,200,10000,10000,0.5,48,41260909,41760909,1041760909,2041260909,3041260909,0.7251423500909108,0.5435678988363124,0.6004145979750763,0.09263232053093354,0.29546606064532355,-0.013800345857342284,0.07111777078541731,0.3604976894615725,0.0,5.519290500188845e-07,336,0.005,1,1,0.37610912322998047,1.0,-0.6238908767700195,0.6238908767700195,-0.630416989326477,-1.0,0.36958301067352295,0.36958301067352295,0.5476823785002964,0.5991672277450562,0.6107654944469106,0.5991672277450562,0.5946662403654306,0.5476823785002964,79d3c53e8467970a429f8c25c98d7bb907eee8e400e1e8546b16eeebb38634bf,patience,patience_200,200,1000,248,48,48,0.5991672277450562,early_stopping,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-617,617,0.6517986997637577,0.5204521368520573,0.06894129469340338
2,additive,5,1000,800,200,10000,10000,0.5,24,41260909,41760909,1041760909,2041260909,3041260909,1.234975902156702,0.6336704756808375,0.7883329908822003,0.2674520858990552,0.4015382717495788,-0.023760726567679295,0.07103458606247615,0.6214689045132754,0.0,5.040327160088509e-07,168,0.005,1,1,-0.06659197807312012,1.0,-1.0665919780731201,1.0665919780731201,-0.37746724486351013,-1.0,0.6225327551364899,0.6225327551364899,0.6053973470262543,0.6373834013938904,0.6491710720670759,0.6373834013938904,0.632238944204105,0.6053973470262543,d06ca9dda04a28b57fa5729b38e682a70fffba3368bdced99546ecaeaa1a3e7c,max_epochs,max_epochs_25,15,25,25,24,24,0.6373834013938904,max_epochs,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-641,641,1.161632251829549,1.519786187864448,0.25685968760052735
2,additive,5,1000,800,200,10000,10000,0.5,48,41260909,41760909,1041760909,2041260909,3041260909,0.7251423500909108,0.5435678988363124,0.6004145979750763,0.09263232053093354,0.29546606064532355,-0.013800345857342284,0.07111777078541731,0.3604976894615725,0.0,5.519290500188845e-07,336,0.005,1,1,0.37610912322998047,1.0,-0.6238908767700195,0.6238908767700195,-0.630416989326477,-1.0,0.36958301067352295,0.36958301067352295,0.5476823785002964,0.5991672277450562,0.6107654944469106,0.5991672277450562,0.5946662403654306,0.5476823785002964,79d3c53e8467970a429f8c25c98d7bb907eee8e400e1e8546b16eeebb38634bf,max_epochs,max_epochs_50,15,50,50,48,48,0.5991672277450562,max_epochs,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-617,617,0.6517986997637577,0.5204521368520573,0.06894129469340338
2,additive,5,1000,800,200,10000,10000,0.5,48,41260909,41760909,1041760909,2041260909,3041260909,0.7251423500909108,0.5435678988363124,0.6004145979750763,0.09263232053093354,0.29546606064532355,-0.013800345857342284,0.07111777078541731,0.3604976894615725,0.0,5.519290500188845e-07,336,0.005,1,1,0.37610912322998047,1.0,-0.6238908767700195,0.6238908767700195,-0.630416989326477,-1.0,0.36958301067352295,0.36958301067352295,0.5476823785002964,0.5991672277450562,0.6107654944469106,0.5991672277450562,0.5946662403654306,0.5476823785002964,79d3c53e8467970a429f8c25c98d7bb907eee8e400e1e8546b16eeebb38634bf,max_epochs,max_epochs_100,15,100,63,48,48,0.5991672277450562,early_stopping,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-617,617,0.6517986997637577,0.5204521368520573,0.06894129469340338
2,additive,5,1000,800,200,10000,10000,0.5,48,41260909,41760909,1041760909,2041260909,3041260909,0.7251423500909108,0.5435678988363124,0.6004145979750763,0.09263232053093354,0.29546606064532355,-0.013800345857342284,0.07111777078541731,0.3604976894615725,0.0,5.519290500188845e-07,336,0.005,1,1,0.37610912322998047,1.0,-0.6238908767700195,0.6238908767700195,-0.630416989326477,-1.0,0.36958301067352295,0.36958301067352295,0.5476823785002964,0.5991672277450562,0.6107654944469106,0.5991672277450562,0.5946662403654306,0.5476823785002964,79d3c53e8467970a429f8c25c98d7bb907eee8e400e1e8546b16eeebb38634bf,max_epochs,max_epochs_200,15,200,63,48,48,0.5991672277450562,early_stopping,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-617,617,0.6517986997637577,0.5204521368520573,0.06894129469340338
2,additive,5,1000,800,200,10000,10000,0.5,48,41260909,41760909,1041760909,2041260909,3041260909,0.7251423500909108,0.5435678988363124,0.6004145979750763,0.09263232053093354,0.29546606064532355,-0.013800345857342284,0.07111777078541731,0.3604976894615725,0.0,5.519290500188845e-07,336,0.005,1,1,0.37610912322998047,1.0,-0.6238908767700195,0.6238908767700195,-0.630416989326477,-1.0,0.36958301067352295,0.36958301067352295,0.5476823785002964,0.5991672277450562,0.6107654944469106,0.5991672277450562,0.5946662403654306,0.5476823785002964,79d3c53e8467970a429f8c25c98d7bb907eee8e400e1e8546b16eeebb38634bf,max_epochs,max_epochs_500,15,500,63,48,48,0.5991672277450562,early_stopping,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-617,617,0.6517986997637577,0.5204521368520573,0.06894129469340338
2,additive,5,1000,800,200,10000,10000,0.5,48,41260909,41760909,1041760909,2041260909,3041260909,0.7251423500909108,0.5435678988363124,0.6004145979750763,0.09263232053093354,0.29546606064532355,-0.013800345857342284,0.07111777078541731,0.3604976894615725,0.0,5.519290500188845e-07,336,0.005,1,1,0.37610912322998047,1.0,-0.6238908767700195,0.6238908767700195,-0.630416989326477,-1.0,0.36958301067352295,0.36958301067352295,0.5476823785002964,0.5991672277450562,0.6107654944469106,0.5991672277450562,0.5946662403654306,0.5476823785002964,79d3c53e8467970a429f8c25c98d7bb907eee8e400e1e8546b16eeebb38634bf,max_epochs,max_epochs_1000,15,1000,63,48,48,0.5991672277450562,early_stopping,True,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,-617,617,0.6517986997637577,0.5204521368520573,0.06894129469340338
2,additive,5,1000,800,200,10000,10000,0.5,1000,41260909,41760909,1041760909,2041260909,3041260909,0.10653369967533664,1.2911185058404266,1.2746457351915796,0.01764854831973562,1.6669869961236157,-0.02995689710063448,0.03556484035902619,1.6247217502420823,-2.220446049250313e-16,5.776924503209102e-07,7000,0.005,1,1,0.9254096746444702,1.0,-0.07459032535552979,0.07459032535552979,-1.076063871383667,-1.0,-0.07606387138366699,0.07606387138366699,0.22982566843523147,0.7326031923294067,0.777230196159773,0.7326031923294067,0.7358699997551648,0.22982566843523147,105dce0214ded348c9b8e88979f867eb35ae15c02addd5a979c2837adbf14ec7,reference,no_early_stopping,0,1000,1000,1000,48,0.5991672277450562,max_epochs,False,0.0,665,0.07334365032715304,75,0.531473303281673,59,0.508594373729154,75,0.5987215098747571,668,0.03904306888580322,105,0.0017501115798950195,48,0.5991672277450562,335,335,0.033190049348183606,0.005970138123203126,0.7431724319099067
2,additive,6,1000,800,200,10000,10000,0.5,35,41260910,41760910,1041760910,2041260910,3041260910,0.8825372580259383,1.0169985882399946,0.7169925416789994,0.7482162877247948,1.034286128482142,-0.6342120556918124,0.7115974148763056,0.5140783048233117,-4.440892098500626e-16,5.134977882903513e-07,245,0.005,1,1,0.7672866582870483,1.0,-0.23271334171295166,0.23271334171295166,-0.148697167634964,-1.0,0.851302832365036,0.851302832365036,0.5931492173375447,0.6820525527000427,0.6357523702471292,0.6820525527000427,0.6797323038895127,0.5931492173375447,124dcdf8baf9881d518a5c36427ceece6791d69c64b442c8f39d3f96256a828c,patience,patience_5,5,1000,40,35,35,0.6820525527000427,early_stopping,True,0.0,968,0.08357644080988197,82,0.6371975949554617,81,0.6342356911529612,82,0.6218606215742651,895,0.00016129016876220703,968,0.08289444446563721,63,0.6660829782485962,-933,933,0.7989608172160563,0.7718869903454939,0.07979494672353771
