case,tau,n_total,n_fit,n_val,replication,seed,data_seed,fit_seed,data_sha256,initialization_sha256,epoch,optimizer_updates,theta_hat_1,theta_hat_2,theta0_1,theta0_2,error_theta1,error_theta2,squared_error_theta1,squared_error_theta2,train_check_loss,validation_check_loss,train_check_loss_clipped,validation_check_loss_clipped,elapsed_time
6,0.5,1000,800,200,29,81260933,81260933,81760933,82ad4bb57f45cb880d2b856ffbc22f7738a8dc6a65242f7c57b45913ef5877b2,a4bdba75946941e8496b2a24a1b0757dc6895ff6e593b9471dc5c57c8404e78a,200,1400,1.0015003681182861,-0.8983657956123352,1.0,-1.0,0.0015003681182861328,0.1016342043876648,2.251104490369471e-06,0.010329511501513622,0.24604264974594117,0.4250770199298859,0.2516187238693237,0.42234847545623777,4.6727144999895245
6,0.5,1000,800,200,29,81260933,81260933,81760933,82ad4bb57f45cb880d2b856ffbc22f7738a8dc6a65242f7c57b45913ef5877b2,a4bdba75946941e8496b2a24a1b0757dc6895ff6e593b9471dc5c57c8404e78a,500,3500,1.0718762874603271,-0.9011541604995728,1.0,-1.0,0.07187628746032715,0.09884583950042725,0.005166200699079582,0.009770499986544223,0.20334415316581725,0.46661100029945374,0.23795772790908815,0.45104791164398195,11.877685500003281
6,0.5,1000,800,200,29,81260933,81260933,81760933,82ad4bb57f45cb880d2b856ffbc22f7738a8dc6a65242f7c57b45913ef5877b2,a4bdba75946941e8496b2a24a1b0757dc6895ff6e593b9471dc5c57c8404e78a,1000,7000,1.079676866531372,-0.8807678818702698,1.0,-1.0,0.07967686653137207,0.11923211812973022,0.006348403060258079,0.014216297993701943,0.1566295200586319,0.5454400730133057,0.26972639203071597,0.5036339497566223,20.778886799991596
6,0.5,1000,800,200,29,81260933,81260933,81760933,82ad4bb57f45cb880d2b856ffbc22f7738a8dc6a65242f7c57b45913ef5877b2,a4bdba75946941e8496b2a24a1b0757dc6895ff6e593b9471dc5c57c8404e78a,2000,14000,1.0394803285598755,-0.8216946125030518,1.0,-1.0,0.03948032855987549,0.17830538749694824,0.0015586963431957201,0.03179281121043687,0.10702850431203842,0.5631849098205567,0.2877648973464966,0.5067593479156494,45.03812179999659
6,0.5,1000,800,200,30,81260934,81260934,81760934,63c1476418a221e50fe4bbdec08252cb6946de8479a72baf55bc635d1357345d,546a0286715f459244fe1bcd94b4ceea588119c835335effc678883634839010,200,1400,0.9993152022361755,-0.9155066609382629,1.0,-1.0,-0.0006847977638244629,0.08449333906173706,4.6894797733898486e-07,0.007139124345801662,0.24203235685825347,0.5107165455818177,0.2541948467493057,0.5076016998291015,4.836229100008495
6,0.5,1000,800,200,30,81260934,81260934,81760934,63c1476418a221e50fe4bbdec08252cb6946de8479a72baf55bc635d1357345d,546a0286715f459244fe1bcd94b4ceea588119c835335effc678883634839010,500,3500,0.9273017048835754,-0.9991589784622192,1.0,-1.0,-0.07269829511642456,0.0008410215377807617,0.005285042112834759,7.073172270111172e-07,0.18217795014381408,0.5823226952552796,0.2508633780479431,0.5666531443595886,12.022741799999494
6,0.5,1000,800,200,30,81260934,81260934,81760934,63c1476418a221e50fe4bbdec08252cb6946de8479a72baf55bc635d1357345d,546a0286715f459244fe1bcd94b4ceea588119c835335effc678883634839010,1000,7000,0.918357789516449,-0.9866925477981567,1.0,-1.0,-0.08164221048355103,0.013307452201843262,0.006665450532640449,0.00017708828410434307,0.13187043011188507,0.6504576086997986,0.2908964401483536,0.6246904659271241,23.991112400006386
6,0.5,1000,800,200,30,81260934,81260934,81760934,63c1476418a221e50fe4bbdec08252cb6946de8479a72baf55bc635d1357345d,546a0286715f459244fe1bcd94b4ceea588119c835335effc678883634839010,2000,14000,0.9554360508918762,-1.0272003412246704,1.0,-1.0,-0.04456394910812378,-0.02720034122467041,0.001985945560111446,0.0007398585627385046,0.1126563560962677,0.6942660140991211,0.37200030088424685,0.6673052215576172,47.777160900004674
6,0.5,1000,800,200,31,81260935,81260935,81760935,a71fb4246185a72a4151f676994e53b483468215705688fa2060b9518a651dc1,ab89a9be58d3b295134ca7c962a55c557f27a5a37ef994edf7495081f0df5d48,200,1400,0.9468904733657837,-0.8654294610023499,1.0,-1.0,-0.05310952663421631,0.13457053899765015,0.0028206218193105315,0.01810922996611808,0.23392120957374574,0.41327476501464844,0.24780841112136842,0.414343832731247,4.667167800012976
6,0.5,1000,800,200,31,81260935,81260935,81760935,a71fb4246185a72a4151f676994e53b483468215705688fa2060b9518a651dc1,ab89a9be58d3b295134ca7c962a55c557f27a5a37ef994edf7495081f0df5d48,500,3500,0.9419723749160767,-0.9352374076843262,1.0,-1.0,-0.05802762508392334,0.06476259231567383,0.003367205272880369,0.004194193363446175,0.15717138409614562,0.48315126180648804,0.24097214579582216,0.47860714435577395,11.867270900009316
6,0.5,1000,800,200,31,81260935,81260935,81760935,a71fb4246185a72a4151f676994e53b483468215705688fa2060b9518a651dc1,ab89a9be58d3b295134ca7c962a55c557f27a5a37ef994edf7495081f0df5d48,1000,7000,0.8974753022193909,-0.9524927735328674,1.0,-1.0,-0.10252469778060913,0.04750722646713257,0.010511313655005239,0.002256936566599421,0.11848348379135132,0.5021863925457001,0.27202658891677856,0.49943424224853517,23.663747700004023
6,0.5,1000,800,200,31,81260935,81260935,81760935,a71fb4246185a72a4151f676994e53b483468215705688fa2060b9518a651dc1,ab89a9be58d3b295134ca7c962a55c557f27a5a37ef994edf7495081f0df5d48,2000,14000,0.8981499075889587,-0.9831821322441101,1.0,-1.0,-0.10185009241104126,0.016817867755889893,0.010373441324137644,0.00028284067585460093,0.11411326467990875,0.5467402935028076,0.3579419839382172,0.5431263971328736,47.674332500013406
6,0.5,1000,800,200,32,81260936,81260936,81760936,0de4b5218839c7fa089a40684c9036e690ce2a0164351d4cf1a8cc1ad6d545ce,83f857edcc8de22490cfa10d52987ab4cefc54f099a69bebe5bd85f7af9d09f1,200,1400,0.9029450416564941,-1.0002272129058838,1.0,-1.0,-0.09705495834350586,-0.00022721290588378906,0.009419664939059658,5.1625704600155586e-08,0.27272031545639036,0.47372677087783815,0.2811184394359589,0.4677229881286621,4.6866368999908445
6,0.5,1000,800,200,32,81260936,81260936,81760936,0de4b5218839c7fa089a40684c9036e690ce2a0164351d4cf1a8cc1ad6d545ce,83f857edcc8de22490cfa10d52987ab4cefc54f099a69bebe5bd85f7af9d09f1,500,3500,0.9556212425231934,-0.959868848323822,1.0,-1.0,-0.04437875747680664,0.04013115167617798,0.0019694741151852213,0.0016105093348564026,0.19860199093818665,0.5369029474258423,0.2644341015815735,0.5277244353294372,12.131159099997603
6,0.5,1000,800,200,32,81260936,81260936,81760936,0de4b5218839c7fa089a40684c9036e690ce2a0164351d4cf1a8cc1ad6d545ce,83f857edcc8de22490cfa10d52987ab4cefc54f099a69bebe5bd85f7af9d09f1,1000,7000,1.0079095363616943,-0.9409525990486145,1.0,-1.0,0.007909536361694336,0.0590474009513855,6.256076545696487e-05,0.003486595559113681,0.1751085662841797,0.5830591940879821,0.29560214281082153,0.566876254081726,24.045592399997986
6,0.5,1000,800,200,32,81260936,81260936,81760936,0de4b5218839c7fa089a40684c9036e690ce2a0164351d4cf1a8cc1ad6d545ce,83f857edcc8de22490cfa10d52987ab4cefc54f099a69bebe5bd85f7af9d09f1,2000,14000,0.9958933591842651,-1.0089683532714844,1.0,-1.0,-0.004106640815734863,-0.008968353271484375,1.6864498789459503e-05,8.043136040214449e-05,0.1470291221141815,0.6031145143508911,0.37330848693847657,0.5821831965446472,48.235221800001455
6,0.5,1000,800,200,33,81260937,81260937,81760937,cfc55cdf3fe999fb6f6b65521ad07b07facf0725a288aefa3ca1949b1d2cff37,2b16568ca0d742cbb143d872127131322c27d67e05d9c73aecf5a360ebe16e8f,200,1400,0.8998962044715881,-0.9815725088119507,1.0,-1.0,-0.10010379552841187,0.018427491188049316,0.010020769879194091,0.0003395724314856352,0.2384791588783264,0.4601081454753876,0.24679461240768433,0.4601426362991333,4.6427178000012645
6,0.5,1000,800,200,33,81260937,81260937,81760937,cfc55cdf3fe999fb6f6b65521ad07b07facf0725a288aefa3ca1949b1d2cff37,2b16568ca0d742cbb143d872127131322c27d67e05d9c73aecf5a360ebe16e8f,500,3500,0.8927402496337891,-0.9773322939872742,1.0,-1.0,-0.10725975036621094,0.02266770601272583,0.011504654048621887,0.0005138248958793667,0.17933603405952453,0.511204011440277,0.27017645716667177,0.49280304193496705,11.761955500012846
6,0.5,1000,800,200,33,81260937,81260937,81760937,cfc55cdf3fe999fb6f6b65521ad07b07facf0725a288aefa3ca1949b1d2cff37,2b16568ca0d742cbb143d872127131322c27d67e05d9c73aecf5a360ebe16e8f,1000,7000,0.8581064939498901,-0.9975165724754333,1.0,-1.0,-0.14189350605010986,0.0024834275245666504,0.020133767059192564,6.167412269775241e-06,0.1445564392209053,0.5497995257377625,0.30749832272529604,0.526596941947937,23.569566500009387
6,0.5,1000,800,200,33,81260937,81260937,81760937,cfc55cdf3fe999fb6f6b65521ad07b07facf0725a288aefa3ca1949b1d2cff37,2b16568ca0d742cbb143d872127131322c27d67e05d9c73aecf5a360ebe16e8f,2000,14000,0.8004884719848633,-1.004561424255371,1.0,-1.0,-0.19951152801513672,-0.004561424255371094,0.039804849810934684,2.0806591237487737e-05,0.1061042618751526,0.5598363780975342,0.37465227603912354,0.5358047103881836,47.393040200011455
6,0.5,1000,800,200,34,81260938,81260938,81760938,2ee0a4c881805e769d1d2b84c03fdc1b7f3adb8c4976c4ef30ba0af92e2521aa,3ed3b1d8efe501ad715bd78449ab0bc3504d2cddd6f1c312ce9ee7e0a2fe14a6,200,1400,0.8779480457305908,-0.8103309273719788,1.0,-1.0,-0.12205195426940918,0.18966907262802124,0.01489667954098195,0.035974357111573596,0.24130268454551695,0.42149074912071227,0.24533976793289183,0.42307857871055604,4.6605884000018705
6,0.5,1000,800,200,34,81260938,81260938,81760938,2ee0a4c881805e769d1d2b84c03fdc1b7f3adb8c4976c4ef30ba0af92e2521aa,3ed3b1d8efe501ad715bd78449ab0bc3504d2cddd6f1c312ce9ee7e0a2fe14a6,500,3500,0.8977711796760559,-0.866794228553772,1.0,-1.0,-0.10222882032394409,0.13320577144622803,0.010450731704825245,0.017743777546584738,0.164853817820549,0.43877020716667176,0.22671698331832885,0.4386915159225464,11.829587300002459
6,0.5,1000,800,200,34,81260938,81260938,81760938,2ee0a4c881805e769d1d2b84c03fdc1b7f3adb8c4976c4ef30ba0af92e2521aa,3ed3b1d8efe501ad715bd78449ab0bc3504d2cddd6f1c312ce9ee7e0a2fe14a6,1000,7000,0.8995392918586731,-0.8950110673904419,1.0,-1.0,-0.1004607081413269,0.1049889326095581,0.010092353880256866,0.011022675970494333,0.14515081256628037,0.49369526028633115,0.26828677773475645,0.4973072910308838,23.618130500006373
6,0.5,1000,800,200,34,81260938,81260938,81760938,2ee0a4c881805e769d1d2b84c03fdc1b7f3adb8c4976c4ef30ba0af92e2521aa,3ed3b1d8efe501ad715bd78449ab0bc3504d2cddd6f1c312ce9ee7e0a2fe14a6,2000,14000,0.9024726748466492,-0.90286785364151,1.0,-1.0,-0.09752732515335083,0.09713214635848999,0.009511579151567418,0.00943465385620712,0.11703747749328614,0.5668900275230407,0.3079466903209686,0.5455466628074646,47.53376490001392
6,0.5,1000,800,200,35,81260939,81260939,81760939,2d0da87d17fa3dd802a268507463f435631901c3193c05faa5932dba6aa6187c,b54bc6568fdcf67838589f41a744e60911775e362496c83b14c976330e1cd2fd,200,1400,0.9736009240150452,-0.8648159503936768,1.0,-1.0,-0.026399075984954834,0.13518404960632324,0.000696911212859419,0.018274727267964863,0.2335462248325348,0.4493011474609375,0.24651306748390198,0.44588533759117127,4.719599100004416
6,0.5,1000,800,200,35,81260939,81260939,81760939,2d0da87d17fa3dd802a268507463f435631901c3193c05faa5932dba6aa6187c,b54bc6568fdcf67838589f41a744e60911775e362496c83b14c976330e1cd2fd,500,3500,1.0035059452056885,-0.8484402894973755,1.0,-1.0,0.0035059452056884766,0.1515597105026245,1.2291651785290014e-05,0.02297034584763935,0.17562509775161744,0.4969010353088379,0.2462102222442627,0.49841248273849487,11.906703599990578
6,0.5,1000,800,200,35,81260939,81260939,81760939,2d0da87d17fa3dd802a268507463f435631901c3193c05faa5932dba6aa6187c,b54bc6568fdcf67838589f41a744e60911775e362496c83b14c976330e1cd2fd,1000,7000,0.9765790104866028,-0.869059145450592,1.0,-1.0,-0.023420989513397217,0.13094085454940796,0.0005485427497866624,0.01714550739012921,0.12780950129032134,0.5560162019729614,0.2902158498764038,0.5577450442314148,23.86884629999986
6,0.5,1000,800,200,35,81260939,81260939,81760939,2d0da87d17fa3dd802a268507463f435631901c3193c05faa5932dba6aa6187c,b54bc6568fdcf67838589f41a744e60911775e362496c83b14c976330e1cd2fd,2000,14000,0.9628175497055054,-0.8720096349716187,1.0,-1.0,-0.03718245029449463,0.12799036502838135,0.0013825346099025637,0.016381533540098303,0.10353745698928833,0.5609465956687927,0.3345667016506195,0.5449423289299011,47.557835999992676
6,0.5,1000,800,200,36,81260940,81260940,81760940,2acc560062c9e7053ffb2eef873b3b038013e77adf97b952c085c3f69d6901a9,5e0d5e8380a9a648fe4ea4f2e435a5ca5c6338d4c8c03b7beea5db50e95a9599,200,1400,0.8737438917160034,-0.8160616159439087,1.0,-1.0,-0.12625610828399658,0.1839383840560913,0.01594060487902027,0.033833329129166145,0.23902570962905884,0.4672092032432556,0.24099799156188964,0.4578921556472778,4.699707899999339
6,0.5,1000,800,200,36,81260940,81260940,81760940,2acc560062c9e7053ffb2eef873b3b038013e77adf97b952c085c3f69d6901a9,5e0d5e8380a9a648fe4ea4f2e435a5ca5c6338d4c8c03b7beea5db50e95a9599,500,3500,0.7804059386253357,-0.882474422454834,1.0,-1.0,-0.2195940613746643,0.11752557754516602,0.048221551791019834,0.01381226137732483,0.15322779417037963,0.55334716796875,0.24452705442905426,0.49851609706878663,11.813832100000582
6,0.5,1000,800,200,36,81260940,81260940,81760940,2acc560062c9e7053ffb2eef873b3b038013e77adf97b952c085c3f69d6901a9,5e0d5e8380a9a648fe4ea4f2e435a5ca5c6338d4c8c03b7beea5db50e95a9599,1000,7000,0.7263264656066895,-0.8697459101676941,1.0,-1.0,-0.27367353439331055,0.1302540898323059,0.07489720342732653,0.016966127918042417,0.11377368837594987,0.6141768455505371,0.2958507943153381,0.5327021241188049,23.636877700002515
6,0.5,1000,800,200,36,81260940,81260940,81760940,2acc560062c9e7053ffb2eef873b3b038013e77adf97b952c085c3f69d6901a9,5e0d5e8380a9a648fe4ea4f2e435a5ca5c6338d4c8c03b7beea5db50e95a9599,2000,14000,0.7291924357414246,-0.8635302186012268,1.0,-1.0,-0.27080756425857544,0.1364697813987732,0.07333673685966247,0.018624001235028942,0.0977113264799118,0.6443515753746033,0.3387182950973511,0.5849064755439758,47.04221840000537
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,200,1400,0.8227015733718872,-1.0490390062332153,1.0,-1.0,-0.1772984266281128,-0.04903900623321533,0.031434732084804295,0.002404824132341332,0.29443004727363586,0.45317293286323546,0.29472083926200865,0.44864660143852236,4.603665100003127
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,500,3500,0.9196962714195251,-1.0882874727249146,1.0,-1.0,-0.08030372858047485,-0.08828747272491455,0.006448688823926574,0.007794677840152531,0.2262057626247406,0.5298623895645141,0.25961453914642335,0.5267922282218933,11.65637670000433
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,1000,7000,0.9119227528572083,-1.148878812789917,1.0,-1.0,-0.08807724714279175,-0.148878812789917,0.007757601464252417,0.02216490089773515,0.1666583263874054,0.5996288251876831,0.3049618661403656,0.6063187479972839,23.462208400000236
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,2000,14000,0.9483262300491333,-1.144946575164795,1.0,-1.0,-0.0516737699508667,-0.14494657516479492,0.0026701785009350942,0.021009509652003544,0.12762925386428833,0.6503986167907715,0.3983366823196411,0.6281436634063721,47.73942569999781
6,0.5,1000,800,200,38,81260942,81260942,81760942,bcd139d935d36ba8c5f1d8e300edce1d3630f5913c010984d42633b92d4f9208,28710e613dc672a42df0f7d89ff9e0843961e499d291dc93ee2fe4e5e0036eba,200,1400,1.0551841259002686,-0.920798122882843,1.0,-1.0,0.055184125900268555,0.07920187711715698,0.0030452877513766907,0.006272937338881235,0.23065232515335082,0.3947136831283569,0.23563835084438323,0.39571174860000613,4.612734700000146
6,0.5,1000,800,200,38,81260942,81260942,81760942,bcd139d935d36ba8c5f1d8e300edce1d3630f5913c010984d42633b92d4f9208,28710e613dc672a42df0f7d89ff9e0843961e499d291dc93ee2fe4e5e0036eba,500,3500,1.1005555391311646,-0.8584395051002502,1.0,-1.0,0.10055553913116455,0.14156049489974976,0.010111416449959165,0.020039373716262077,0.15530743777751924,0.45016978979110717,0.19759988844394683,0.4402532434463501,11.724532499996712
6,0.5,1000,800,200,38,81260942,81260942,81760942,bcd139d935d36ba8c5f1d8e300edce1d3630f5913c010984d42633b92d4f9208,28710e613dc672a42df0f7d89ff9e0843961e499d291dc93ee2fe4e5e0036eba,1000,7000,1.072962999343872,-0.8688220977783203,1.0,-1.0,0.07296299934387207,0.1311779022216797,0.005323599273253876,0.017207642031280557,0.13320950984954835,0.48652033805847167,0.22817769765853882,0.48789783954620364,23.82762759999605
6,0.5,1000,800,200,38,81260942,81260942,81760942,bcd139d935d36ba8c5f1d8e300edce1d3630f5913c010984d42633b92d4f9208,28710e613dc672a42df0f7d89ff9e0843961e499d291dc93ee2fe4e5e0036eba,2000,14000,1.0255401134490967,-0.9333322644233704,1.0,-1.0,0.02554011344909668,0.06666773557662964,0.0006522973949927291,0.004444586966915409,0.10125090539455414,0.5008648777008057,0.3143470633029938,0.5366194057464599,48.08593919999839
6,0.5,1000,800,200,39,81260943,81260943,81760943,19e7b2648f8726a7032d57b42b27e28a482f8a163ef852fb9a9d5d1747afef91,d69fecdf9d7bad1f73ea817b97079bb31742e4dc0789ccaaf67a069d5a78b920,200,1400,0.9284971356391907,-1.0345805883407593,1.0,-1.0,-0.07150286436080933,-0.03458058834075928,0.0051126596118002965,0.0011958170899930565,0.25053845763206484,0.40608717322349547,0.2585458046197891,0.4036567461490631,4.516495400006534
6,0.5,1000,800,200,39,81260943,81260943,81760943,19e7b2648f8726a7032d57b42b27e28a482f8a163ef852fb9a9d5d1747afef91,d69fecdf9d7bad1f73ea817b97079bb31742e4dc0789ccaaf67a069d5a78b920,500,3500,0.9351818561553955,-1.117384433746338,1.0,-1.0,-0.06481814384460449,-0.11738443374633789,0.004201391771459839,0.01377910528594839,0.2035807651281357,0.44762298464775085,0.2752933967113495,0.4647234511375427,11.661458900009166
6,0.5,1000,800,200,39,81260943,81260943,81760943,19e7b2648f8726a7032d57b42b27e28a482f8a163ef852fb9a9d5d1747afef91,d69fecdf9d7bad1f73ea817b97079bb31742e4dc0789ccaaf67a069d5a78b920,1000,7000,0.9606602191925049,-1.1368043422698975,1.0,-1.0,-0.03933978080749512,-0.13680434226989746,0.0015476183539817612,0.018715428063899253,0.16091151118278504,0.47455543637275693,0.3233120477199554,0.5136517071723938,23.801808000003803
6,0.5,1000,800,200,39,81260943,81260943,81760943,19e7b2648f8726a7032d57b42b27e28a482f8a163ef852fb9a9d5d1747afef91,d69fecdf9d7bad1f73ea817b97079bb31742e4dc0789ccaaf67a069d5a78b920,2000,14000,0.9475670456886292,-1.070272445678711,1.0,-1.0,-0.05243295431137085,-0.07027244567871094,0.002749214697818303,0.0049382166216673795,0.13748369753360748,0.523016197681427,0.3954066741466522,0.5795667600631714,47.77771280000161
6,0.5,1000,800,200,40,81260944,81260944,81760944,bf04fe845f8d952c40d791b33231579234beb138fa6e6794814d53f4ad6018b5,678d31d7e5ebb6b642765ef1f5f36be3871cab7e17758534738dcec7d6107060,200,1400,1.005231499671936,-0.9052460193634033,1.0,-1.0,0.005231499671936035,0.09475398063659668,2.7368588817466843e-05,0.008978316846480539,0.2762870287895203,0.44612432599067686,0.2840867304801941,0.4405057680606842,4.5693411999964155
6,0.5,1000,800,200,40,81260944,81260944,81760944,bf04fe845f8d952c40d791b33231579234beb138fa6e6794814d53f4ad6018b5,678d31d7e5ebb6b642765ef1f5f36be3871cab7e17758534738dcec7d6107060,500,3500,1.073514699935913,-1.0282042026519775,1.0,-1.0,0.07351469993591309,-0.02820420265197754,0.0054044111066673395,0.0007954770472338168,0.21834218859672547,0.5197257602214813,0.28284955143928525,0.497616890668869,11.84523540000373
6,0.5,1000,800,200,40,81260944,81260944,81760944,bf04fe845f8d952c40d791b33231579234beb138fa6e6794814d53f4ad6018b5,678d31d7e5ebb6b642765ef1f5f36be3871cab7e17758534738dcec7d6107060,1000,7000,1.0429240465164185,-0.9767372012138367,1.0,-1.0,0.04292404651641846,0.02326279878616333,0.0018424737693436555,0.0005411578073655221,0.17756787419319153,0.5822812271118164,0.3286793375015259,0.5655554950237274,23.60238440000103
6,0.5,1000,800,200,40,81260944,81260944,81760944,bf04fe845f8d952c40d791b33231579234beb138fa6e6794814d53f4ad6018b5,678d31d7e5ebb6b642765ef1f5f36be3871cab7e17758534738dcec7d6107060,2000,14000,0.9627389311790466,-1.0221679210662842,1.0,-1.0,-0.03726106882095337,-0.02216792106628418,0.0013883872496798233,0.0004914167244010059,0.10783645480871201,0.662997612953186,0.38382935762405396,0.6279709649085998,47.05278080000426
6,0.5,1000,800,200,41,81260945,81260945,81760945,2149409e9d6dd6c73aa19a00611d6ac8853697688a388b9e9ae17df7672587e4,b85709d30de2b7d2acab5e7bdc0c99c13a52df2c05c63d4159c839ed641c59ad,200,1400,0.953282356262207,-0.8658716082572937,1.0,-1.0,-0.04671764373779297,0.1341283917427063,0.0021825382364113466,0.017990425471484883,0.220685054063797,0.38527421712875365,0.2230355006456375,0.3817394483089447,4.568636500000139
6,0.5,1000,800,200,41,81260945,81260945,81760945,2149409e9d6dd6c73aa19a00611d6ac8853697688a388b9e9ae17df7672587e4,b85709d30de2b7d2acab5e7bdc0c99c13a52df2c05c63d4159c839ed641c59ad,500,3500,0.9227046370506287,-0.8350686430931091,1.0,-1.0,-0.07729536294937134,0.16493135690689087,0.005974573133475047,0.02720235249114822,0.14849052757024764,0.4421506083011627,0.19381095409393312,0.420950391292572,11.913985099992715
6,0.5,1000,800,200,41,81260945,81260945,81760945,2149409e9d6dd6c73aa19a00611d6ac8853697688a388b9e9ae17df7672587e4,b85709d30de2b7d2acab5e7bdc0c99c13a52df2c05c63d4159c839ed641c59ad,1000,7000,0.9796021580696106,-0.7726789116859436,1.0,-1.0,-0.020397841930389404,0.2273210883140564,0.00041607195541715214,0.05167487719228703,0.1286119732260704,0.4758134424686432,0.2103704285621643,0.4575506639480591,24.168083199998364
6,0.5,1000,800,200,41,81260945,81260945,81760945,2149409e9d6dd6c73aa19a00611d6ac8853697688a388b9e9ae17df7672587e4,b85709d30de2b7d2acab5e7bdc0c99c13a52df2c05c63d4159c839ed641c59ad,2000,14000,0.9820665121078491,-0.7623984813690186,1.0,-1.0,-0.01793348789215088,0.23760151863098145,0.0003216099879779222,0.05645448165574862,0.09913497149944306,0.4979466676712036,0.30245185375213623,0.4768777823448181,48.04664970000158
6,0.5,1000,800,200,42,81260946,81260946,81760946,b41e46997fd933e7b4e82b2777ead967d61f73373e171db11b8fb018dff8a980,b29dfeb89220c764bf63b9826158d6b14ca79666bbecf239fb163223c781afe3,200,1400,0.9938091039657593,-0.8059113025665283,1.0,-1.0,-0.006190896034240723,0.19408869743347168,3.832719370677751e-05,0.037670422471421716,0.2585300052165985,0.4466966986656189,0.26727142453193664,0.4454311442375183,4.73128039999574
6,0.5,1000,800,200,42,81260946,81260946,81760946,b41e46997fd933e7b4e82b2777ead967d61f73373e171db11b8fb018dff8a980,b29dfeb89220c764bf63b9826158d6b14ca79666bbecf239fb163223c781afe3,500,3500,1.0126593112945557,-0.7961585521697998,1.0,-1.0,0.012659311294555664,0.2038414478302002,0.0001602581624524646,0.04155133585351223,0.1887345105409622,0.5031470119953155,0.2490432643890381,0.49677644491195677,12.047918500000378
6,0.5,1000,800,200,42,81260946,81260946,81760946,b41e46997fd933e7b4e82b2777ead967d61f73373e171db11b8fb018dff8a980,b29dfeb89220c764bf63b9826158d6b14ca79666bbecf239fb163223c781afe3,1000,7000,1.0494235754013062,-0.7875348925590515,1.0,-1.0,0.04942357540130615,0.2124651074409485,0.0024426898054485946,0.045141421879893784,0.16474093079566957,0.566047670841217,0.29082020044326784,0.5562910676002503,24.10416959998838
6,0.5,1000,800,200,42,81260946,81260946,81760946,b41e46997fd933e7b4e82b2777ead967d61f73373e171db11b8fb018dff8a980,b29dfeb89220c764bf63b9826158d6b14ca79666bbecf239fb163223c781afe3,2000,14000,1.0568026304244995,-0.7745313048362732,1.0,-1.0,0.05680263042449951,0.2254686951637268,0.0032265388231422776,0.050836132498833564,0.11020064800977707,0.6053512644767761,0.33919985055923463,0.6086801767349244,48.37890919999336
6,0.5,1000,800,200,43,81260947,81260947,81760947,078996f2721536d0f7ce96b92f890e89c5a27ec350c3d854a8f79a98dd8caab5,ec1641e1cfe9e72e54bbdabe4097c2156021554ddc06cb07be394e733b9472f3,200,1400,0.944674551486969,-0.9237620830535889,1.0,-1.0,-0.055325448513031006,0.07623791694641113,0.0030609052531680447,0.005812219980327882,0.2403705096244812,0.4784904932975769,0.24996735095977785,0.48050942659378054,4.57466349999595
6,0.5,1000,800,200,43,81260947,81260947,81760947,078996f2721536d0f7ce96b92f890e89c5a27ec350c3d854a8f79a98dd8caab5,ec1641e1cfe9e72e54bbdabe4097c2156021554ddc06cb07be394e733b9472f3,500,3500,0.9812941551208496,-0.9712574481964111,1.0,-1.0,-0.01870584487915039,0.028742551803588867,0.0003499086326428369,0.0008261342841819896,0.16902942538261415,0.5152882027626038,0.237510849237442,0.5222812783718109,11.655275700002676
6,0.5,1000,800,200,43,81260947,81260947,81760947,078996f2721536d0f7ce96b92f890e89c5a27ec350c3d854a8f79a98dd8caab5,ec1641e1cfe9e72e54bbdabe4097c2156021554ddc06cb07be394e733b9472f3,1000,7000,0.9918289184570312,-1.002035140991211,1.0,-1.0,-0.00817108154296875,-0.0020351409912109375,6.676657358184457e-05,4.141798854107037e-06,0.13835039377212524,0.5465660274028779,0.28498105764389037,0.5592028951644897,23.589532199999667
6,0.5,1000,800,200,43,81260947,81260947,81760947,078996f2721536d0f7ce96b92f890e89c5a27ec350c3d854a8f79a98dd8caab5,ec1641e1cfe9e72e54bbdabe4097c2156021554ddc06cb07be394e733b9472f3,2000,14000,0.9877485632896423,-1.0235685110092163,1.0,-1.0,-0.012251436710357666,-0.02356851100921631,0.00015009770146789947,0.0005554747111915503,0.11776548624038696,0.5812136626243591,0.3187435019016266,0.5534368562698364,47.38823520000733
