case,tau,n_total,n_fit,n_val,replication,seed,data_seed,fit_seed,data_sha256,initialization_sha256,epoch,optimizer_updates,theta_hat_1,theta_hat_2,theta0_1,theta0_2,error_theta1,error_theta2,squared_error_theta1,squared_error_theta2,train_check_loss,validation_check_loss,train_check_loss_clipped,validation_check_loss_clipped,elapsed_time,theta_hat_1_at_200,theta_hat_2_at_200,train_check_loss_at_200,validation_check_loss_at_200,delta_theta1,delta_abs_error_theta1,delta_theta2,delta_abs_error_theta2,delta_train_check_loss,delta_validation_check_loss
6,0.5,1000,800,200,36,81260940,81260940,81760940,2acc560062c9e7053ffb2eef873b3b038013e77adf97b952c085c3f69d6901a9,5e0d5e8380a9a648fe4ea4f2e435a5ca5c6338d4c8c03b7beea5db50e95a9599,2000,14000,0.7291924357414246,-0.8635302186012268,1.0,-1.0,-0.27080756425857544,0.1364697813987732,0.07333673685966247,0.018624001235028942,0.0977113264799118,0.6443515753746033,0.3387182950973511,0.5849064755439758,47.04221840000537,0.8737438917160034,-0.8160616159439087,0.23902570962905884,0.4672092032432556,-0.14455145597457886,0.14455145597457886,-0.047468602657318115,-0.047468602657318115,-0.14131438314914702,0.1771423721313477
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,500,3500,0.9196962714195251,-1.0882874727249146,1.0,-1.0,-0.08030372858047485,-0.08828747272491455,0.006448688823926574,0.007794677840152531,0.2262057626247406,0.5298623895645141,0.25961453914642335,0.5267922282218933,11.65637670000433,0.8227015733718872,-1.0490390062332153,0.29443004727363586,0.45317293286323546,0.09699469804763794,-0.09699469804763794,-0.03924846649169922,0.03924846649169922,-0.06822428464889527,0.07668945670127869
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,1000,7000,0.9119227528572083,-1.148878812789917,1.0,-1.0,-0.08807724714279175,-0.148878812789917,0.007757601464252417,0.02216490089773515,0.1666583263874054,0.5996288251876831,0.3049618661403656,0.6063187479972839,23.462208400000236,0.8227015733718872,-1.0490390062332153,0.29443004727363586,0.45317293286323546,0.08922117948532104,-0.08922117948532104,-0.09983980655670166,0.09983980655670166,-0.12777172088623046,0.14645589232444767
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,2000,14000,0.9483262300491333,-1.144946575164795,1.0,-1.0,-0.0516737699508667,-0.14494657516479492,0.0026701785009350942,0.021009509652003544,0.12762925386428833,0.6503986167907715,0.3983366823196411,0.6281436634063721,47.73942569999781,0.8227015733718872,-1.0490390062332153,0.29443004727363586,0.45317293286323546,0.1256246566772461,-0.1256246566772461,-0.09590756893157959,0.09590756893157959,-0.16680079340934753,0.19722568392753603
6,0.5,1000,800,200,38,81260942,81260942,81760942,bcd139d935d36ba8c5f1d8e300edce1d3630f5913c010984d42633b92d4f9208,28710e613dc672a42df0f7d89ff9e0843961e499d291dc93ee2fe4e5e0036eba,500,3500,1.1005555391311646,-0.8584395051002502,1.0,-1.0,0.10055553913116455,0.14156049489974976,0.010111416449959165,0.020039373716262077,0.15530743777751924,0.45016978979110717,0.19759988844394683,0.4402532434463501,11.724532499996712,1.0551841259002686,-0.920798122882843,0.23065232515335082,0.3947136831283569,0.045371413230895996,0.045371413230895996,0.06235861778259277,0.06235861778259277,-0.07534488737583159,0.05545610666275025
6,0.5,1000,800,200,38,81260942,81260942,81760942,bcd139d935d36ba8c5f1d8e300edce1d3630f5913c010984d42633b92d4f9208,28710e613dc672a42df0f7d89ff9e0843961e499d291dc93ee2fe4e5e0036eba,1000,7000,1.072962999343872,-0.8688220977783203,1.0,-1.0,0.07296299934387207,0.1311779022216797,0.005323599273253876,0.017207642031280557,0.13320950984954835,0.48652033805847167,0.22817769765853882,0.48789783954620364,23.82762759999605,1.0551841259002686,-0.920798122882843,0.23065232515335082,0.3947136831283569,0.017778873443603516,0.017778873443603516,0.051976025104522705,0.051976025104522705,-0.09744281530380247,0.09180665493011475
6,0.5,1000,800,200,38,81260942,81260942,81760942,bcd139d935d36ba8c5f1d8e300edce1d3630f5913c010984d42633b92d4f9208,28710e613dc672a42df0f7d89ff9e0843961e499d291dc93ee2fe4e5e0036eba,2000,14000,1.0255401134490967,-0.9333322644233704,1.0,-1.0,0.02554011344909668,0.06666773557662964,0.0006522973949927291,0.004444586966915409,0.10125090539455414,0.5008648777008057,0.3143470633029938,0.5366194057464599,48.08593919999839,1.0551841259002686,-0.920798122882843,0.23065232515335082,0.3947136831283569,-0.029644012451171875,-0.029644012451171875,-0.012534141540527344,-0.012534141540527344,-0.12940141975879668,0.10615119457244876
6,0.5,1000,800,200,39,81260943,81260943,81760943,19e7b2648f8726a7032d57b42b27e28a482f8a163ef852fb9a9d5d1747afef91,d69fecdf9d7bad1f73ea817b97079bb31742e4dc0789ccaaf67a069d5a78b920,500,3500,0.9351818561553955,-1.117384433746338,1.0,-1.0,-0.06481814384460449,-0.11738443374633789,0.004201391771459839,0.01377910528594839,0.2035807651281357,0.44762298464775085,0.2752933967113495,0.4647234511375427,11.661458900009166,0.9284971356391907,-1.0345805883407593,0.25053845763206484,0.40608717322349547,0.006684720516204834,-0.006684720516204834,-0.08280384540557861,0.08280384540557861,-0.046957692503929144,0.04153581142425539
6,0.5,1000,800,200,39,81260943,81260943,81760943,19e7b2648f8726a7032d57b42b27e28a482f8a163ef852fb9a9d5d1747afef91,d69fecdf9d7bad1f73ea817b97079bb31742e4dc0789ccaaf67a069d5a78b920,1000,7000,0.9606602191925049,-1.1368043422698975,1.0,-1.0,-0.03933978080749512,-0.13680434226989746,0.0015476183539817612,0.018715428063899253,0.16091151118278504,0.47455543637275693,0.3233120477199554,0.5136517071723938,23.801808000003803,0.9284971356391907,-1.0345805883407593,0.25053845763206484,0.40608717322349547,0.03216308355331421,-0.03216308355331421,-0.10222375392913818,0.10222375392913818,-0.08962694644927979,0.06846826314926147
6,0.5,1000,800,200,39,81260943,81260943,81760943,19e7b2648f8726a7032d57b42b27e28a482f8a163ef852fb9a9d5d1747afef91,d69fecdf9d7bad1f73ea817b97079bb31742e4dc0789ccaaf67a069d5a78b920,2000,14000,0.9475670456886292,-1.070272445678711,1.0,-1.0,-0.05243295431137085,-0.07027244567871094,0.002749214697818303,0.0049382166216673795,0.13748369753360748,0.523016197681427,0.3954066741466522,0.5795667600631714,47.77771280000161,0.9284971356391907,-1.0345805883407593,0.25053845763206484,0.40608717322349547,0.019069910049438477,-0.019069910049438477,-0.03569185733795166,0.03569185733795166,-0.11305476009845736,0.11692902445793157
6,0.5,1000,800,200,40,81260944,81260944,81760944,bf04fe845f8d952c40d791b33231579234beb138fa6e6794814d53f4ad6018b5,678d31d7e5ebb6b642765ef1f5f36be3871cab7e17758534738dcec7d6107060,500,3500,1.073514699935913,-1.0282042026519775,1.0,-1.0,0.07351469993591309,-0.02820420265197754,0.0054044111066673395,0.0007954770472338168,0.21834218859672547,0.5197257602214813,0.28284955143928525,0.497616890668869,11.84523540000373,1.005231499671936,-0.9052460193634033,0.2762870287895203,0.44612432599067686,0.06828320026397705,0.06828320026397705,-0.12295818328857422,-0.06654977798461914,-0.057944840192794805,0.07360143423080445
6,0.5,1000,800,200,40,81260944,81260944,81760944,bf04fe845f8d952c40d791b33231579234beb138fa6e6794814d53f4ad6018b5,678d31d7e5ebb6b642765ef1f5f36be3871cab7e17758534738dcec7d6107060,1000,7000,1.0429240465164185,-0.9767372012138367,1.0,-1.0,0.04292404651641846,0.02326279878616333,0.0018424737693436555,0.0005411578073655221,0.17756787419319153,0.5822812271118164,0.3286793375015259,0.5655554950237274,23.60238440000103,1.005231499671936,-0.9052460193634033,0.2762870287895203,0.44612432599067686,0.03769254684448242,0.03769254684448242,-0.07149118185043335,-0.07149118185043335,-0.09871915459632874,0.13615690112113954
6,0.5,1000,800,200,40,81260944,81260944,81760944,bf04fe845f8d952c40d791b33231579234beb138fa6e6794814d53f4ad6018b5,678d31d7e5ebb6b642765ef1f5f36be3871cab7e17758534738dcec7d6107060,2000,14000,0.9627389311790466,-1.0221679210662842,1.0,-1.0,-0.03726106882095337,-0.02216792106628418,0.0013883872496798233,0.0004914167244010059,0.10783645480871201,0.662997612953186,0.38382935762405396,0.6279709649085998,47.05278080000426,1.005231499671936,-0.9052460193634033,0.2762870287895203,0.44612432599067686,-0.042492568492889404,0.032029569149017334,-0.11692190170288086,-0.0725860595703125,-0.16845057398080826,0.21687328696250918
6,0.5,1000,800,200,41,81260945,81260945,81760945,2149409e9d6dd6c73aa19a00611d6ac8853697688a388b9e9ae17df7672587e4,b85709d30de2b7d2acab5e7bdc0c99c13a52df2c05c63d4159c839ed641c59ad,500,3500,0.9227046370506287,-0.8350686430931091,1.0,-1.0,-0.07729536294937134,0.16493135690689087,0.005974573133475047,0.02720235249114822,0.14849052757024764,0.4421506083011627,0.19381095409393312,0.420950391292572,11.913985099992715,0.953282356262207,-0.8658716082572937,0.220685054063797,0.38527421712875365,-0.03057771921157837,0.03057771921157837,0.03080296516418457,0.03080296516418457,-0.07219452649354935,0.05687639117240906
6,0.5,1000,800,200,41,81260945,81260945,81760945,2149409e9d6dd6c73aa19a00611d6ac8853697688a388b9e9ae17df7672587e4,b85709d30de2b7d2acab5e7bdc0c99c13a52df2c05c63d4159c839ed641c59ad,1000,7000,0.9796021580696106,-0.7726789116859436,1.0,-1.0,-0.020397841930389404,0.2273210883140564,0.00041607195541715214,0.05167487719228703,0.1286119732260704,0.4758134424686432,0.2103704285621643,0.4575506639480591,24.168083199998364,0.953282356262207,-0.8658716082572937,0.220685054063797,0.38527421712875365,0.026319801807403564,-0.026319801807403564,0.0931926965713501,0.0931926965713501,-0.09207308083772658,0.09053922533988956
6,0.5,1000,800,200,41,81260945,81260945,81760945,2149409e9d6dd6c73aa19a00611d6ac8853697688a388b9e9ae17df7672587e4,b85709d30de2b7d2acab5e7bdc0c99c13a52df2c05c63d4159c839ed641c59ad,2000,14000,0.9820665121078491,-0.7623984813690186,1.0,-1.0,-0.01793348789215088,0.23760151863098145,0.0003216099879779222,0.05645448165574862,0.09913497149944306,0.4979466676712036,0.30245185375213623,0.4768777823448181,48.04664970000158,0.953282356262207,-0.8658716082572937,0.220685054063797,0.38527421712875365,0.02878415584564209,-0.02878415584564209,0.10347312688827515,0.10347312688827515,-0.12155008256435393,0.11267245054244995
6,0.5,1000,800,200,42,81260946,81260946,81760946,b41e46997fd933e7b4e82b2777ead967d61f73373e171db11b8fb018dff8a980,b29dfeb89220c764bf63b9826158d6b14ca79666bbecf239fb163223c781afe3,500,3500,1.0126593112945557,-0.7961585521697998,1.0,-1.0,0.012659311294555664,0.2038414478302002,0.0001602581624524646,0.04155133585351223,0.1887345105409622,0.5031470119953155,0.2490432643890381,0.49677644491195677,12.047918500000378,0.9938091039657593,-0.8059113025665283,0.2585300052165985,0.4466966986656189,0.018850207328796387,0.006468415260314941,0.009752750396728516,0.009752750396728516,-0.06979549467563631,0.05645031332969663
6,0.5,1000,800,200,42,81260946,81260946,81760946,b41e46997fd933e7b4e82b2777ead967d61f73373e171db11b8fb018dff8a980,b29dfeb89220c764bf63b9826158d6b14ca79666bbecf239fb163223c781afe3,1000,7000,1.0494235754013062,-0.7875348925590515,1.0,-1.0,0.04942357540130615,0.2124651074409485,0.0024426898054485946,0.045141421879893784,0.16474093079566957,0.566047670841217,0.29082020044326784,0.5562910676002503,24.10416959998838,0.9938091039657593,-0.8059113025665283,0.2585300052165985,0.4466966986656189,0.055614471435546875,0.04323267936706543,0.018376410007476807,0.018376410007476807,-0.09378907442092896,0.11935097217559809
6,0.5,1000,800,200,42,81260946,81260946,81760946,b41e46997fd933e7b4e82b2777ead967d61f73373e171db11b8fb018dff8a980,b29dfeb89220c764bf63b9826158d6b14ca79666bbecf239fb163223c781afe3,2000,14000,1.0568026304244995,-0.7745313048362732,1.0,-1.0,0.05680263042449951,0.2254686951637268,0.0032265388231422776,0.050836132498833564,0.11020064800977707,0.6053512644767761,0.33919985055923463,0.6086801767349244,48.37890919999336,0.9938091039657593,-0.8059113025665283,0.2585300052165985,0.4466966986656189,0.06299352645874023,0.05061173439025879,0.03137999773025513,0.03137999773025513,-0.14832935720682144,0.15865456581115722
6,0.5,1000,800,200,43,81260947,81260947,81760947,078996f2721536d0f7ce96b92f890e89c5a27ec350c3d854a8f79a98dd8caab5,ec1641e1cfe9e72e54bbdabe4097c2156021554ddc06cb07be394e733b9472f3,500,3500,0.9812941551208496,-0.9712574481964111,1.0,-1.0,-0.01870584487915039,0.028742551803588867,0.0003499086326428369,0.0008261342841819896,0.16902942538261415,0.5152882027626038,0.237510849237442,0.5222812783718109,11.655275700002676,0.944674551486969,-0.9237620830535889,0.2403705096244812,0.4784904932975769,0.036619603633880615,-0.036619603633880615,-0.047495365142822266,-0.047495365142822266,-0.07134108424186705,0.03679770946502686
6,0.5,1000,800,200,43,81260947,81260947,81760947,078996f2721536d0f7ce96b92f890e89c5a27ec350c3d854a8f79a98dd8caab5,ec1641e1cfe9e72e54bbdabe4097c2156021554ddc06cb07be394e733b9472f3,1000,7000,0.9918289184570312,-1.002035140991211,1.0,-1.0,-0.00817108154296875,-0.0020351409912109375,6.676657358184457e-05,4.141798854107037e-06,0.13835039377212524,0.5465660274028779,0.28498105764389037,0.5592028951644897,23.589532199999667,0.944674551486969,-0.9237620830535889,0.2403705096244812,0.4784904932975769,0.047154366970062256,-0.047154366970062256,-0.07827305793762207,-0.0742027759552002,-0.10202011585235596,0.06807553410530093
6,0.5,1000,800,200,43,81260947,81260947,81760947,078996f2721536d0f7ce96b92f890e89c5a27ec350c3d854a8f79a98dd8caab5,ec1641e1cfe9e72e54bbdabe4097c2156021554ddc06cb07be394e733b9472f3,2000,14000,0.9877485632896423,-1.0235685110092163,1.0,-1.0,-0.012251436710357666,-0.02356851100921631,0.00015009770146789947,0.0005554747111915503,0.11776548624038696,0.5812136626243591,0.3187435019016266,0.5534368562698364,47.38823520000733,0.944674551486969,-0.9237620830535889,0.2403705096244812,0.4784904932975769,0.04307401180267334,-0.04307401180267334,-0.09980642795562744,-0.052669405937194824,-0.12260502338409424,0.10272316932678222
6,0.5,1000,800,200,44,81260948,81260948,81760948,e2df38568f1522b11df82bff9bfc47e8d2239f630aa07f82139b877d3c557eb4,a22107a560fd528822655528758f5a9447f22578321871358e726db13bb098cb,500,3500,0.9845417141914368,-0.9096853733062744,1.0,-1.0,-0.015458285808563232,0.09031462669372559,0.00023895860013922743,0.00815673179482701,0.16632241010665894,0.36855056524276736,0.22468739926815032,0.3539526414871216,11.950383799994597,0.980268120765686,-0.9765254259109497,0.23092371702194214,0.31858437180519106,0.004273593425750732,-0.004273593425750732,0.06684005260467529,0.06684005260467529,-0.06460130691528321,0.0499661934375763
6,0.5,1000,800,200,44,81260948,81260948,81760948,e2df38568f1522b11df82bff9bfc47e8d2239f630aa07f82139b877d3c557eb4,a22107a560fd528822655528758f5a9447f22578321871358e726db13bb098cb,1000,7000,1.007510781288147,-0.8623925447463989,1.0,-1.0,0.007510781288146973,0.13760745525360107,5.64118355583787e-05,0.018935811741371822,0.12057131946086884,0.39883485913276673,0.256795768737793,0.38507100582122805,23.888877000004868,0.980268120765686,-0.9765254259109497,0.23092371702194214,0.31858437180519106,0.027242660522460938,-0.012221097946166992,0.11413288116455078,0.11413288116455078,-0.1103523975610733,0.08025048732757567
6,0.5,1000,800,200,44,81260948,81260948,81760948,e2df38568f1522b11df82bff9bfc47e8d2239f630aa07f82139b877d3c557eb4,a22107a560fd528822655528758f5a9447f22578321871358e726db13bb098cb,2000,14000,1.0312387943267822,-0.8762357234954834,1.0,-1.0,0.031238794326782227,0.1237642765045166,0.0009758622709910014,0.01531759613868644,0.1055453622341156,0.4527738618850708,0.320285462141037,0.4503743982315063,47.607589099992765,0.980268120765686,-0.9765254259109497,0.23092371702194214,0.31858437180519106,0.05097067356109619,0.011506915092468262,0.10028970241546631,0.10028970241546631,-0.12537835478782655,0.13418949007987974
6,0.5,1000,800,200,45,81260949,81260949,81760949,7b5f6d14f3d8bda0bcfe45db7a74ba67a65c45440d878eed9d9fcecfd8f7b7b5,d69a04a5da3f50eedb72d82b51561ac475d573cd18a7bc8d43045d705861a501,500,3500,1.0750174522399902,-0.9719848036766052,1.0,-1.0,0.07501745223999023,0.028015196323394775,0.005627618140579216,0.0007848512250383521,0.18726224094629287,0.5486530256271362,0.24804640114307402,0.5208172225952148,11.930689200002234,1.1013635396957397,-0.9391024708747864,0.2664448881149292,0.4992907166481018,-0.02634608745574951,-0.02634608745574951,-0.03288233280181885,-0.03288233280181885,-0.07918264716863635,0.04936230897903443
6,0.5,1000,800,200,45,81260949,81260949,81760949,7b5f6d14f3d8bda0bcfe45db7a74ba67a65c45440d878eed9d9fcecfd8f7b7b5,d69a04a5da3f50eedb72d82b51561ac475d573cd18a7bc8d43045d705861a501,1000,7000,1.0876814126968384,-0.9663776755332947,1.0,-1.0,0.08768141269683838,0.03362232446670532,0.0076880301325132905,0.0011304607025444113,0.12561498701572418,0.6158155608177185,0.29183241486549377,0.6013063859939575,24.16603870000108,1.1013635396957397,-0.9391024708747864,0.2664448881149292,0.4992907166481018,-0.013682126998901367,-0.013682126998901367,-0.0272752046585083,-0.0272752046585083,-0.14082990109920504,0.11652484416961667
6,0.5,1000,800,200,45,81260949,81260949,81760949,7b5f6d14f3d8bda0bcfe45db7a74ba67a65c45440d878eed9d9fcecfd8f7b7b5,d69a04a5da3f50eedb72d82b51561ac475d573cd18a7bc8d43045d705861a501,2000,14000,1.0745134353637695,-0.931640625,1.0,-1.0,0.07451343536376953,0.068359375,0.00555225204971066,0.004673004150390625,0.12133288681507111,0.6792708277702332,0.38766924262046815,0.6541824674606324,48.50045720000344,1.1013635396957397,-0.9391024708747864,0.2664448881149292,0.4992907166481018,-0.026850104331970215,-0.026850104331970215,0.007461845874786377,0.007461845874786377,-0.14511200129985813,0.17998011112213136
6,0.5,1000,800,200,46,81260950,81260950,81760950,13bec49aa1a5f7bb5f48fde845857799bf972cc54c573e1d3881d2c9a0e751cd,0ac61371a8d88db321482447ddf7c09ce3fbcee0339c38a25d77deb8d4742efa,500,3500,0.981959342956543,-0.988130509853363,1.0,-1.0,-0.01804065704345703,0.011869490146636963,0.0003254653065596358,0.00014088479634111195,0.18821415841579436,0.5176574397087097,0.24046524941921235,0.5140018725395202,11.678387499996461,0.9404939413070679,-0.8725391626358032,0.24787494361400605,0.413408967256546,0.0414654016494751,-0.0414654016494751,-0.11559134721755981,-0.11559134721755981,-0.05966078519821169,0.10424847245216368
6,0.5,1000,800,200,46,81260950,81260950,81760950,13bec49aa1a5f7bb5f48fde845857799bf972cc54c573e1d3881d2c9a0e751cd,0ac61371a8d88db321482447ddf7c09ce3fbcee0339c38a25d77deb8d4742efa,1000,7000,0.9851788878440857,-0.9902101159095764,1.0,-1.0,-0.014821112155914307,0.009789884090423584,0.00021966536553819083,9.58418305039288e-05,0.12660417199134827,0.5425682497024537,0.23845182240009308,0.5251645517349243,23.63223730000027,0.9404939413070679,-0.8725391626358032,0.24787494361400605,0.413408967256546,0.04468494653701782,-0.04468494653701782,-0.1176709532737732,-0.1176709532737732,-0.12127077162265779,0.12915928244590763
6,0.5,1000,800,200,46,81260950,81260950,81760950,13bec49aa1a5f7bb5f48fde845857799bf972cc54c573e1d3881d2c9a0e751cd,0ac61371a8d88db321482447ddf7c09ce3fbcee0339c38a25d77deb8d4742efa,2000,14000,1.0190463066101074,-0.9975336194038391,1.0,-1.0,0.019046306610107422,0.0024663805961608887,0.00036276179548622167,6.083033245118941e-06,0.10123515039682389,0.5929456758499145,0.3081891119480133,0.5962327194213867,47.48194880000665,0.9404939413070679,-0.8725391626358032,0.24787494361400605,0.413408967256546,0.07855236530303955,-0.04045975208282471,-0.12499445676803589,-0.12499445676803589,-0.14663979321718218,0.1795367085933685
6,0.5,1000,800,200,47,81260951,81260951,81760951,69360ce77dc7f94dfdd9027730e49de24417e5321de743e7e476bd5cfbe0387c,404bbf8fc11437b6e3c24fbd7ff7164313e54df5f00b882e5c967bfbfc0e00f6,500,3500,0.9687715172767639,-0.8754076361656189,1.0,-1.0,-0.031228482723236084,0.1245923638343811,0.0009752181331954546,0.015523257125838796,0.16869348645210266,0.5573206210136413,0.2673473381996155,0.5429561114311219,11.793817199999467,0.9739038348197937,-0.8216506838798523,0.25178982198238375,0.48592504739761355,-0.005132317543029785,0.005132317543029785,-0.0537569522857666,-0.0537569522857666,-0.08309633553028109,0.07139557361602777
6,0.5,1000,800,200,47,81260951,81260951,81760951,69360ce77dc7f94dfdd9027730e49de24417e5321de743e7e476bd5cfbe0387c,404bbf8fc11437b6e3c24fbd7ff7164313e54df5f00b882e5c967bfbfc0e00f6,1000,7000,1.0140743255615234,-0.8926537036895752,1.0,-1.0,0.014074325561523438,0.1073462963104248,0.00019808664001175202,0.011523227331565522,0.1371266159415245,0.6053545808792115,0.3251646041870117,0.6250706505775452,23.463681399996858,0.9739038348197937,-0.8216506838798523,0.25178982198238375,0.48592504739761355,0.040170490741729736,-0.012021839618682861,-0.0710030198097229,-0.0710030198097229,-0.11466320604085925,0.1194295334815979
6,0.5,1000,800,200,47,81260951,81260951,81760951,69360ce77dc7f94dfdd9027730e49de24417e5321de743e7e476bd5cfbe0387c,404bbf8fc11437b6e3c24fbd7ff7164313e54df5f00b882e5c967bfbfc0e00f6,2000,14000,1.0619274377822876,-0.8391751050949097,1.0,-1.0,0.0619274377822876,0.16082489490509033,0.0038350075502791015,0.02586464682123335,0.09456598818302155,0.6558415389060974,0.3508328980207443,0.640839672088623,47.07582209999964,0.9739038348197937,-0.8216506838798523,0.25178982198238375,0.48592504739761355,0.0880236029624939,0.0358312726020813,-0.017524421215057373,-0.017524421215057373,-0.15722383379936222,0.16991649150848387
6,0.5,1000,800,200,48,81260952,81260952,81760952,d6189ecbf826b81f477115686c78614f94998721224cd2da84975893e58b2f56,a961e39270ecf95004964262c227ad1588354743fef0a8889037effde5eee7d2,500,3500,1.0494145154953003,-0.8306633234024048,1.0,-1.0,0.04941451549530029,0.16933667659759521,0.0024417943416352728,0.02867491004111855,0.164841468334198,0.5241937708854675,0.23602041780948638,0.531345694065094,11.448499199992511,0.9671815633773804,-0.826659619808197,0.230906138420105,0.448442245721817,0.08223295211791992,0.016596078872680664,-0.004003703594207764,-0.004003703594207764,-0.066064670085907,0.07575152516365047
6,0.5,1000,800,200,48,81260952,81260952,81760952,d6189ecbf826b81f477115686c78614f94998721224cd2da84975893e58b2f56,a961e39270ecf95004964262c227ad1588354743fef0a8889037effde5eee7d2,1000,7000,1.0636169910430908,-0.8249457478523254,1.0,-1.0,0.06361699104309082,0.17505425214767456,0.004047121549376698,0.030643991194981623,0.12918183147907258,0.5724795532226562,0.2778038018941879,0.5638171291351318,22.84144249999372,0.9671815633773804,-0.826659619808197,0.230906138420105,0.448442245721817,0.09643542766571045,0.03079855442047119,0.001713871955871582,0.001713871955871582,-0.1017243069410324,0.12403730750083919
6,0.5,1000,800,200,48,81260952,81260952,81760952,d6189ecbf826b81f477115686c78614f94998721224cd2da84975893e58b2f56,a961e39270ecf95004964262c227ad1588354743fef0a8889037effde5eee7d2,2000,14000,1.099265217781067,-0.8672775626182556,1.0,-1.0,0.0992652177810669,0.13272243738174438,0.00985358346112264,0.01761524538455106,0.0883197309076786,0.6314179992675781,0.3282825028896332,0.6275629186630249,46.025809099999606,0.9671815633773804,-0.826659619808197,0.230906138420105,0.448442245721817,0.13208365440368652,0.06644678115844727,-0.040617942810058594,-0.040617942810058594,-0.1425864075124264,0.18297575354576112
6,0.5,1000,800,200,49,81260953,81260953,81760953,22455aadf8209f1259989da07750ceec0d410b984e14fc234629ee94d7bc67b6,c05e84e78d355eb35b7ceeb1be912c0f8f5a0744b787d0f19ceddfbb6aae5b27,500,3500,0.8873481750488281,-0.9364646673202515,1.0,-1.0,-0.11265182495117188,0.06353533267974854,0.01269043366482947,0.004036738498726322,0.15554362177848816,0.4893043065071106,0.20499187648296358,0.4693505811691284,11.603872499996214,0.9114622473716736,-0.9403296709060669,0.21745336294174195,0.4623956370353699,-0.02411407232284546,0.02411407232284546,0.0038650035858154297,0.0038650035858154297,-0.06190974116325379,0.026908669471740698
6,0.5,1000,800,200,49,81260953,81260953,81760953,22455aadf8209f1259989da07750ceec0d410b984e14fc234629ee94d7bc67b6,c05e84e78d355eb35b7ceeb1be912c0f8f5a0744b787d0f19ceddfbb6aae5b27,1000,7000,0.8688791990280151,-0.9190390110015869,1.0,-1.0,-0.13112080097198486,0.08096098899841309,0.017192664447534867,0.006554681739601165,0.11937251567840576,0.49933308601379395,0.23215146899223327,0.4879458904266357,23.61846969999897,0.9114622473716736,-0.9403296709060669,0.21745336294174195,0.4623956370353699,-0.04258304834365845,0.04258304834365845,0.02129065990447998,0.02129065990447998,-0.09808084726333618,0.03693744897842405
6,0.5,1000,800,200,49,81260953,81260953,81760953,22455aadf8209f1259989da07750ceec0d410b984e14fc234629ee94d7bc67b6,c05e84e78d355eb35b7ceeb1be912c0f8f5a0744b787d0f19ceddfbb6aae5b27,2000,14000,0.8806353211402893,-0.8898150324821472,1.0,-1.0,-0.1193646788597107,0.11018496751785278,0.014247926559281865,0.012140727066910273,0.07772953897714614,0.5539815878868103,0.3262663888931274,0.5691518115997315,47.31154900000547,0.9114622473716736,-0.9403296709060669,0.21745336294174195,0.4623956370353699,-0.030826926231384277,0.030826926231384277,0.05051463842391968,0.05051463842391968,-0.13972382396459582,0.09158595085144039
6,0.5,1000,800,200,50,81260954,81260954,81760954,5eca126bc743ba9a084e2c07ba869898ead2a612b914ee86c819448f45ac83f2,829c54052481356f6a7ee6566a06f53d909174c9adb7d844ad7c0d548bc2e274,500,3500,0.9070459604263306,-0.9883362650871277,1.0,-1.0,-0.09295403957366943,0.011663734912872314,0.008640453473063303,0.00013604271211775654,0.20040954172611236,0.4202935564517975,0.2958036971092224,0.4032811903953552,11.908644499999355,0.9288665056228638,-0.913894772529602,0.26886493563652036,0.38227602243423464,-0.021820545196533203,0.021820545196533203,-0.07444149255752563,-0.07444149255752563,-0.068455393910408,0.03801753401756286
6,0.5,1000,800,200,50,81260954,81260954,81760954,5eca126bc743ba9a084e2c07ba869898ead2a612b914ee86c819448f45ac83f2,829c54052481356f6a7ee6566a06f53d909174c9adb7d844ad7c0d548bc2e274,1000,7000,0.9073264002799988,-1.0022518634796143,1.0,-1.0,-0.09267359972000122,-0.002251863479614258,0.00858839608506301,5.070889130820433e-06,0.15462615072727204,0.4688136100769043,0.3600577175617218,0.44515884399414063,23.83301570000185,0.9288665056228638,-0.913894772529602,0.26886493563652036,0.38227602243423464,-0.02154010534286499,0.02154010534286499,-0.08835709095001221,-0.08385336399078369,-0.11423878490924833,0.08653758764266967
