case,n,n_train,n_val,rep,tau,method,setting_seed,fit_seed,data_sha256,theta1,theta2,se_theta1,se_theta2,lower_theta1,upper_theta1,lower_theta2,upper_theta2,covered_theta1,covered_theta2,t_theta1,root_n_error_theta1,root_n_train_error_theta1,fit_seconds,inference_seconds,density_seconds,projection_seconds,total_seconds,inference_wall_seconds,epochs_run,best_epoch,best_validation_loss,density_zero,projection_epochs,projection_best_epochs,selected_hyperparameters
1,2000,1600,400,19,0.5,DPLQR,32260923,32760923,8be4c0362838cc78d57e3c91f978e5ddaa44d6d27bcc779e1af5363824af9ef8,0.9992860555648804,-0.8355031609535217,0.07543163250322274,0.074375897936467,0.8514427725635029,1.1471293385662578,-0.981277242226824,-0.6897290796802195,True,False,-0.009464788331196815,-0.03192856578170357,-0.028557777404785156,0.7650446999978158,0.8050688999937847,0.21152049999363953,0.5935484000001452,1.5701135999916005,0.8124289000043063,51,36,0.5595965385437012,0.3998799896513994,"[18, 34]","[3, 19]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,2000,1600,400,20,0.5,DPLQR,32260924,32760924,888a3cab767b361c6b336a274b169313fe58d663dc8f4f95e98b65d6aa72e170,0.9321399331092834,-0.8666203022003174,0.06936546637446529,0.06604315405610203,0.7961861172445073,1.0680937489740596,-0.9960625055757077,-0.737178098824927,True,False,-0.9782975655981042,-3.0347944505065003,-2.714402675628662,1.2739865999974427,0.8568156999972416,0.23001579999981914,0.6267998999974225,2.1308022999946843,0.8638637000040035,84,69,0.5802904367446899,0.4351794480136125,"[18, 34]","[3, 19]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,1,0.5,DPLQR,34260905,34760905,087d6eafa00e5c65a6d4c597516363d50524fe97beb9d828cf9a8b82a493e1c5,0.9283116459846497,-0.7879478335380554,0.05667634870447062,0.05411012139624542,0.8172280437486539,1.0393952482206454,-0.8940017226737866,-0.6818939444023242,True,False,-1.2648724848023878,-4.5339696079396905,-4.055305700508487,3.2366767000057735,2.8439789000112796,0.2636497000057716,2.580329200005508,6.080655600017053,2.862092000003031,41,26,0.5567718744277954,0.37458451762596834,"[18, 24]","[3, 9]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,2,0.5,DPLQR,34260906,34760906,596368885753e30cd3f39bdc536f747c9190837afc230de5103af32f67e3f176,1.0426785945892334,-0.8758162260055542,0.05277260065894557,0.04980975891869113,0.9392461979271853,1.1461109912512815,-0.9734415595648116,-0.7781908924462968,True,False,0.808726385592651,2.699231324738317,2.4142658916446744,5.418020799996157,3.263814400001138,0.23937750000186497,3.024436899999273,8.681835199997295,3.283187500004715,50,35,0.5841590166091919,0.4113635750667132,"[25, 24]","[10, 9]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,3,0.5,DPLQR,34260907,34760907,3c031e0d50f029905febe2d70e2ff4818cf22612042d9f69c49a605b450864fe,0.8648360371589661,-0.6960529088973999,0.055529930213114,0.05365630316924253,0.75599937387724,0.9736727004406921,-0.8012173306526776,-0.5908884871421222,False,False,-2.4340740628035853,-8.548519603040612,-7.64602837575533,3.213997200000449,3.404834799999662,0.26110859999607783,3.1437262000035844,6.618832000000111,3.430960800003959,38,23,0.5704470872879028,0.3834144193756074,"[19, 28]","[4, 13]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,4,0.5,DPLQR,34260908,34760908,585e42b7a3579cdfff8644b24215fef0eaeb43a955e74b982b47d19dfb07fa87,0.9554022550582886,-0.8222392797470093,0.05170966271931333,0.04863641141771443,0.8540531784757209,1.056751331640856,-0.9175648944630023,-0.7269136650310163,True,False,-0.8624644330749883,-2.820609050461228,-2.522829429912976,4.352840100000321,3.18948050000472,0.27990220000356203,2.909578300001158,7.542320600005041,3.2069582999974955,52,37,0.5568340420722961,0.4175367836772742,"[21, 26]","[6, 11]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,5,0.5,DPLQR,34260909,34760909,336bd762e18fd8abc9276c0933e318b0fc3d2e424cd6d9957b4da86f9db1f920,0.9879553318023682,-0.9038689136505127,0.05805956993120713,0.05602845329243916,0.8741606657793175,1.1017499978254188,-1.013682664213178,-0.7940551630878473,True,True,-0.20745362412954774,-0.7617717033102338,-0.6813493247749938,1.5346596999952453,1.2373227999996743,0.257136400003219,0.9801863999964553,2.7719824999949196,1.248751999999513,44,29,0.5473195910453796,0.36495313434479576,"[18, 20]","[3, 5]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,6,0.5,DPLQR,34260910,34760910,1caf4c2e145f87046fe0600ebc80730587ec3d5fa8afd370ccf4524000242c9a,0.9151099324226379,-0.8691498637199402,0.05512823021399396,0.054693624396232904,0.8070605866717769,1.023159278173499,-0.9763473977205179,-0.7619523297193624,True,False,-1.5398656413935312,-5.368919285401522,-4.802107395146959,1.415741099997831,2.310275299998466,0.2487156999995932,2.0615595999988727,3.726016399996297,2.3244994999986375,46,31,0.580741822719574,0.3846607170934055,"[22, 27]","[7, 12]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,7,0.5,DPLQR,34260911,34760911,0157394305b6bd9e44c829a024d261ccc7c1ef8ff835b189b5811d9e37313902,0.9363946914672852,-0.89178067445755,0.05323009545809907,0.05048156694789341,0.8320656214757819,1.0407237614587885,-0.9907227275585687,-0.7928386213565314,True,False,-1.1949125393318671,-4.022752924822427,-3.5980595986356194,4.06633619999775,2.6904260000010254,0.24220269999932498,2.4482233000017004,6.756762199998775,2.707665800000541,51,36,0.5638067126274109,0.398766360039837,"[21, 21]","[6, 6]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,8,0.5,DPLQR,34260912,34760912,6750137d65dc7b4460749a307bbbad50d2f8f44aae794052f4742600f466592a,1.0129101276397705,-0.7111020684242249,0.051550689469909323,0.0514102008386778,0.91187263290054,1.113947622379001,-0.8118642105060042,-0.6103399263424455,True,False,0.2504355959643621,0.816508164503372,0.7303071040052483,3.475826200003212,3.196736999991117,0.24819339999521617,2.948543599995901,6.672563199994329,3.214419600000838,43,28,0.5360279679298401,0.41522115999053255,"[19, 28]","[4, 13]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,9,0.5,DPLQR,34260913,34760913,e3b2ea1730629f24452f66b6027e76b7950280c97c325737ff209ba7b02c591b,0.8869121670722961,-0.6615928411483765,0.05362179551864544,0.05248987251649599,0.7818153790693798,0.9920089550752125,-0.7644711008338074,-0.5587145814629455,False,False,-2.10899004469891,-7.152302554082639,-6.397213882629659,3.217963000002783,3.0183265000014217,0.2338811000008718,2.78444540000055,6.2362895000042045,3.0360203000018373,43,28,0.5829091668128967,0.3955528631781925,"[18, 28]","[3, 13]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,10,0.5,DPLQR,34260914,34760914,62069d7b10cec49666508b23bdd84641e944d02c6af097dd853ecfa338ada036,0.957211971282959,-0.7479490041732788,0.05328693581948033,0.053144431425373145,0.8527714962302801,1.0616524463356378,-0.8521101757458688,-0.6437878326006888,True,False,-0.8029740884706457,-2.706152546690838,-2.420456420753955,3.0817539999989094,3.286320400002296,0.2364914000063436,3.0498289999959525,6.3680744000012055,3.3035605999975814,39,24,0.5625072121620178,0.3927974924458843,"[17, 34]","[2, 19]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,11,0.5,DPLQR,34260915,34760915,75e3125bbb0a357d23813c8632c4d405a66aad9fbfd1950bf4754b0c6eca99cd,0.9141567349433899,-0.8240228295326233,0.055646427596074,0.05397413306007485,0.805091740986769,1.0232217289000107,-0.9298101864271426,-0.7182354726381039,True,False,-1.5426554545375086,-5.42920478728862,-4.856028387257856,2.958036900003208,2.631648000002315,0.2615164000017103,2.3701316000006045,5.589684900005523,2.6481993999987026,40,25,0.527610719203949,0.37942888526740975,"[19, 21]","[4, 6]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,12,0.5,DPLQR,34260916,34760916,4766491d5c88ed28c9d7288adf8c7b368916366aedd5c642d739c3409eeaf73c,0.9983205199241638,-0.9500334858894348,0.05520784386884655,0.053674478255025235,0.8901151342771141,1.1065259055712136,-1.0552335301582625,-0.844833441620607,True,True,-0.03042104089096481,-0.10621964649029306,-0.09500574003931689,3.802081800000451,2.9051810999953886,0.23541159999876982,2.669769499996619,6.70726289999584,2.9235035000019707,49,34,0.5365882515907288,0.38962102174094526,"[18, 27]","[3, 12]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,13,0.5,DPLQR,34260917,34760917,6a01aab7d193dffdc0f8baee8451ab1f6367a295f4f341bfc62eb12bd226d52c,0.9494176506996155,-0.9068921804428101,0.05701800828422989,0.05678668916509104,0.8376644079923184,1.0611708934069126,-1.0181920460076594,-0.7955923148779607,True,True,-0.8871293618015529,-3.199108663828792,-2.8613697758918812,4.1887395000012475,3.5757380000068224,0.2325457000042661,3.3431923000025563,7.76447750000807,3.592420699998911,54,39,0.5585302710533142,0.37130984214266566,"[17, 38]","[2, 23]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,14,0.5,DPLQR,34260918,34760918,638778a999026a7714e8f038304d742a862c18a965ab00d4711e54009a71c945,1.0839258432388306,-0.9443538784980774,0.05763430863048009,0.05699510243656867,0.9709646740492236,1.1968870124284376,-1.056062226568923,-0.8326455304272318,True,True,1.4561785372826719,5.307936383698946,4.7475626296781,3.868985800007067,3.0172864999985904,0.23212469999998575,2.7851617999986047,6.886272300005658,3.0351350999990245,48,33,0.5317509770393372,0.366598600522061,"[18, 26]","[3, 11]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,15,0.5,DPLQR,34260919,34760919,c5d533bb33fe761629b5ce7869520c0bf50b807b221dc31684a2a1418682c5be,0.9163867831230164,-0.9028457999229431,0.051865248857711606,0.04955393131128573,0.8147327633126944,1.0180408029333383,-0.9999697205854349,-0.8057218792604514,True,False,-1.6121240853653318,-5.288164156497982,-4.729877812042929,4.369694100001652,2.4457161000027554,0.24292419999983395,2.2027919000029215,6.815410200004408,2.463283999997657,56,41,0.5633726716041565,0.40923729516188956,"[19, 19]","[4, 4]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,16,0.5,DPLQR,34260920,34760920,44fbd3a4ce2aaf91d662e8e6141193f8e899acd73811751365b97ba82fb0e145,0.973465621471405,-0.9250301718711853,0.05360062738084336,0.05258709955406239,0.8684103222562005,1.0785209206866095,-1.02809899304857,-0.8219613506938007,True,True,-0.4950385811729929,-1.6781814489485478,-1.5010111193712183,3.2879869999960647,3.7172850999995717,0.23166450000280747,3.485620599996764,7.005272099995636,3.7358349000060116,44,29,0.585917592048645,0.4026135456851019,"[19, 40]","[4, 25]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,17,0.5,DPLQR,34260921,34760921,89c48094c52eb3bcb78ada4409000ce8a4fe6d2e8a691d11a35be72a9bb56f9d,0.9756134748458862,-0.9445006251335144,0.05456253110739676,0.05341216098241204,0.8686728789700422,1.0825540707217303,-1.0491865369954976,-0.8398147132715312,True,True,-0.4469463688572874,-1.5423392740797643,-1.379510184484013,3.9357556000031764,2.56678980000288,0.2409856000012951,2.325804200001585,6.502545400006056,2.58426529999997,51,36,0.5194633603096008,0.38408742740921864,"[19, 22]","[4, 7]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,18,0.5,DPLQR,34260922,34760922,7a74f8867a6662aedecdbb8430a4430f3e8394de52e4f9af6bdfc33739aac43f,0.971717894077301,-0.83922278881073,0.05599577089853681,0.05405219283030549,0.8619681998296128,1.0814675883249891,-0.9451631400435428,-0.7332824375779171,True,False,-0.5050757489158525,-1.7887174348373356,-1.5998775107341332,1.4476657999985036,1.1290838999921107,0.22716349999973318,0.9019203999923775,2.5767496999906143,1.138659900003404,49,34,0.5718124508857727,0.37968768500226874,"[17, 22]","[2, 7]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,19,0.5,DPLQR,34260923,34760923,7114aa0a790fd34864ede1d0e7d4c9a8c448c316abf28ce4f1e24bed01c2bdbc,1.0593550205230713,-0.7937164902687073,0.05650517328378446,0.05383992316856676,0.9486069159466589,1.1701031250994838,-0.8992408006095017,-0.6881921799279128,True,False,1.0504351561754197,3.7539411083788803,3.3576270007464326,1.2857592000000295,1.0167425999970874,0.20479830000112997,0.8119442999959574,2.302501799997117,1.026207799994154,45,30,0.5932804942131042,0.37428333925353596,"[18, 20]","[3, 5]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
1,4000,3200,800,20,0.5,DPLQR,34260924,34760924,401ba475cd1b776fa68897a4b2053f1b86a2f082a590451fdad87318194976f5,1.008313775062561,-0.7347162365913391,0.05350785564290487,0.052315879644832246,0.9034403051124992,1.1131872450126228,-0.8372534765147425,-0.6321789966679358,True,False,0.15537485034056753,0.5258093030400346,0.47029813791972175,1.3518981000015629,1.1709710000068299,0.22804800000449177,0.9429230000023381,2.5228691000083927,1.1795270000002347,46,31,0.5985327959060669,0.3922573394898472,"[20, 21]","[5, 6]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,1,0.5,DPLQR,40760905,41260905,9d99d1de48c9bd220d14eb862a21d51ebae96740d736804dbc075902db0502e0,0.32713159918785095,0.2505890130996704,0.19114016779066412,0.20023084514266393,-0.04749624568079358,0.7017594440564955,-0.14185623197396768,0.6430342581733085,False,False,-3.5202878002548976,-15.0457948412754,-13.457368016242981,0.7512485999977798,1.0373156999994535,0.22521499999857042,0.8121007000008831,1.7885642999972333,1.0489650000017718,57,42,0.6206076145172119,0.31484136151587616,"[35, 42]","[20, 27]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,2,0.5,DPLQR,40760906,41260906,039717c52c15f79c460f19203a44af19bdc11d2390f8f763647ca8b4a7870d03,0.5662729144096375,-0.5303224921226501,0.20340509186092495,0.1939008005529588,0.16760626009016327,0.9649395687291116,-0.9103610777799336,-0.1502839064653667,False,False,-2.1323315046946645,-9.698432470629202,-8.674541711807251,0.5678423000063049,0.9893276000075275,0.244889300003706,0.7444383000038215,1.5571699000138324,1.003799699996307,50,35,0.5939692854881287,0.3202122141872175,"[36, 36]","[21, 21]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,3,0.5,DPLQR,40760907,41260907,1e1ab3cd8b74590cf969033d55a7afb694fd1c915891a31b437e9164ee4de1eb,0.3190939128398895,0.13713142275810242,0.18791684279097318,0.18343261450313844,-0.049216331118893175,0.6874041567986722,-0.22238989525806852,0.49665274077427335,False,False,-3.623443630954929,-15.225522971834039,-13.61812174320221,1.0389885999975377,0.8777370000025257,0.24665149999782443,0.6310855000047013,1.9167256000000634,0.8901619000025676,77,62,0.6058754920959473,0.3261226021666503,"[31, 27]","[16, 12]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,4,0.5,DPLQR,40760908,41260908,81d59637e8c5d84a938153fa093dad99d4587dbe17ceb0e5984822d71935d24b,0.046630702912807465,-0.4652954339981079,0.18432500265034388,0.1764310751253329,-0.31463966373211655,0.4079010695577315,-0.811093986997441,-0.11949688099877481,False,False,-5.172219087910123,-21.31798555948155,-19.06738594174385,1.0412636999972165,0.8404401999941911,0.24248729999817442,0.5979528999960166,1.8817038999914075,0.8535080000001471,82,67,0.5625051259994507,0.33566726278454284,"[28, 29]","[13, 14]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,5,0.5,DPLQR,40760909,41260909,c7982b5d48a10ad40ff2f4fb5e68be1633ba1192df93ac755ccb37a69af85363,0.4816534221172333,-0.03611120581626892,0.15146116615109115,0.14502857612301615,0.1847949914046575,0.7785118528298091,-0.3203619917465062,0.24813958011396836,False,False,-3.422306793582234,-11.590581840502555,-10.366931557655334,0.5458198999986053,0.4403069000036339,0.2493654999998398,0.19094140000379412,0.9861268000022392,0.4474389999959385,100,91,0.6357342004776001,0.3909529902059717,"[18, 25]","[3, 10]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,6,0.5,DPLQR,40760910,41260910,107656ca110291c088a972c6a66dab0a4a046d104f9b7fef857e38792f413d60,-0.17362141609191895,-0.13481231033802032,0.21028763673710293,0.20414373825456442,-0.5857776104906827,0.23853477830684477,-0.5349266849863383,0.2653020643102976,False,False,-5.581029081415543,-26.242972662310965,-23.47242832183838,0.635748100001365,0.9472100999919348,0.2454275999989477,0.7017824999929871,1.5829581999932998,0.958026799999061,51,36,0.6955996155738831,0.28896609745479224,"[23, 49]","[8, 34]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,7,0.5,DPLQR,40760911,41260911,d12b5697854586c3a17e229df30607a8ee4fa028bd359ed730c1152d77f1cac8,0.44715750217437744,-0.2315031737089157,0.12826053886882618,0.13110039408612795,0.19577146535377837,0.6985435389949766,-0.4884552244767344,0.025448877058902974,False,False,-4.310308553989643,-12.361934059888718,-11.056849956512451,0.9524643999975524,0.6965609999970184,0.21929529999761144,0.47726569999940693,1.6490253999945708,0.7086912999948254,81,66,0.6213788390159607,0.4571574520239157,"[20, 28]","[5, 13]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,8,0.5,DPLQR,40760912,41260912,803f08d00c1b322b4febd955675af7ef0eb8e127d428db84ed682d3aa92b2544,0.7405166625976562,-0.09454157948493958,0.20796425646891498,0.15959925444862036,0.33291420984693193,1.1481191153483805,-0.4073503701636795,0.21826721119380033,True,False,-1.2477304600712935,-5.802223814601543,-5.189666748046875,0.8622895000007702,0.8996764000039548,0.25885589999961667,0.6408205000043381,1.761965900004725,0.9111296999981278,70,55,0.8974536657333374,0.3369401778578166,"[34, 28]","[19, 13]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,9,0.5,DPLQR,40760913,41260913,de5c616f3b9e3b5634c3ecab0e31aafaa75dda16ad5c7d6bd36a374ca52d3470,0.39523544907569885,-0.2679106295108795,0.18870019913898978,0.2021087274378644,0.025389854887742758,0.765081043263655,-0.664036456250316,0.12821519722855695,False,False,-3.204896198752039,-13.522946462488708,-12.095291018486023,1.2408407000039006,0.9095591000004788,0.22042109999893,0.6891380000015488,2.1503998000043794,0.9209298999994644,95,80,0.7336142659187317,0.3114499517135834,"[19, 57]","[4, 42]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,10,0.5,DPLQR,40760914,41260914,1587d0951d2e38488c0516fe6413a5ee6f87c9cb0b8fd2020cfa74aa77a62d24,0.6570361256599426,0.12188275158405304,0.1398689550947594,0.1456956538419439,0.3828980111189641,0.9311742402009211,-0.1636754826501718,0.40744098581827787,False,False,-2.45203715225944,-7.668905368510641,-6.8592774868011475,1.207096799997089,0.8863212000069325,0.24002070000278763,0.6463005000041449,2.0934180000040215,0.8996633999995538,100,98,0.5918242931365967,0.41641541581248587,"[18, 37]","[3, 22]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,11,0.5,DPLQR,40760915,41260915,4dbcdb9cf8914c4949a0482162d375e2a91493af3c579cd7915ccebfebab67d0,0.6745227575302124,0.11684022843837738,0.18703700284224054,0.19133809942260013,0.30793696818310523,1.0411085468773196,-0.258175555300263,0.49185601217701774,True,False,-1.740175673924356,-7.277892392916266,-6.509544849395752,0.4566169000027003,0.776641299999028,0.24897329999657813,0.5276680000024498,1.2332582000017283,0.7895950000020093,39,24,0.5190999507904053,0.30239719481148136,"[19, 30]","[4, 15]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,12,0.5,DPLQR,40760916,41260916,436ca5f9affff6f096741279bbbe3beedda01570c7245613143c784bf4db0541,0.7524580955505371,-0.4657823145389557,0.21750917835685787,0.22046456557349323,0.32614793966419664,1.1787682514368776,-0.8978849229302714,-0.033679706147639876,True,False,-1.1380756725738332,-5.535205256287567,-4.950838088989258,0.4488917999988189,0.6352755000043544,0.22579050000058487,0.40948500000376953,1.0841673000031733,0.6472641000000294,39,24,0.5334404706954956,0.2738326087001688,"[19, 24]","[4, 9]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,13,0.5,DPLQR,40760917,41260917,b1dd55a48006bc6811dd7f0e45334876244086fd0a4e27e8cde174f7ffb819e6,0.8955076336860657,-0.20680058002471924,0.15352356550369844,0.15195515150783134,0.5946069745206408,1.1964082928514905,-0.504627204245396,0.0910260441959575,True,False,-0.6806275373497437,-2.336520342077663,-2.0898473262786865,1.2066527999995742,0.642285100009758,0.2247787000014796,0.41750640000827843,1.8489379000093322,0.6547537000005832,94,79,0.5593652725219727,0.38838681432941985,"[19, 25]","[4, 10]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,14,0.5,DPLQR,40760918,41260918,2dc5d858c9d5b89fe76ba74561044d449ba500c28644cae0dc40f3dd6978b2e3,0.024403411895036697,0.1680769920349121,0.19396348159881924,0.19838688788991973,-0.3557580263546465,0.4045648501447199,-0.22075416323431596,0.5569081473041402,False,False,-5.029795196823804,-21.815002896195608,-19.511931762099266,0.6530433000007179,0.7307954999923822,0.22716979999677278,0.5036256999956095,1.3838387999931,0.7408887999990839,52,37,0.5382278561592102,0.30564099287099067,"[21, 32]","[6, 17]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,15,0.5,DPLQR,40760919,41260919,682b5a1beb3af53139b993c49d76fae9ca71db08516936dfc4aab2a1074ce7dc,0.14476679265499115,-0.3832494914531708,0.13146789501323283,0.13777093810586719,-0.11290554669423819,0.4024391320042205,-0.6532755682569673,-0.11322341464937419,False,False,-6.505262803963856,-19.123595882386123,-17.104664146900177,1.2424017999946955,0.8308783000029507,0.2193944000027841,0.6114839000001666,2.073280099997646,0.8408686999973725,100,93,0.706857442855835,0.45220920045632373,"[21, 40]","[6, 25]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,16,0.5,DPLQR,40760920,41260920,53466a5813280e22f0abe210be07150b8a8b748984a8a4a294be84fc5c80f275,0.5282545685768127,-0.021218646317720413,0.15426772591786245,0.1564707740100276,0.22589538180090607,0.8306137553527194,-0.32789572801048045,0.2854584353750396,False,False,-3.0579658098697915,-10.548548527372121,-9.434908628463745,1.059596799997962,0.7629823000024771,0.21423669999785488,0.5487456000046222,1.8225791000004392,0.7771693000031519,85,70,0.7238077521324158,0.37726351175904427,"[20, 30]","[5, 15]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,17,0.5,DPLQR,40760921,41260921,179d7a629df91d447e1eb9280737e643b79a689806566bbcfea957ad5c869a20,0.5305047035217285,-0.011779406107962132,0.14290128867192212,0.15782797520458378,0.25042332438039955,0.8105860826630575,-0.321116553261827,0.2975577410459027,False,False,-3.2854518027206567,-10.498233980418327,-9.38990592956543,1.1413428000014392,0.9640828000046895,0.2525325999959023,0.7115502000087872,2.1054256000061287,0.9782791999969049,94,79,0.6140496134757996,0.4117562251547785,"[19, 53]","[4, 38]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,18,0.5,DPLQR,40760922,41260922,cf26cd4355c50402b0bba1f37d7d3b4bb95cf3a8a8cade929f3a772d34bbd148,0.05979982018470764,-0.3259277939796448,0.12560279294819557,0.11491873125468749,-0.18637713035139714,0.3059767707208124,-0.5511643683878698,-0.10069121957141983,False,False,-7.4855037674446825,-21.023515145245195,-18.804003596305847,0.4820127000057255,0.41784809999808203,0.2203726000007009,0.19747549999738112,0.8998608000038075,0.4242985000018962,100,89,0.592434287071228,0.4877730416165552,"[28, 25]","[13, 10]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
