case,n,rep,tau,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss,epoch_budget,rule,selected_epoch,epochs_trained
1,1000,3,0.5,0.6457993984222412,-0.22877956926822662,-0.3542006015777588,0.7712204307317734,0.5954303741455078,0.019935465917131714,0.5741146310055684,0.601645528735837,0.6220992930712339,50,validation_best,50,50
1,1000,3,0.5,0.6457993984222412,-0.22877956926822662,-0.3542006015777588,0.7712204307317734,0.5954303741455078,0.019935465917131714,0.5741146310055684,0.601645528735837,0.6220992930712339,50,patience15,50,50
1,1000,3,0.5,0.8326082229614258,-0.7383798956871033,-0.16739177703857422,0.26162010431289673,0.5796703100204468,0.013276673022664956,0.5314462630244355,0.5909125114891615,0.6191611199730196,100,terminal,100,100
1,1000,3,0.5,0.8326082229614258,-0.7383798956871033,-0.16739177703857422,0.26162010431289673,0.5796703100204468,0.013276673022664956,0.5314462630244355,0.5909125114891615,0.6191611199730196,100,validation_best,100,100
1,1000,3,0.5,0.7346447706222534,-0.4735185205936432,-0.2653552293777466,0.5264814794063568,0.5860553979873657,0.013329539581360919,0.548752403269568,0.5959680375804125,0.6110988420343701,100,patience15,67,82
1,1000,3,0.5,0.9244778752326965,-0.9245254993438721,-0.07552212476730347,0.07547450065612793,0.6290055513381958,0.015158547275664416,0.4807179166448674,0.6318961039071582,0.6214452265970324,200,terminal,200,200
1,1000,3,0.5,0.8326082229614258,-0.7383798956871033,-0.16739177703857422,0.26162010431289673,0.5796703100204468,0.013276673022664956,0.5314462630244355,0.5909125114891615,0.6191611199730196,200,validation_best,100,200
1,1000,3,0.5,0.7346447706222534,-0.4735185205936432,-0.2653552293777466,0.5264814794063568,0.5860553979873657,0.013329539581360919,0.548752403269568,0.5959680375804125,0.6110988420343701,200,patience15,67,82
1,1000,3,0.5,0.9744126200675964,-0.9974324703216553,-0.025587379932403564,0.0025675296783447266,0.6923693418502808,0.02478875006619956,0.4398827145091928,0.659568805201754,0.6481535349928934,500,terminal,500,500
1,1000,3,0.5,0.8326082229614258,-0.7383798956871033,-0.16739177703857422,0.26162010431289673,0.5796703100204468,0.013276673022664956,0.5314462630244355,0.5909125114891615,0.6191611199730196,500,validation_best,100,500
1,1000,3,0.5,0.7346447706222534,-0.4735185205936432,-0.2653552293777466,0.5264814794063568,0.5860553979873657,0.013329539581360919,0.548752403269568,0.5959680375804125,0.6110988420343701,500,patience15,67,82
1,1000,3,0.5,0.9968835711479187,-1.1161795854568481,-0.003116428852081299,-0.11617958545684814,0.7659906148910522,0.067183937881855,0.5763638902250614,0.8033189041779002,0.7351194348822496,1000,terminal,1000,1000
1,1000,3,0.5,0.8326082229614258,-0.7383798956871033,-0.16739177703857422,0.26162010431289673,0.5796703100204468,0.013276673022664956,0.5314462630244355,0.5909125114891615,0.6191611199730196,1000,validation_best,100,1000
1,1000,3,0.5,0.7346447706222534,-0.4735185205936432,-0.2653552293777466,0.5264814794063568,0.5860553979873657,0.013329539581360919,0.548752403269568,0.5959680375804125,0.6110988420343701,1000,patience15,67,82
1,1000,4,0.5,0.604225218296051,-0.0713699534535408,-0.395774781703949,0.9286300465464592,0.5876913070678711,0.022153200077857524,0.581136274966722,0.5928992370933686,0.6289390879300326,10,terminal,10,10
1,1000,4,0.5,0.5824309587478638,-0.06641115248203278,-0.41756904125213623,0.9335888475179672,0.5848383903503418,0.04057856249996,0.5939306190702185,0.5892044817858253,0.6361959413532139,10,validation_best,8,10
1,1000,4,0.5,0.5824309587478638,-0.06641115248203278,-0.41756904125213623,0.9335888475179672,0.5848383903503418,0.04057856249996,0.5939306190702185,0.5892044817858253,0.6361959413532139,10,patience15,8,10
1,1000,4,0.5,0.7540123462677002,-0.19859957695007324,-0.2459876537322998,0.8014004230499268,0.5761541128158569,0.024261255501554474,0.5484399779218264,0.5817790271517476,0.6105374164291868,25,terminal,25,25
1,1000,4,0.5,0.6794394850730896,-0.13131074607372284,-0.3205605149269104,0.8686892539262772,0.5715259313583374,0.03489178714184037,0.563982516487848,0.5738678115518914,0.6126235586687482,25,validation_best,18,25
1,1000,4,0.5,0.6794394850730896,-0.13131074607372284,-0.3205605149269104,0.8686892539262772,0.5715259313583374,0.03489178714184037,0.563982516487848,0.5738678115518914,0.6126235586687482,25,patience15,18,25
1,1000,4,0.5,0.9718993306159973,-0.4554022252559662,-0.028100669384002686,0.5445977747440338,0.5753383636474609,0.009871242028178644,0.5290081039119454,0.5784703900127761,0.5988142319902099,50,terminal,50,50
