seed,tau,epoch_cap,estCoef,se,lowerCI,upperCI,CL,residual_density_zero,projection_residual_variance,CI_width,main_epochs_run,main_best_epoch,main_best_val_loss,main_early_stop_triggered,main_stopped_before_cap,projection_epochs_run,projection_best_epoch,projection_best_val_loss,projection_early_stop_triggered,projection_stopped_before_cap
11,0.36,250,-1.2891571521759033,0.040493258723432644,-1.3685239392738313,-1.2097903650779753,0.08900329784282202,3.086163874292107,0.017904072999954224,0.158733574195856,137,127,0.08412274718284607,True,True,43,33,0.015850799158215523,True,True
11,0.36,500,-1.2891571521759033,0.040493258723432644,-1.3685239392738313,-1.2097903650779753,0.08900329784282202,3.086163874292107,0.017904072999954224,0.158733574195856,137,127,0.08412274718284607,True,True,43,33,0.015850799158215523,True,True
11,0.36,1000,-1.2891571521759033,0.040493258723432644,-1.3685239392738313,-1.2097903650779753,0.08900329784282202,3.086163874292107,0.017904072999954224,0.158733574195856,137,127,0.08412274718284607,True,True,43,33,0.015850799158215523,True,True
11,0.38,50,-1.286577582359314,0.05665530407954431,-1.3976219783552208,-1.175533186363407,0.09788750826733784,2.2958769948161404,0.016899337992072105,0.22208879199181375,50,49,0.10678784549236298,False,False,44,34,0.0185150858014822,True,True
11,0.38,100,-1.2823320627212524,0.048407632111511625,-1.3772110216598152,-1.1874531037826896,0.0848358014254894,2.687047550082635,0.016899337992072105,0.1897579178771256,100,98,0.08508096635341644,False,False,44,34,0.0185150858014822,True,True
11,0.38,250,-1.2814968824386597,0.0433262416765571,-1.3664163161247116,-1.1965774487526077,0.0817070494114774,3.002189994728272,0.016899337992072105,0.16983886737210385,127,117,0.08296120911836624,True,True,44,34,0.0185150858014822,True,True
11,0.38,500,-1.2814968824386597,0.0433262416765571,-1.3664163161247116,-1.1965774487526077,0.0817070494114774,3.002189994728272,0.016899337992072105,0.16983886737210385,127,117,0.08296120911836624,True,True,44,34,0.0185150858014822,True,True
11,0.38,1000,-1.2814968824386597,0.0433262416765571,-1.3664163161247116,-1.1965774487526077,0.0817070494114774,3.002189994728272,0.016899337992072105,0.16983886737210385,127,117,0.08296120911836624,True,True,44,34,0.0185150858014822,True,True
11,0.4,50,-1.2555781602859497,0.06457080792316022,-1.3821369438153437,-1.1290193767565557,0.09951985970284176,1.9835080900611215,0.017755938693881035,0.25311756705878796,50,49,0.10648371279239655,False,False,47,37,0.016412684693932533,True,True
11,0.4,100,-1.2493624687194824,0.044774722609831646,-1.3371209250347524,-1.1616040124042124,0.08600655342768697,2.860469310182794,0.017755938693881035,0.17551691263054003,100,100,0.08144356310367584,False,False,47,37,0.016412684693932533,True,True
11,0.4,250,-1.2490198612213135,0.040196869916280596,-1.3278057262572234,-1.1702339961854036,0.08230159537306109,3.1862361463497244,0.017755938693881035,0.1575717300718198,120,110,0.08039073646068573,True,True,47,37,0.016412684693932533,True,True
11,0.4,500,-1.2490198612213135,0.040196869916280596,-1.3278057262572234,-1.1702339961854036,0.08230159537306109,3.1862361463497244,0.017755938693881035,0.1575717300718198,120,110,0.08039073646068573,True,True,47,37,0.016412684693932533,True,True
11,0.4,1000,-1.2490198612213135,0.040196869916280596,-1.3278057262572234,-1.1702339961854036,0.08230159537306109,3.1862361463497244,0.017755938693881035,0.1575717300718198,120,110,0.08039073646068573,True,True,47,37,0.016412684693932533,True,True
11,0.42,50,-1.2638347148895264,0.0763427139359231,-1.4134664342039356,-1.1142029955751171,0.10093997763198556,2.212911257104657,0.010358261875808239,0.29926343862881843,50,49,0.10580983012914658,False,False,50,49,0.016279567033052444,False,False
11,0.42,100,-1.2631953954696655,0.0699101027757027,-1.4002191969100428,-1.1261715940292882,0.0853517495775686,3.1236358502480317,0.006199396215379238,0.2740476028807546,96,86,0.08362563699483871,True,True,79,69,0.014641933143138885,True,True
11,0.42,250,-1.2631953954696655,0.0699101027757027,-1.4002191969100428,-1.1261715940292882,0.0853517495775686,3.1236358502480317,0.006199396215379238,0.2740476028807546,96,86,0.08362563699483871,True,True,79,69,0.014641933143138885,True,True
11,0.42,500,-1.2631953954696655,0.0699101027757027,-1.4002191969100428,-1.1261715940292882,0.0853517495775686,3.1236358502480317,0.006199396215379238,0.2740476028807546,96,86,0.08362563699483871,True,True,79,69,0.014641933143138885,True,True
11,0.42,1000,-1.2631953954696655,0.0699101027757027,-1.4002191969100428,-1.1261715940292882,0.0853517495775686,3.1236358502480317,0.006199396215379238,0.2740476028807546,96,86,0.08362563699483871,True,True,79,69,0.014641933143138885,True,True
11,0.44,50,-1.2957727909088135,0.05965619128326193,-1.4126989258240068,-1.1788466559936202,0.10697782669252562,2.537398693882804,0.013050436042249203,0.23385226983038665,50,50,0.10011997818946838,False,False,50,44,0.017444660887122154,False,False
11,0.44,100,-1.2934072017669678,0.04848577049459437,-1.3884393119363727,-1.1983750915975628,0.08669848020794324,3.121978681581389,0.013050436042249203,0.19006422033880987,100,96,0.08214692771434784,False,False,54,44,0.017444660887122154,True,True
