seed,tau,stage,epoch,train_loss,val_loss
11,0.5,projection,18,0.024595207534730434,0.020145775750279427
11,0.5,projection,19,0.023420913455386955,0.019879747182130814
11,0.5,projection,20,0.02336742077022791,0.021177466958761215
11,0.5,projection,21,0.022885953076183796,0.02092593163251877
11,0.5,projection,22,0.02322995336726308,0.02111426182091236
11,0.5,projection,23,0.020806698128581047,0.01782943494617939
11,0.5,projection,24,0.020978692919015884,0.019707635045051575
11,0.5,projection,25,0.02144086780026555,0.020011484622955322
11,0.5,projection,26,0.020810046854118507,0.017764322459697723
11,0.5,projection,27,0.019742361114670832,0.01966654323041439
11,0.5,projection,28,0.019451130491991837,0.017878707498311996
11,0.5,projection,29,0.018672235620518524,0.017538029700517654
11,0.5,projection,30,0.01799436053261161,0.018063250929117203
11,0.5,projection,31,0.018763117181758087,0.017273973673582077
11,0.5,projection,32,0.018778462273379166,0.01982482708990574
11,0.5,projection,33,0.017788602660099666,0.01979036256670952
11,0.5,projection,34,0.016528762721767027,0.017622629180550575
11,0.5,projection,35,0.016823883323619764,0.017220161855220795
11,0.5,projection,36,0.016355465942372877,0.023197127506136894
11,0.5,projection,37,0.015891570908327896,0.015984471887350082
11,0.5,projection,38,0.015700874850153923,0.017207199707627296
11,0.5,projection,39,0.01634271799897154,0.01641763746738434
11,0.5,projection,40,0.01585162648310264,0.017390785738825798
11,0.5,projection,41,0.015917334705591202,0.018490063026547432
11,0.5,projection,42,0.015325012772033611,0.019498934969305992
11,0.5,projection,43,0.015741935310264427,0.027180444449186325
11,0.5,projection,44,0.016218123026192188,0.020983310416340828
11,0.5,projection,45,0.015241841630389294,0.017645737156271935
11,0.5,projection,46,0.014494930238773426,0.015464060008525848
11,0.5,projection,47,0.014017742748061815,0.016689462587237358
11,0.5,projection,48,0.013513331767171621,0.01568016968667507
11,0.5,projection,49,0.012616306077688932,0.017306970432400703
11,0.5,projection,50,0.012672658699254194,0.020516742020845413
11,0.5,projection,51,0.011837951295698682,0.01614895649254322
11,0.5,projection,52,0.0114176613278687,0.016671352088451385
11,0.5,projection,53,0.011571673986812433,0.017472168430685997
11,0.5,projection,54,0.011122221825644374,0.018405413255095482
11,0.5,projection,55,0.010906939394772053,0.01583206281065941
11,0.5,projection,56,0.010399396376063427,0.015574854798614979
11,0.52,main,1,2.2565150260925293,2.1763343811035156
11,0.52,main,2,2.200831333796183,2.111834764480591
11,0.52,main,3,2.116784691810608,1.9786248207092285
11,0.52,main,4,1.8973664045333862,1.5586580038070679
11,0.52,main,5,1.1834418972333272,0.40750858187675476
11,0.52,main,6,0.6547283033529917,0.6004261374473572
11,0.52,main,7,0.47872065504391986,0.4619731307029724
11,0.52,main,8,0.46957362691561383,0.32204335927963257
11,0.52,main,9,0.3758757511774699,0.344162255525589
11,0.52,main,10,0.3469145993391673,0.28712064027786255
11,0.52,main,11,0.32316956917444867,0.28672754764556885
11,0.52,main,12,0.29615618288517,0.2497147172689438
11,0.52,main,13,0.27744388083616894,0.244350403547287
11,0.52,main,14,0.25879114121198654,0.2332061231136322
11,0.52,main,15,0.24133477608362833,0.22434695065021515
11,0.52,main,16,0.22824674596389136,0.20835164189338684
11,0.52,main,17,0.2154630944132805,0.2127385437488556
11,0.52,main,18,0.19989087680975595,0.1922815889120102
11,0.52,main,19,0.18159091969331106,0.18826475739479065
11,0.52,main,20,0.1685363973180453,0.1889379322528839
11,0.52,main,21,0.15738441795110703,0.1578790843486786
11,0.52,main,22,0.14244185388088226,0.15333326160907745
11,0.52,main,23,0.13620172441005707,0.13661499321460724
11,0.52,main,24,0.12419801950454712,0.12722744047641754
11,0.52,main,25,0.11642398809393247,0.11908362805843353
11,0.52,main,26,0.110750213265419,0.11586347222328186
11,0.52,main,27,0.10657272612055142,0.1231888011097908
11,0.52,main,28,0.10603635013103485,0.12852852046489716
11,0.52,main,29,0.10745826736092567,0.13866502046585083
11,0.52,main,30,0.11015608161687851,0.12647385895252228
11,0.52,main,31,0.10282275453209877,0.10903313010931015
11,0.52,main,32,0.09846261888742447,0.10834600776433945
11,0.52,main,33,0.09428506344556808,0.10705351084470749
11,0.52,main,34,0.09170665591955185,0.11201939731836319
11,0.52,main,35,0.09643791740139325,0.11628292500972748
11,0.52,main,36,0.09258788327376048,0.11088578402996063
11,0.52,main,37,0.09145904456575711,0.10598763823509216
11,0.52,main,38,0.08987233291069667,0.10870672017335892
11,0.52,main,39,0.09069753438234329,0.1063162311911583
11,0.52,main,40,0.09127798055609067,0.1073111817240715
11,0.52,main,41,0.08905537178119023,0.10299260169267654
11,0.52,main,42,0.0878329190115134,0.10248231887817383
11,0.52,main,43,0.08567882577578227,0.10109660774469376
11,0.52,main,44,0.08569826185703278,0.1026211827993393
11,0.52,main,45,0.0867047943174839,0.10204169899225235
11,0.52,main,46,0.08519592011968295,0.10017631947994232
11,0.52,main,47,0.08155769978960355,0.09903410822153091
11,0.52,main,48,0.08189836765329044,0.10033123940229416
11,0.52,main,49,0.0815146267414093,0.09747672826051712
11,0.52,main,50,0.08313687890768051,0.1016039177775383
11,0.52,main,51,0.08144622296094894,0.10143519937992096
11,0.52,main,52,0.08094578857223193,0.09750455617904663
11,0.52,main,53,0.08426981543501218,0.11621356755495071
11,0.52,main,54,0.08565301944812138,0.11042112112045288
11,0.52,main,55,0.08391829083363216,0.10367476940155029
11,0.52,main,56,0.08055451388160388,0.09711262583732605
11,0.52,main,57,0.07867459704478581,0.09849371761083603
11,0.52,main,58,0.08098263541857402,0.09870059043169022
11,0.52,main,59,0.08253525073329608,0.09849813580513
11,0.52,main,60,0.08259677017728488,0.09528303891420364
11,0.52,main,61,0.0813922534386317,0.10067234933376312
11,0.52,main,62,0.07753775144616763,0.10144028067588806
11,0.52,main,63,0.07572652275363605,0.1102413460612297
11,0.52,main,64,0.08641069879134496,0.11882050335407257
11,0.52,main,65,0.08680367718140285,0.0946711003780365
11,0.52,main,66,0.08190635591745377,0.09277529269456863
11,0.52,main,67,0.08510573953390121,0.09519363194704056
11,0.52,main,68,0.08304958045482635,0.09205988794565201
11,0.52,main,69,0.07602720459302266,0.0927860364317894
11,0.52,main,70,0.0732492705186208,0.09929713606834412
11,0.52,main,71,0.07618462853133678,0.09416376054286957
11,0.52,main,72,0.07515467579166095,0.08980182558298111
11,0.52,main,73,0.07336048285166423,0.09261752665042877
11,0.52,main,74,0.0729627658923467,0.0937609001994133
11,0.52,main,75,0.06902139820158482,0.09609545022249222
11,0.52,main,76,0.0707797749588887,0.09087738394737244
11,0.52,main,77,0.06881263355414073,0.08921200037002563
11,0.52,main,78,0.06976884230971336,0.09312236309051514
11,0.52,main,79,0.07374358425537746,0.09643436223268509
11,0.52,main,80,0.0776043285926183,0.09621098637580872
11,0.52,main,81,0.07281309552490711,0.08846831321716309
11,0.52,main,82,0.06858152771989505,0.09061968326568604
11,0.52,main,83,0.06649856021006902,0.08962365239858627
11,0.52,main,84,0.06748087766269843,0.08701633661985397
11,0.52,main,85,0.06568894535303116,0.08639033138751984
11,0.52,main,86,0.06532008511324723,0.08560743927955627
11,0.52,main,87,0.0667701717466116,0.08750123530626297
11,0.52,main,88,0.0665639682362477,0.08542121946811676
11,0.52,main,89,0.0656916368752718,0.08755089342594147
11,0.52,main,90,0.06436622825761636,0.08846165239810944
11,0.52,main,91,0.06403151030341785,0.0855245441198349
11,0.52,main,92,0.06530502438545227,0.08718788623809814
11,0.52,main,93,0.06751324919362862,0.09740400314331055
11,0.52,main,94,0.06770946830511093,0.08568558096885681
11,0.52,main,95,0.06350538072486718,0.08670629560947418
11,0.52,main,96,0.06383139888445537,0.0851127877831459
11,0.52,main,97,0.0641087709615628,0.0888463705778122
11,0.52,main,98,0.06365947425365448,0.08574500679969788
11,0.52,main,99,0.06417934844891231,0.08481574058532715
11,0.52,main,100,0.06368571085234483,0.08750025928020477
11,0.52,main,101,0.0637876782566309,0.08366157114505768
11,0.52,main,102,0.06212451867759228,0.08870452642440796
11,0.52,main,103,0.06253075413405895,0.0828406885266304
11,0.52,main,104,0.06268211516241233,0.08495841175317764
11,0.52,main,105,0.06419803015887737,0.08301591873168945
11,0.52,main,106,0.06142617824176947,0.08321597427129745
11,0.52,main,107,0.0650189487884442,0.08964715152978897
11,0.52,main,108,0.061128721882899605,0.08160043507814407
11,0.52,main,109,0.05923200584948063,0.07991320639848709
11,0.52,main,110,0.060673465952277184,0.08032208681106567
11,0.52,main,111,0.06253268693884213,0.07945838570594788
11,0.52,main,112,0.059804435819387436,0.08117333054542542
11,0.52,main,113,0.05950022675096989,0.08186063170433044
11,0.52,main,114,0.06397781458993752,0.08270728588104248
11,0.52,main,115,0.06287500821053982,0.0822526291012764
11,0.52,main,116,0.06009629492958387,0.09067703783512115
11,0.52,main,117,0.06781924640138944,0.083107590675354
11,0.52,main,118,0.060455141589045525,0.08322448283433914
11,0.52,main,119,0.06235521969695886,0.08264508098363876
11,0.52,main,120,0.0594093631953001,0.08206607401371002
11,0.52,main,121,0.05737297236919403,0.0837387666106224
11,0.52,projection,1,0.5823350697755814,0.33720874786376953
11,0.52,projection,2,0.21945111950238547,0.18733927607536316
11,0.52,projection,3,0.12806487952669462,0.10223424434661865
11,0.52,projection,4,0.09771188100179036,0.0643187016248703
11,0.52,projection,5,0.06906794011592865,0.05410388484597206
11,0.52,projection,6,0.05595864603916804,0.041608817875385284
11,0.52,projection,7,0.045197889829675354,0.03592190146446228
11,0.52,projection,8,0.04185799229890108,0.028689222410321236
11,0.52,projection,9,0.03708889832099279,0.02888779155910015
11,0.52,projection,10,0.03567965794354677,0.025284571573138237
11,0.52,projection,11,0.034221530271073185,0.024675430729985237
11,0.52,projection,12,0.030715215330322582,0.023411951959133148
11,0.52,projection,13,0.02997470274567604,0.023516729474067688
11,0.52,projection,14,0.027753558941185474,0.022722763940691948
11,0.52,projection,15,0.026863419450819492,0.022396614775061607
11,0.52,projection,16,0.02546621176103751,0.02170134149491787
11,0.52,projection,17,0.024900304153561592,0.021699903532862663
11,0.52,projection,18,0.023846144787967205,0.021164122968912125
11,0.52,projection,19,0.02357228472828865,0.024954473599791527
11,0.52,projection,20,0.023464510527749855,0.020302841439843178
11,0.52,projection,21,0.022700275294482708,0.020570848137140274
11,0.52,projection,22,0.02371139203508695,0.02313695102930069
11,0.52,projection,23,0.02306029014289379,0.022319601848721504
11,0.52,projection,24,0.02221682295203209,0.019528444856405258
11,0.52,projection,25,0.021826855838298798,0.020019324496388435
11,0.52,projection,26,0.02093929300705592,0.022531909868121147
11,0.52,projection,27,0.020104042254388332,0.01958519034087658
11,0.52,projection,28,0.01943459113438924,0.01908905804157257
11,0.52,projection,29,0.018991577128569286,0.020568639039993286
11,0.52,projection,30,0.019333877135068178,0.021847568452358246
11,0.52,projection,31,0.01888317195698619,0.0224160123616457
11,0.52,projection,32,0.017813140371193487,0.019099580124020576
11,0.52,projection,33,0.01777314394712448,0.020479168742895126
11,0.52,projection,34,0.01768951506043474,0.021147921681404114
11,0.52,projection,35,0.016557649709284306,0.01968618482351303
11,0.52,projection,36,0.016150368532786768,0.018201716244220734
11,0.52,projection,37,0.01631778556232651,0.020238365978002548
11,0.52,projection,38,0.01699551474303007,0.019909249618649483
11,0.52,projection,39,0.015484567731618881,0.022823374718427658
11,0.52,projection,40,0.015577340343346199,0.023905593901872635
11,0.52,projection,41,0.014540862912933031,0.017907410860061646
11,0.52,projection,42,0.014871594651291767,0.01914029009640217
11,0.52,projection,43,0.014233448853095373,0.018966684117913246
11,0.52,projection,44,0.014275201130658388,0.0201937984675169
11,0.52,projection,45,0.015357078208277622,0.01917683705687523
11,0.52,projection,46,0.016117075302948553,0.019235560670495033
11,0.52,projection,47,0.014634147752076387,0.018170055001974106
11,0.52,projection,48,0.013804410429050526,0.019060513004660606
11,0.52,projection,49,0.014009592744211355,0.020059574395418167
11,0.52,projection,50,0.014664055624355873,0.022351711988449097
11,0.52,projection,51,0.013232753612101078,0.02218560501933098
11,0.54,main,1,2.4034395615259805,2.3237316608428955
11,0.54,main,2,2.3519829511642456,2.261526346206665
11,0.54,main,3,2.2694859504699707,2.130303144454956
11,0.54,main,4,2.0488959153493247,1.7055641412734985
11,0.54,main,5,1.2994088033835094,0.39155521988868713
11,0.54,main,6,0.6028132438659668,0.5870199203491211
11,0.54,main,7,0.43909940620263416,0.44271552562713623
11,0.54,main,8,0.4755951364835103,0.30320242047309875
11,0.54,main,9,0.39068805674711865,0.3548848032951355
11,0.54,main,10,0.34697147210439044,0.2954365015029907
11,0.54,main,11,0.34099171062310535,0.27248451113700867
11,0.54,main,12,0.3153013090292613,0.25716546177864075
11,0.54,main,13,0.2995663235584895,0.24363933503627777
11,0.54,main,14,0.2834792087475459,0.23974956572055817
11,0.54,main,15,0.26393720259269077,0.22520621120929718
11,0.54,main,16,0.24802249173323312,0.22509819269180298
11,0.54,main,17,0.2330073689421018,0.20923426747322083
11,0.54,main,18,0.21813198427359262,0.20070913434028625
11,0.54,main,19,0.19837507357199988,0.19165094196796417
11,0.54,main,20,0.18206273516019186,0.1782938688993454
11,0.54,main,21,0.16153349727392197,0.16581642627716064
11,0.54,main,22,0.14614497870206833,0.1519290804862976
11,0.54,main,23,0.13223363955815634,0.1411920189857483
11,0.54,main,24,0.12635053818424544,0.13809794187545776
11,0.54,main,25,0.12017019341389339,0.13249488174915314
11,0.54,main,26,0.12326363598306973,0.13863429427146912
11,0.54,main,27,0.1068292756875356,0.1260814219713211
11,0.54,main,28,0.10411460946003596,0.12402360141277313
11,0.54,main,29,0.10064421718319257,0.12503507733345032
11,0.54,main,30,0.10036321232716243,0.11569389700889587
11,0.54,main,31,0.09612547482053439,0.11755222082138062
11,0.54,main,32,0.09431541214386623,0.11777761578559875
11,0.54,main,33,0.09502439200878143,0.12000546604394913
11,0.54,main,34,0.09289127836624782,0.117083840072155
11,0.54,main,35,0.09603870908419292,0.11186197400093079
11,0.54,main,36,0.09546998019019763,0.11121445149183273
11,0.54,main,37,0.09421487897634506,0.11274208873510361
11,0.54,main,38,0.09239603206515312,0.11279665678739548
11,0.54,main,39,0.09032998854915301,0.11246763914823532
11,0.54,main,40,0.09189152841766675,0.11127936094999313
11,0.54,main,41,0.10030110056201617,0.11413705348968506
11,0.54,main,42,0.09531656528512637,0.10764617472887039
11,0.54,main,43,0.08874406044681867,0.10808530449867249
11,0.54,main,44,0.08403548101584117,0.10454560816287994
11,0.54,main,45,0.08160913363099098,0.10318627953529358
11,0.54,main,46,0.08205352847774823,0.11586031317710876
11,0.54,main,47,0.08888569101691246,0.11764007806777954
11,0.54,main,48,0.09099918355544408,0.10626301169395447
11,0.54,main,49,0.08793913821379344,0.0986710786819458
11,0.54,main,50,0.08202776809533437,0.09719548374414444
11,0.54,main,51,0.07934769988059998,0.09793476015329361
11,0.54,main,52,0.07836730902393658,0.09460113197565079
11,0.54,main,53,0.07854537790020306,0.09692536294460297
11,0.54,main,54,0.07796566436688106,0.09983561933040619
11,0.54,main,55,0.07699944327274959,0.09575431048870087
11,0.54,main,56,0.07535111096998055,0.09260047972202301
11,0.54,main,57,0.07797969567279021,0.09802737087011337
11,0.54,main,58,0.07664199421803157,0.09123917669057846
11,0.54,main,59,0.07358616342147191,0.08991865068674088
11,0.54,main,60,0.0733679508169492,0.09210186451673508
11,0.54,main,61,0.07364006713032722,0.088607057929039
11,0.54,main,62,0.07126857464512189,0.08707010746002197
11,0.54,main,63,0.07163581314186256,0.08844419568777084
11,0.54,main,64,0.07102753035724163,0.08788655698299408
11,0.54,main,65,0.07182154431939125,0.08961519598960876
11,0.54,main,66,0.07329777255654335,0.09036672115325928
11,0.54,main,67,0.07482315910359223,0.09225572645664215
11,0.54,main,68,0.07985999435186386,0.10868615657091141
11,0.54,main,69,0.08271138618389766,0.09178350865840912
11,0.54,main,70,0.07560315231482188,0.0846070647239685
11,0.54,main,71,0.07091201841831207,0.08727402985095978
11,0.54,main,72,0.0680505180110534,0.0849011242389679
11,0.54,main,73,0.07189079994956653,0.08405540883541107
11,0.54,main,74,0.07874240974585216,0.1021406501531601
11,0.54,main,75,0.08173062403996785,0.0974554792046547
11,0.54,main,76,0.0723824327190717,0.0829552710056305
11,0.54,main,77,0.0668092289318641,0.08505989611148834
11,0.54,main,78,0.06705603624383609,0.07948596030473709
11,0.54,main,79,0.06447478880484898,0.08152332901954651
11,0.54,main,80,0.06605230395992596,0.08431197702884674
11,0.54,main,81,0.0675360510746638,0.07934866100549698
11,0.54,main,82,0.06622241189082463,0.08092216402292252
11,0.54,main,83,0.06764518097043037,0.086174875497818
11,0.54,main,84,0.0689379343142112,0.09378685802221298
11,0.54,main,85,0.07519139721989632,0.08316695690155029
11,0.54,main,86,0.068256967390577,0.07919545471668243
11,0.54,main,87,0.07104689503709476,0.08709478378295898
11,0.54,main,88,0.06706370785832405,0.0825064554810524
11,0.54,main,89,0.06351060482362907,0.07950238138437271
11,0.54,main,90,0.06219824713965257,0.07959502935409546
11,0.54,main,91,0.062601658826073,0.08379890024662018
11,0.54,main,92,0.06490396025280158,0.08882682770490646
11,0.54,main,93,0.07010840252041817,0.09047872573137283
11,0.54,main,94,0.07389707242449124,0.07656330615282059
11,0.54,main,95,0.06650958396494389,0.0820474773645401
11,0.54,main,96,0.06846296911438306,0.08289799839258194
11,0.54,main,97,0.07173193742831548,0.0834050327539444
11,0.54,main,98,0.06331820661822955,0.08531130105257034
11,0.54,main,99,0.06582887967427571,0.07662960141897202
11,0.54,main,100,0.06369856931269169,0.09026958048343658
11,0.54,main,101,0.06850545853376389,0.08376939594745636
11,0.54,main,102,0.06974129130442937,0.0759422704577446
11,0.54,main,103,0.06281342481573422,0.08433039486408234
11,0.54,main,104,0.062015450249115624,0.07394898682832718
11,0.54,main,105,0.058547010024388633,0.07574490457773209
11,0.54,main,106,0.05832259853680929,0.07596693187952042
11,0.54,main,107,0.05897166579961777,0.07784347236156464
11,0.54,main,108,0.05789400947590669,0.0756138414144516
11,0.54,main,109,0.05950200123091539,0.07616942375898361
11,0.54,main,110,0.059208041056990623,0.07643194496631622
11,0.54,main,111,0.05906307511031628,0.07579869031906128
11,0.54,main,112,0.06105539823571841,0.07737363129854202
11,0.54,main,113,0.06044826656579971,0.08699935674667358
11,0.54,main,114,0.06529263531168301,0.07655317336320877
11,0.54,projection,1,0.47197843591372174,0.3365359306335449
11,0.54,projection,2,0.23201106488704681,0.1875709742307663
11,0.54,projection,3,0.14570006231466928,0.10667399317026138
11,0.54,projection,4,0.1092723620434602,0.07531511783599854
11,0.54,projection,5,0.07960257182518642,0.06661811470985413
11,0.54,projection,6,0.061615923419594765,0.053919535130262375
11,0.54,projection,7,0.051402502382795014,0.043553173542022705
11,0.54,projection,8,0.04299323136607806,0.03252385929226875
11,0.54,projection,9,0.036132002249360085,0.027501774951815605
11,0.54,projection,10,0.032971168557802834,0.02484937384724617
11,0.54,projection,11,0.031166492340465386,0.024168498814105988
11,0.54,projection,12,0.02958354540169239,0.023823466151952744
11,0.54,projection,13,0.027721313759684563,0.02531646192073822
11,0.54,projection,14,0.027627359454830486,0.022388288751244545
11,0.54,projection,15,0.026153358009954292,0.021789802238345146
11,0.54,projection,16,0.024980946443974972,0.02205870859324932
11,0.54,projection,17,0.024526908062398434,0.0227639302611351
11,0.54,projection,18,0.02415527046347658,0.02306252159178257
11,0.54,projection,19,0.023472020712991554,0.019930293783545494
11,0.54,projection,20,0.022719314321875572,0.020442720502614975
11,0.54,projection,21,0.022080349115033943,0.01953112706542015
11,0.54,projection,22,0.02146602390954892,0.01977161318063736
11,0.54,projection,23,0.02132241241633892,0.018416905775666237
11,0.54,projection,24,0.021228713759531576,0.01989896036684513
11,0.54,projection,25,0.01983830922593673,0.018117619678378105
11,0.54,projection,26,0.019238679048915703,0.018109045922756195
11,0.54,projection,27,0.019283835000048082,0.019426295533776283
11,0.54,projection,28,0.01840511243790388,0.01827898621559143
11,0.54,projection,29,0.0185981181760629,0.02267800271511078
11,0.54,projection,30,0.01964437309652567,0.030488817021250725
11,0.54,projection,31,0.022759020638962586,0.017040103673934937
11,0.54,projection,32,0.019811470061540604,0.01992112211883068
11,0.54,projection,33,0.019066283168892067,0.02297477051615715
11,0.54,projection,34,0.018295874819159508,0.02020212821662426
11,0.54,projection,35,0.018279619825383026,0.015755334869027138
11,0.54,projection,36,0.01760336570441723,0.017931625247001648
11,0.54,projection,37,0.01801103570808967,0.02466525323688984
11,0.54,projection,38,0.0169478637787203,0.018164336681365967
11,0.54,projection,39,0.01659202544639508,0.016476966440677643
11,0.54,projection,40,0.016646576734880607,0.017055323347449303
11,0.54,projection,41,0.016134335814664762,0.024532660841941833
11,0.54,projection,42,0.015951532404869795,0.01877712272107601
11,0.54,projection,43,0.01564903495212396,0.016310619190335274
11,0.54,projection,44,0.015808983395497005,0.016931015998125076
11,0.54,projection,45,0.015151224564760923,0.016746824607253075
11,0.56,main,1,2.5158414045969644,2.434471607208252
11,0.56,main,2,2.4655261834462485,2.3707802295684814
11,0.56,main,3,2.3797300656636557,2.232179641723633
11,0.56,main,4,2.1524832447369895,1.7973960638046265
11,0.56,main,5,1.4120156069596608,0.4813734292984009
11,0.56,main,6,0.6405320366223654,0.7443428635597229
11,0.56,main,7,0.48494939009348553,0.40642276406288147
11,0.56,main,8,0.47267735997835797,0.29254257678985596
11,0.56,main,9,0.38121235370635986,0.37305402755737305
11,0.56,main,10,0.3469894727071126,0.2917187213897705
11,0.56,main,11,0.3302909582853317,0.2984221279621124
11,0.56,main,12,0.30415382981300354,0.25547733902931213
11,0.56,main,13,0.2948180337746938,0.2435295581817627
11,0.56,main,14,0.2711232180396716,0.2582515776157379
11,0.56,main,15,0.2570742418368657,0.22135107219219208
11,0.56,main,16,0.2486517975727717,0.24122633039951324
11,0.56,main,17,0.23580082009236017,0.20493577420711517
11,0.56,main,18,0.22045399248600006,0.21189959347248077
11,0.56,main,19,0.20599722862243652,0.19197919964790344
11,0.56,main,20,0.18629101663827896,0.18389344215393066
11,0.56,main,21,0.17267819494009018,0.17467433214187622
11,0.56,main,22,0.1579251984755198,0.1597105860710144
11,0.56,main,23,0.14220787088076273,0.15061496198177338
11,0.56,main,24,0.1299968846142292,0.13712164759635925
11,0.56,main,25,0.11826954161127408,0.1302754133939743
11,0.56,main,26,0.11192735408743222,0.12482274323701859
11,0.56,main,27,0.10517055044571559,0.11923794448375702
11,0.56,main,28,0.09974234054485957,0.11515845358371735
11,0.56,main,29,0.09719728430112202,0.11865304410457611
11,0.56,main,30,0.09672514845927556,0.11782857775688171
11,0.56,main,31,0.09567754343152046,0.11222919821739197
11,0.56,main,32,0.09385766088962555,0.11986548453569412
11,0.56,main,33,0.09931296234329541,0.10729946941137314
11,0.56,main,34,0.0965919519464175,0.1215590164065361
11,0.56,main,35,0.09761474529902141,0.11319873481988907
11,0.56,main,36,0.09103772913416226,0.11226090788841248
11,0.56,main,37,0.0895560955007871,0.11689353734254837
11,0.56,main,38,0.09447091196974118,0.10607385635375977
11,0.56,main,39,0.08768356467286746,0.10506714880466461
11,0.56,main,40,0.08674493556221326,0.09966239333152771
11,0.56,main,41,0.08376586685578029,0.10018832236528397
11,0.56,main,42,0.08767601971824963,0.10889380425214767
11,0.56,main,43,0.0873963621755441,0.09989692270755768
11,0.56,main,44,0.08406391988197963,0.09772559255361557
11,0.56,main,45,0.08645871405800183,0.10522326827049255
11,0.56,main,46,0.08572801947593689,0.09886171668767929
11,0.56,main,47,0.0847783697148164,0.10320474952459335
11,0.56,main,48,0.08359549939632416,0.0953688994050026
11,0.56,main,49,0.07859132438898087,0.10250525176525116
11,0.56,main,50,0.08434222390254338,0.10144402086734772
11,0.56,main,51,0.08323218052585919,0.09565982222557068
11,0.56,main,52,0.08235178266962369,0.09585081040859222
11,0.56,main,53,0.0767573391397794,0.09207674115896225
11,0.56,main,54,0.07714427262544632,0.0972934439778328
11,0.56,main,55,0.0771034024655819,0.09107954800128937
11,0.56,main,56,0.07623956476648648,0.08882216364145279
11,0.56,main,57,0.07653230925401051,0.09101686626672745
11,0.56,main,58,0.07714242115616798,0.0963015928864479
11,0.56,main,59,0.07889145116011302,0.08661970496177673
11,0.56,main,60,0.07371523603796959,0.085291787981987
11,0.56,main,61,0.07237058505415916,0.09124624729156494
11,0.56,main,62,0.07478695238629977,0.0865166112780571
11,0.56,main,63,0.07251722613970439,0.08573035895824432
11,0.56,main,64,0.0705626302709182,0.0833355262875557
11,0.56,main,65,0.06883655302226543,0.08152209222316742
11,0.56,main,66,0.06856966267029445,0.08296866714954376
11,0.56,main,67,0.06842193752527237,0.08669817447662354
11,0.56,main,68,0.06824870469669501,0.08648499846458435
11,0.56,main,69,0.06851629105707009,0.08213181793689728
11,0.56,main,70,0.06751564393440883,0.08890320360660553
11,0.56,main,71,0.06649881228804588,0.0825633555650711
11,0.56,main,72,0.06644255481660366,0.0823320522904396
11,0.56,main,73,0.06533179804682732,0.08346360921859741
11,0.56,main,74,0.06716310108701389,0.08696777373552322
11,0.56,main,75,0.0645031960060199,0.08111221343278885
11,0.56,main,76,0.06873732494811217,0.08445370197296143
11,0.56,main,77,0.0638234584281842,0.08948956429958344
11,0.56,main,78,0.07090527936816216,0.08832956850528717
11,0.56,main,79,0.07353844990332921,0.08158792555332184
11,0.56,main,80,0.06559930617610614,0.07900742441415787
11,0.56,main,81,0.06380293207863967,0.08750574290752411
11,0.56,main,82,0.06445054399470489,0.08161570131778717
11,0.56,main,83,0.06341622211039066,0.08506050705909729
11,0.56,main,84,0.06597929758330186,0.08430693298578262
11,0.56,main,85,0.06635879042247932,0.08563943952322006
11,0.56,main,86,0.06971313680211703,0.09860774874687195
11,0.56,main,87,0.07413404683272044,0.09538224339485168
11,0.56,main,88,0.07725355525811513,0.09675437957048416
11,0.56,main,89,0.07628725965817769,0.10115718841552734
11,0.56,main,90,0.07473153372605641,0.08043190836906433
11,0.56,projection,1,0.7385023832321167,0.5767618417739868
11,0.56,projection,2,0.4501873006423314,0.16580848395824432
11,0.56,projection,3,0.19237511356671652,0.1071818619966507
11,0.56,projection,4,0.11647981777787209,0.10222576558589935
11,0.56,projection,5,0.08596775308251381,0.06966505944728851
11,0.56,projection,6,0.06485169008374214,0.042884573340415955
11,0.56,projection,7,0.05103857318560282,0.03233061730861664
11,0.56,projection,8,0.04358751140534878,0.02917906641960144
11,0.56,projection,9,0.040269135807951294,0.025455981492996216
11,0.56,projection,10,0.03674360861380895,0.026043212041258812
11,0.56,projection,11,0.034041376474002995,0.023224689066410065
11,0.56,projection,12,0.03305284989376863,0.024945029988884926
11,0.56,projection,13,0.0308272164935867,0.021414080634713173
11,0.56,projection,14,0.029593887738883495,0.021745553240180016
11,0.56,projection,15,0.0289455425615112,0.02260288968682289
11,0.56,projection,16,0.027550136980911095,0.021475492045283318
11,0.56,projection,17,0.02737358771264553,0.0219571515917778
11,0.56,projection,18,0.02589116773257653,0.02049322798848152
11,0.56,projection,19,0.02553472388535738,0.021658295765519142
11,0.56,projection,20,0.025009908092518646,0.021285053342580795
11,0.56,projection,21,0.02446900214999914,0.02175268344581127
11,0.56,projection,22,0.023826474013427894,0.019897719845175743
11,0.56,projection,23,0.023864925528566044,0.01983862742781639
11,0.56,projection,24,0.023128305561840534,0.021565290167927742
11,0.56,projection,25,0.022836238611489534,0.019668476656079292
11,0.56,projection,26,0.022433575242757797,0.019894519820809364
11,0.56,projection,27,0.02203798263023297,0.0206949170678854
11,0.56,projection,28,0.0210858890786767,0.019545074552297592
11,0.56,projection,29,0.021108539619793493,0.021603699773550034
11,0.56,projection,30,0.02136218873783946,0.017780212685465813
11,0.56,projection,31,0.02058293189232548,0.018422745168209076
11,0.56,projection,32,0.019692690887798864,0.02053300105035305
11,0.56,projection,33,0.01938812310496966,0.018374722450971603
