n,rep,stage,seed,theta_hat,theta_error,root_n_theta_error,S,E,T,W,R_score,R_theta,Psi_hat,root_n_G,root_n_phi_score,a_hat,root_n_a,final_training_loss,frozen_h_loss_gain,n_frozen_h_loss_gain,exact_zero_residual_count,near_zero_residual_count,root_n_tie_score_bound,selected_polish_epoch,scaled_population_integration_se,scaled_population_refinement_gap,integration_adequate,decomposition_error,population_score,population_score_se,population_score_refinement_gap,h_l2_squared,h_l2_squared_se,m_l2_squared,m_l2_squared_se,sqrt_n_prediction_error_squared,n_quarter_h_l2,n_quarter_m_l2
1000,8,baseline,1020271995,0.9411191441536547,-0.05888085584634528,-1.861976150544924,0.03466552700651225,0.1253862530543044,0.0028233623573137856,0.09216116448276239,-0.09354408840510593,-0.9379210276832818,0.0010962202163065733,0.11986240409128807,-0.08519687708477587,-0.007660522220002595,-0.24224698281537682,0.39725525632132175,3.0216609198663313e-06,0.0030216609198663313,0,0,0.0,0,4.5234877836878286e-07,7.483784365456591e-07,True,0.0,-0.005783233168741317,1.4304524364400595e-08,2.3665804112400768e-08,0.030416547410884807,5.161137610699176e-06,0.03523582095422362,4.724407427804763e-06,0.989264371096326,0.9807424145864876,1.0555825379440218
1000,8,polished,1020271995,0.942678685545707,-0.057321314454293004,-1.8126591215029757,0.06273857590067834,0.14871773064892424,0.002646271649705406,0.09216116448276239,-0.0886254263979513,-0.8886039986413335,0.001983967970014934,-0.0021921076077435282,0.06493068350842174,-0.009466388435887992,-0.29935348673284884,0.39705202249559396,2.454536935370122e-07,0.0002454536935370122,0,0,0.0,500,4.0645584229578063e-07,6.880220672760702e-07,True,0.0,-0.00563329151879481,1.285326229936869e-08,2.1757168130499827e-08,0.02928124018161484,4.770782303091923e-06,0.032980438257728784,4.166712869724179e-06,0.9519301177589817,0.9622650969891059,1.0212409271321743
1000,9,baseline,1020273004,1.0300336329296487,0.030033632929648668,0.9497468646712538,0.11386554436370132,0.005333907272595861,-0.001208024641976349,0.0150161167340666,0.1097396617330818,1.1003061557943379,0.003600744672042442,-0.009725836685219749,0.12359138104892112,-0.03419563438264058,-1.0813609068351004,0.39093591817837264,7.526814627295542e-05,0.07526814627295542,0,0,0.0,0,5.278739279310709e-08,7.839865556555615e-08,True,0.0,0.002957220409040853,1.6692839296817586e-09,2.479183170821936e-09,0.026173878234487365,1.2351752555125345e-06,0.025724805077130732,1.2683561454064787e-06,0.8348217913862731,0.9097750844076066,0.9019366740941219
1000,9,polished,1020273004,1.0210542116483545,0.021054211648354526,0.6657926314804838,0.14229415426210554,0.061682613521298224,-0.0008077836625830365,0.0150161167340666,0.08141932440339034,0.816351922603568,0.004499736251956096,0.011234076603010913,0.13106007765909464,-0.025441289108878166,-0.8045242019489052,0.39048237608866004,6.568089460434745e-05,0.06568089460434745,0,0,0.0,500,4.305920975974894e-08,7.417461417486027e-08,True,-1.3877787807814457e-17,0.0020743094394578875,1.3616517708775832e-09,2.345607253567694e-09,0.02505586854759896,1.3750398480770598e-06,0.024752593153890484,1.3828464993251496e-06,0.7958405683861536,0.8901326494640432,0.8847291809462636
1000,10,baseline,1020274013,0.9795857639507044,-0.020414236049295598,-0.6455548260809146,0.06267889357909719,0.04444185513676914,0.0010424510706964901,0.08157936598184914,0.017194587371631556,0.17240175550537917,0.0019820806492925032,-0.2498683864601417,0.3125472800392391,-0.003686367073689597,-0.11657316244308893,0.38144431714048654,3.0777210007770783e-06,0.0030777210007770783,0,0,0.0,0,1.3222080059434083e-07,2.349921655703704e-07,True,0.0,-0.002003060273212959,4.18118883929062e-09,7.431104754977713e-09,0.03285671980227364,4.281294774042412e-06,0.032622361120000484,4.219142052225338e-06,1.042315337322014,1.019323653297332,1.0156818586138232
1000,10,polished,1020274013,0.9769059775478177,-0.023094022452182283,-0.7302971128396301,0.051201864060348296,0.04129890280728202,0.0011601941629232476,0.08157936598184914,0.00874276709014303,0.08765946874666367,0.0016191451087701765,-0.004655488465375102,0.05585735252572347,-0.00027145909340423854,-0.00858429026721785,0.38110054277312233,3.1725670912585713e-07,0.00031725670912585713,0,0,0.0,500,1.2848407916110159e-07,2.757952812424731e-07,True,0.0,-0.0022666069343501723,4.063023332184572e-09,8.72141256652928e-09,0.032293618870052145,3.691052275688505e-06,0.03242957535025256,3.665565343764287e-06,1.0254302696677497,1.0105512828093286,1.0126762644540004
2000,1,baseline,2020267932,0.9619752129828891,-0.03802478701711087,-1.7005201720042276,0.023865354929035618,-0.1501167658754714,0.0011047335337557862,0.342479736092752,0.17287738727075125,1.7333573879087938,0.0005336455592848331,0.03413770685034255,-0.01027235192130674,-0.00619864446010323,-0.2772118076228661,0.4034939838150592,2.2548125109822514e-06,0.004509625021964503,0,0,0.0,0,3.059976337446582e-08,5.475812098132751e-08,True,0.0,-0.0037677212183112358,6.842315100071392e-10,-1.224428808344058e-09,0.012833364706871997,3.678593838688825e-07,0.012164864852030206,3.0718608435212713e-07,0.5900909966319393,0.7575787201949701,0.7375834155705707
2000,1,polished,2020267932,0.9640641712405111,-0.035935828759488864,-1.6070991186801808,0.053327112460404044,-0.12993654669500013,0.001068869872003192,0.342479736092752,0.182194789283401,1.8267784412328405,0.001192430485052395,0.0014345779826331446,0.05189253447777114,-0.003612711590997087,-0.16156537401141807,0.4033983589941344,7.030574911692788e-07,0.0014061149823385577,0,0,0.0,500,6.280109620651858e-08,8.462196293928076e-08,True,2.7755575615628914e-17,-0.0035601797114274626,1.404275201792797e-09,-1.892204615216997e-09,0.013199852915629588,7.871283144244094e-07,0.012453505462108164,7.076733014360287e-07,0.6047534779290352,0.7683198346046592,0.7462825841655262
2000,2,baseline,2020268941,1.050671935268784,0.05067193526878411,2.266117836249407,0.10486974745435416,0.12172122128301355,-0.0019838847540313564,-0.24088014338755273,-0.01486758907462804,-0.1490700766002304,0.0023449588409117142,-0.14050193465215158,0.24537168210650576,-0.022502779062766105,-1.0063548733400804,0.38989209592302493,3.229066821458515e-05,0.0645813364291703,0,0,0.0,0,1.1337064048832472e-07,3.283390315034253e-08,True,-1.3877787807814457e-17,0.005009433340425233,2.53504458784584e-09,-7.34188394108104e-10,0.017268513597943895,1.1080257463486657e-06,0.019777716318156294,1.1042149923564921e-06,0.8009785495851073,0.878789739077352,0.9404713512606785
2000,2,polished,2020268941,1.0446422434300646,0.04464224343006462,1.9964618195543575,0.09905263313050035,0.14251944887212672,-0.001704930110925873,-0.24088014338755273,-0.04176188563070049,-0.41872609329527977,0.0022148842103014658,0.03529838514433883,0.06375424798616156,-0.011449471033237336,-0.5120359107346688,0.3897504199554863,9.26990370425651e-06,0.01853980740851302,0,0,0.0,500,1.56808810893173e-07,1.4605037871520138e-07,True,1.3877787807814457e-17,0.004414296202807299,3.5063516062804438e-09,-3.2657857494677867e-09,0.0169671295638144,1.6290484846081532e-06,0.01866719946321369,1.744384468937392e-06,0.7810747353915509,0.8710873100640985,0.9136862366183851
