n,stage,metric,completed_reps,planned_reps,signed_mean,signed_mc_se,mean_abs,mean_abs_mc_se,mean_abs_ci_low,mean_abs_ci_high,median_abs,q90_abs,rms
1000,baseline,root_n_phi_score,50,50,0.1112946750805453,0.01372292539108978,0.11992533265852108,0.012148767193027453,0.09551147094576501,0.14433919437127715,0.10806946003646756,0.23659985883873846,0.14701741422180425
1000,baseline,root_n_a,50,50,0.15789914691015133,0.09365809394604423,0.5586342597896943,0.053961436325052126,0.45019469359094333,0.6670738259884452,0.5064106775675029,1.1628011448899187,0.6743531938929701
1000,baseline,sqrt_n_prediction_error_squared,50,50,1.1146796568935153,0.046413366653022856,1.1146796568935153,0.046413366653022856,1.0214085045958006,1.20795080919123,1.1287084296186376,1.490870554104066,1.1610626887001296
1000,baseline,n_quarter_h_l2,50,50,1.026282466222459,0.022274574637084904,1.026282466222459,0.022274574637084904,0.9815200326141862,1.0710448998307318,1.0434889237901275,1.2007642865869688,1.0380594287243592
1000,baseline,n_quarter_m_l2,50,50,1.0546194672102138,0.021400272109758957,1.0546194672102138,0.021400272109758957,1.0116140103106148,1.0976249241098128,1.0393097039160843,1.2276847200413252,1.0652055347635825
1000,baseline,n_frozen_h_loss_gain,50,50,0.027086046205641034,0.004260428754028377,0.027086046205641034,0.004260428754028377,0.01852439408199223,0.03564769832928984,0.017597776261951692,0.0674116383421075,0.04028728464780865
1000,polished,S,50,50,0.027591262373975953,0.012926855003996164,0.07744868486888346,0.007760515454546708,0.061853345184067626,0.09304402455369928,0.0682173214330631,0.1523886227487972,0.09460102110343353
1000,polished,E,50,50,0.03359626038157976,0.018417461647746165,0.10527056717550601,0.011665191708264891,0.08182848678221155,0.12871264756880046,0.09929030317626439,0.21434204634655402,0.13322781427085992
1000,polished,T,50,50,-3.971282889231348e-05,0.0005621144354161193,0.0031270575300880264,0.00034123866801710626,0.0024413127528898843,0.0038128023072861684,0.002323679131434206,0.005687026839365945,0.003935001447958385
1000,polished,R_score,50,50,-0.0059652851787114925,0.021155328345744292,0.11373010230192028,0.013575861239305084,0.08644838773271012,0.14101181687113046,0.08522127026670656,0.24202742512664763,0.1482073971860369
1000,polished,R_theta,50,50,-0.05981100998078187,0.21211417676218128,1.1403163604266786,0.1361185505396367,0.8667758919482998,1.4138568289050575,0.8544721826019874,2.426691148234369,1.4860034091839482
