case,method,tau,n,epochs,rep,n_train,n_val,data_seed,fit_seed,data_sha256,epochs_run,optimizer_updates,projection_1_epochs_run,projection_2_epochs_run,projection_1_seed,projection_2_seed,density_zero,last_epoch_train_loss,last_epoch_validation_loss,training_loss,theta_hat_1,theta_0_1,estimated_se_1,theta_error_1,root_n_train_error_1,T_1,ci_lower_1,ci_upper_1,covered_1,theta_hat_2,theta_0_2,estimated_se_2,theta_error_2,root_n_train_error_2,T_2,ci_lower_2,ci_upper_2,covered_2,se_oracle_A_1,se_oracle_A_2,se_oracle_A_moment_1,se_oracle_A_moment_2,se_oracle_B_1,T_oracle_A_1,ci_lower_oracle_A_1,ci_upper_oracle_A_1,covered_oracle_A_1,T_oracle_B_1,ci_lower_oracle_B_1,ci_upper_oracle_B_1,covered_oracle_B_1,T_oracle_A_moment_1,ci_lower_oracle_A_moment_1,ci_upper_oracle_A_moment_1,covered_oracle_A_moment_1,Z_MC_1,se_oracle_B_2,T_oracle_A_2,ci_lower_oracle_A_2,ci_upper_oracle_A_2,covered_oracle_A_2,T_oracle_B_2,ci_lower_oracle_B_2,ci_upper_oracle_B_2,covered_oracle_B_2,T_oracle_A_moment_2,ci_lower_oracle_A_moment_2,ci_upper_oracle_A_moment_2,covered_oracle_A_moment_2,Z_MC_2
3,DPLQR,0.5,1000,500,137,800,200,51261041,51761041,70cceb22835782ab05764d1601a87f2ea4a74a44513d45aa36dd1b81b9fb6b75,500,3500,500,500,52261041,52261042,0.56395543164240569,0.28120981369699749,0.69499015808105469,0.38473786319446412,1.0244729518890381,1,0.24603058148927257,0.024472951889038086,0.69219960945563841,0.099471178505120744,0.54226187307461693,1.5066840307034592,True,-0.8958849310874939,-1,0.30173227863969321,0.1041150689125061,2.9448188500695109,0.34505777566089563,-1.4872693301944968,-0.30450053198049098,True,0.1140456645385568,0.10848965139234983,0.1141138111581511,0.10846645249991846,0.11475765051546429,0.21458905946191595,0.80094344939346673,1.2480024543846093,True,0.21325769374949174,0.79954795687872804,1.2493979468993481,True,0.21446091091568975,0.80080988201906189,1.2481360217590143,True,0.60937002027731058,0.11041788432488017,0.95967742154481472,-1.1085246478164996,-0.68324521435848817,True,0.94291852763788309,-1.112303984364259,-0.67946587781072876,True,0.95988267812653294,-1.1084791779873342,-0.68329068418765371,True,-0.017564036353420725
3,DPLQR,0.5,1000,500,138,800,200,51261042,51761042,207ff24572d0b6e1853fb4ad429fbb75c4b4d539298b104072ac8ee420083943,500,3500,500,500,52261042,52261043,0.59275234440232849,0.19845160629068101,0.81197172403335571,0.37496435541119327,0.76611828804016113,1,0.1995191863262501,-0.23388171195983887,-6.615173780892837,-1.1722266728644322,0.37506786861597452,1.1571687074643477,True,-0.79852640628814697,-1,0.29270586881546828,0.20147359371185303,5.6985337737469859,0.68831415826127085,-1.3722193672299705,-0.22483344534632344,True,0.11323301273746869,0.11034008579565051,0.11330183304591843,0.11032086176065556,0.11475765051546429,-2.0654904988008647,0.54418158307472253,0.98805499300559974,False,-2.0380489745938282,0.54119329302985109,0.99104328305047118,False,-2.0642359057426054,0.54404669527016103,0.98818988081016124,False,-1.1274525237520399,0.11041788432488017,1.8259329078734041,-1.0147929744476221,-0.58225983812867199,True,1.824646387165521,-1.0149454595649121,-0.58210735301138183,True,1.8262510870242845,-1.014755295339032,-0.58229751723726209,True,0.67582571715894391
3,DPLQR,0.5,1000,500,139,800,200,51261043,51761043,899f0c27663cd975d016a3f639e1141762d5f7d73e06b38d02b21e829d906c17,500,3500,500,500,52261043,52261044,0.42664987136739374,0.27067028198923382,0.80622714757919312,0.48439701871832885,0.90540909767150879,1,0.35330984736155424,-0.094590902328491211,-2.6754347390012212,-0.26772789673108954,0.21293452145951863,1.5978836738834989,True,-0.95285409688949585,-1,0.5144736294235559,0.04714590311050415,1.3334875117840572,0.091639105318826491,-1.9612038815552717,0.05549568777628,True,0.11749858023719062,0.11266367656716184,0.11748429012914892,0.11255952207409393,0.11475765051546429,-0.80503868334020368,0.67511188040661518,1.1357063149364024,True,-0.82426663410771484,0.68048410266119874,1.1303340926818188,True,-0.80513660357915673,0.67513988901837685,1.1356783063246407,True,-0.19105209366211945,0.11041788432488017,0.4184658671457363,-1.1736749029611331,-0.73203329081785862,True,0.42697705538160624,-1.169273150166261,-0.73643504361273071,True,0.41885308538774424,-1.1734707601547201,-0.73223743362427174,True,-0.42329980437853509
3,DPLQR,0.5,1000,500,140,800,200,51261044,51761044,7af9ca8f501eade9d876f5740202d281d808ece90788d2239df4a0ccf434d55d,500,3500,500,500,52261044,52261045,0.61049306578479268,0.26260489012513843,0.65459859371185303,0.3580765600487858,0.99912095069885254,1,0.20582378112313413,-0.00087904930114746094,-0.024863268873546607,-0.0042708830648756253,0.59571375253565462,1.4025281488620505,True,-0.90531677007675171,-1,0.2953219057356688,0.094683229923248291,2.6780461577349559,0.32061024964397861,-1.4841370691643954,-0.32649647098910806,True,0.11369700872815261,0.11449823808632614,0.1137604318139106,0.11444858955736027,0.11475765051546429,-0.0077315077237366126,0.7762748135916735,1.2219670878060316,True,-0.0076600496541971621,0.77419595568854249,1.2240459457091626,True,-0.0077271972963799083,0.77615050434358779,1.2220913970541174,True,0.43893792299135104,0.11041788432488017,0.82694049712679163,-1.1297333167259509,-0.68090022342755252,True,0.8574990410490374,-1.1217358233535168,-0.68889771679998657,True,0.82729922919490573,-1.1296360056091779,-0.68099753454432554,True,-0.084737820317469195
3,DPLQR,0.5,1000,500,141,800,200,51261045,51761045,7dbaacd7c48de2d002f4547ee9649aee312979db6124e1c992d888fe140eeb00,500,3500,500,500,52261045,52261046,0.43831750554459431,0.2446966086115156,0.67077559232711792,0.43716593359493139,0.89013296365737915,1,0.26833393830703406,-0.10986703634262085,-3.1075090570694428,-0.40944144835271779,0.36420810874579967,1.4160578185689587,True,-0.82189351320266724,-1,0.50466532683743592,0.17810648679733276,5.0376121835082524,0.35291999930620332,-1.8110193780501769,0.1672323516448424,True,0.11643026527711414,0.11119597547632211,0.11639729136436427,0.11124732855692443,0.11475765051546429,-0.94362952863783112,0.66192964371423546,1.1183362836005228,True,-0.95738310996368481,0.6652079686470691,1.1150579586676892,True,-0.94389684721011724,0.66199427258322519,1.118271654731533,True,-0.29374787451658713,0.11041788432488017,1.601735009152903,-1.0398376251362587,-0.60394940126907593,True,1.6130220922662661,-1.0383125664794324,-0.6054744599259021,True,1.6009956293574905,-1.0399382771742391,-0.60384874923109533,True,0.50940462011429188
3,DPLQR,0.5,1000,500,142,800,200,51261046,51761046,5f7b77e8445e3aa6b505ff160b536fd35402804ee1d38e3ffd1f76c7809fe5d3,500,3500,500,500,52261046,52261047,0.34839546289147949,0.25491180164473398,0.83801829814910889,0.51621724644199851,0.99681085348129272,1,0.38462689439562431,-0.0031891465187072754,-0.090202685183015413,-0.0082915328209653052,0.24295599298037829,1.7506657139822073,True,-1.0506956577301025,-1,0.45300429841725515,-0.050695657730102539,-1.433889734306709,-0.11190988232832962,-1.9385677674697577,-0.1628235479904474,True,0.11215575306954931,0.10814727083475695,0.11214407122391042,0.10821404343047643,0.11475765051546429,-0.028434979316037782,0.7769855774649761,1.2166361294976094,True,-0.027790273714932135,0.77188585847098268,1.2217358484916028,True,-0.02843794133654845,0.77700847388242833,1.2166132330801571,True,0.42340799654611261,0.11041788432488017,-0.46876502142677923,-1.2626643085662261,-0.83872700689397894,True,-0.45912542193746253,-1.2671147110068677,-0.8342766044533374,True,-0.46847577378136368,-1.2627951828538364,-0.83859613260636878,True,-1.1201297521859241
3,DPLQR,0.5,1000,500,143,800,200,51261047,51761047,4333fd63d84db6f522d894d065e96443823de009bc829616933d4453e51ed70d,500,3500,500,500,52261047,52261048,0.61158830961010768,0.26276943513325285,0.71574282646179199,0.35134494787061882,0.74501609802246094,1,0.16125092401104357,-0.25498390197753906,-7.2120338472689518,-1.5812864548923515,0.42897009448701051,1.0610621015579114,True,-1.071394681930542,-1,0.35686588324604329,-0.071394681930541992,-2.0193465493497165,-0.20006026152216547,-1.7708389604038626,-0.3719504034572213,True,0.11635017912683979,0.11180959690222873,0.11636870349283349,0.1118619371796308,0.11475765051546429,-2.1915213529629978,0.516969746933855,0.97306244911106687,False,-2.2219337955440142,0.52009110301215089,0.96994109303277098,False,-2.1911724916076092,0.51693343917650725,0.97309875686841463,False,-1.2693147173936126,0.11041788432488017,-0.63853804958238658,-1.2905414918589102,-0.85224787200217367,True,-0.64658621533155758,-1.2878137352073071,-0.85497562865377685,True,-0.63823927718947471,-1.2906440788026183,-0.85214528505846565,True,-1.2675487000168331
3,DPLQR,0.5,1000,500,144,800,200,51261048,51761048,051cd407de82d7f7d113e90cee2d0a537e00813b586e197217b53d858c561dac,500,3500,500,500,52261048,52261049,0.6727166974544182,0.21129460419927323,0.80038952827453613,0.3364891516413735,0.49549224972724915,1,0.16477888680126407,-0.50450775027275085,-14.269634055161257,-3.0617256862599502,0.17253156618416909,0.8184529332703292,False,-0.742745041847229,-1,0.29230990936741119,0.257254958152771,7.2762690161474355,0.88007607648162622,-1.3156619365315223,-0.16982814716293571,True,0.11669627154628827,0.10874241047235468,0.11676892308541097,0.10853662730165657,0.11475765051546429,-4.3232550927956153,0.26676755749652414,0.72421694195797415,False,-4.3962885960685067,0.27056725471693915,0.72041724473755919,False,-4.3205652406653368,0.26662516047984364,0.72435933897465465,False,-2.9467709650794904,0.11041788432488017,2.3657279348076647,-0.95588016637304418,-0.52960991732141383,False,2.3298305317629096,-0.95916409512399414,-0.52632598857046387,False,2.3702133053921104,-0.95547683135847583,-0.53001325233598218,False,1.0731019353430853
3,DPLQR,0.5,1000,500,145,800,200,51261049,51761049,f72872f9a7b521ef50ab80067bf485aa2b32d38ce78fc45c73daad19334666fa,500,3500,500,500,52261049,52261050,0.59434220339071753,0.28848724067211151,0.75471556186676025,0.4030158101396219,0.87741786241531372,1,0.21602539127318848,-0.12258213758468628,-3.4671464295389609,-0.56744319203508509,0.45401587577369101,1.3008198490569365,True,-1.085936427116394,-1,0.38259560659785652,-0.085936427116394043,-2.4306492145978296,-0.22461425493241799,-1.835810036691448,-0.33606281754134015,True,0.11642916111858283,0.11158446259643309,0.11649967227724109,0.11146718978413889,0.11475765051546429,-1.0528473829665117,0.64921670662289133,1.1056190182077361,True,-1.0681827053279345,0.65249286740500367,1.1023428574256238,True,-1.0522101495098664,0.64907850475192119,1.1057572200787062,True,-0.37922678230109175,0.11041788432488017,-0.77014689246835233,-1.3046419738054029,-0.86723088042738516,True,-0.7782835873176589,-1.3023554803931592,-0.8695173738396289,True,-0.77095715145249211,-1.3044121190933062,-0.86746073513948185,True,-1.3711153587232847
3,DPLQR,0.5,1000,500,146,800,200,51261050,51761050,aa966de38d5116950ad23d366e44046b651cd519232f621826ffd38c44c0f63a,500,3500,500,500,52261050,52261051,0.49740683590211471,0.26069756065096172,0.85208654403686523,0.45853255829331102,1.0471245050430298,1,0.21158168725676499,0.047124505043029785,1.3328822830394407,0.22272487592861398,0.63243201823155304,1.4618169918545065,True,-0.88403457403182983,-1,0.30180565485654259,0.11596542596817017,3.2799975634111873,0.38423874470904812,-1.4755627878811794,-0.29250636018248033,True,0.11134863591324044,0.11043830877459677,0.11141811690705551,0.11046459550125638,0.11475765051546429,0.42321582708698652,0.82888117865307853,1.265367831432981,True,0.41064368982248789,0.82219951003271974,1.2720495000533398,True,0.42295190720500897,0.82874499590520101,1.2655040141808587,True,0.76164800740180327,0.11041788432488017,1.050047101000561,-1.1004936592300396,-0.66757548883362017,True,1.0502413325269626,-1.100453627308595,-0.6676155207550647,True,1.0497972263597455,-1.1005451812142923,-0.66752396684936732,True,0.066834491405655741
3,DPLQR,0.5,1000,500,147,800,200,51261051,51761051,163df7479f8349efb3056d4283b28dd0f003347eb40164156749558fdb8f2592,500,3500,500,500,52261051,52261052,0.32016395428156658,0.23485496640205383,0.73005503416061401,0.49047997437766855,0.95502102375030518,1,0.40370646499336554,-0.044978976249694824,-1.2721975646795152,-0.11141505066170788,0.16377089203732864,1.7462711554632817,True,-0.87629240751266479,-1,0.58740243834069827,0.12370759248733521,3.4989791012822691,0.21060108779389128,-2.0275800310914431,0.27499521606611355,True,0.11477955873645669,0.11142134449644005,0.11480333362304168,0.11127643005545942,0.11475765051546429,-0.39187270577481703,0.73005308862685003,1.1799889588737602,True,-0.39194751763965086,0.73009602873999513,1.1799460187606152,True,-0.39179155195426563,0.73000648984914351,1.1800355576514669,True,0.14247047714300512,0.11041788432488017,1.1102683516019474,-1.0946782427256874,-0.65790657229964233,True,1.1203582938009662,-1.0927114607894299,-0.65987335423589966,True,1.1117142455565854,-1.0943942104213653,-0.65819060460396428,True,0.1219743874285209
3,DPLQR,0.5,1000,500,148,800,200,51261052,51761052,b21021bae1989802452d100d3db061916a9b9fe8d8fc442f7c5b35cb56de418b,500,3500,500,500,52261052,52261053,0.60597931091493518,0.25453596029962811,0.77867019176483154,0.37017044569886748,1.0570734739303589,1,0.19491337261339794,0.057073473930358887,1.6142816176812163,0.29281456251624971,0.67505028350286322,1.4390966643578547,True,-0.8630329966545105,-1,0.32231082857836579,0.1369670033454895,3.8740118745758467,0.42495315453600313,-1.4947506124953707,-0.23131538081365033,True,0.11755456160212427,0.11432099938913147,0.11761642110851044,0.11438582822740863,0.11475765051546429,0.48550624622743299,0.82666653319019534,1.2874804146705225,True,0.49733916365487013,0.83214847892004884,1.2819984689406689,True,0.4852508977271473,0.8265452885576785,1.2876016593030393,True,0.82853123372307225,0.11041788432488017,1.1980913749649305,-1.0871021554572082,-0.63896383785181277,True,1.2404421999473783,-1.0794520499312756,-0.64661394337774536,True,1.1974123496591518,-1.0872292199802314,-0.63883677332878963,True,0.21640823023379369
3,DPLQR,0.5,1000,500,149,800,200,51261053,51761053,38335aee557c7aaf567d0dab2c61e98c6725aa0e4a28cb050feefb0cf1202c8b,500,3500,500,500,52261053,52261054,0.42657281248901513,0.29157059746129171,0.71190035343170166,0.51223684404380831,0.9852411150932312,1,0.32378231928003476,-0.014758884906768799,-0.41744430401312016,-0.045582738858584951,0.35063943047351431,1.6198427997129481,True,-0.87844932079315186,-1,0.3829297352746186,0.12155067920684814,3.43797238099972,0.31742293170228192,-1.6289778105408614,-0.12792083104544227,True,0.11328977630201775,0.10913551882601673,0.1132097432332206,0.10920062980490101,0.11475765051546429,-0.13027552342784471,0.76319315354127637,1.207289076645186,True,-0.12860915887067548,0.76031612008292115,1.2101661101035412,True,-0.13036762106565672,0.76335001835611882,1.2071322118303436,True,0.34562893824871233,0.11041788432488017,1.1137591181531248,-1.0923549376921446,-0.66454370389415907,True,1.1008242002646256,-1.094868374069917,-0.66203026751638672,True,1.1130950382247049,-1.0924825552107578,-0.66441608637554583,True,0.106612799206156
3,DPLQR,0.5,1000,500,150,800,200,51261054,51761054,ccc87e6355b26d1b6af287d0ad385d82582b9fc4d88262436903a32595c7ed3a,500,3500,500,500,52261054,52261055,0.5788851810575214,0.26338796317577362,0.79351139068603516,0.37804849188173817,0.71056842803955078,1,0.2234535518035089,-0.28943157196044922,-8.1863610889086349,-1.2952650321484138,0.2726075142871181,1.1485293417919835,True,-0.89283531904220581,-1,0.26910363669037135,0.10716468095779419,3.0310749043579661,0.39822828957565176,-1.4202687550640851,-0.3654018830203265,True,0.11209797959043979,0.113692477551634,0.11215850813015391,0.11376274056564845,0.11475765051546429,-2.581951726676198,0.49085638804228882,0.93028046803681275,False,-2.5221113421230821,0.48564343302924079,0.93549342304986083,False,-2.5805583257632088,0.49073775210444914,0.93039910397465242,False,-1.5008936210769555,0.11041788432488017,0.9425837422632013,-1.1156725750434084,-0.66999806304100318,True,0.97053735101902372,-1.1092543723189709,-0.67641626576544067,True,0.94200157648235672,-1.1158102905508769,-0.66986034753353485,True,0.0041553739267649135
3,DPLQR,0.5,1000,500,151,800,200,51261055,51761055,3d7531458944378f954bc5b50ff42c745c8a223caa4cfe30dd3653f57f57cbf6,500,3500,500,500,52261055,52261056,0.54620697948322017,0.2811984121799469,0.66767555475234985,0.42754074941292386,0.77732568979263306,1,0.22390918438400234,-0.22267431020736694,-6.2981805897466412,-0.99448493289798423,0.33847175259225021,1.2161796269930158,True,-1.0227811336517334,-1,0.35111860278846374,-0.022781133651733398,-0.64434776353030976,-0.064881591208251099,-1.7109609494191473,-0.33460131788431946,True,0.11306161225606884,0.10901183286176105,0.11310090346634501,0.1090613404483904,0.11475765051546429,-1.9694952669084584,0.55572492977073817,0.99892644981452794,False,-1.940387496669429,0.55240069478232301,1.0022506848029431,True,-1.9688110650117598,0.55564791899859678,0.99900346058666933,False,-1.0521093202127634,0.11041788432488017,-0.2089785397941375,-1.2364443260607851,-0.80911794124268177,True,-0.20631742575962567,-1.2392001869284985,-0.80636208037496826,True,-0.20888367553591367,-1.2365413609305786,-0.80902090637288815,True,-0.92132184080880775
3,DPLQR,0.5,1000,500,152,800,200,51261056,51761056,e935dc0da623ddc7834a968ac538a90b8c320dbc68ed2e16ee185817d3d9d74c,500,3500,500,500,52261056,52261057,0.61242566503256424,0.23194930170263564,0.74513900279998779,0.38159141737313157,0.68228042125701904,1,0.21100284268721275,-0.31771957874298096,-8.9864667457958038,-1.5057597077683138,0.26872244895451131,1.0958383935595268,True,-0.84043300151824951,-1,0.20269716321156273,0.15956699848175049,4.5132362672011723,0.78721870574579456,-1.2377121411813496,-0.44315386185514938,True,0.11441923658063188,0.10956007513869929,0.1144770721754978,0.10958014748548577,0.11475765051546429,-2.7768021203242532,0.45801871755898055,0.90654212495505759,False,-2.7686134851651247,0.45735542624670905,0.90720541626732909,False,-2.7753992367651095,0.45790535979304337,0.90665548272099472,False,-1.6910633945721045,0.11041788432488017,1.4564338175174136,-1.0551707487901001,-0.62569525424639894,True,1.4451191440352174,-1.0568520547950147,-0.62401394824148437,True,1.4561670352094174,-1.0552100905898016,-0.62565591244669738,True,0.37736593875710278
3,DPLQR,0.5,1000,500,153,800,200,51261057,51761057,03c4a69cb3e7d7ae085c39776992b3ee837d401c49181afaed43f86289a301eb,500,3500,500,500,52261057,52261058,0.66005320822477809,0.24031421542167664,0.83199763298034668,0.35627421877141913,0.61009448766708374,1,0.28601699543863701,-0.38990551233291626,-11.028193271704806,-1.3632249780645214,0.04951147764099828,1.1706774976931693,True,-0.83552062511444092,-1,0.2913089684229328,0.16447937488555908,4.6521792538761257,0.56462173401665416,-1.4064757115969051,-0.26456553863197674,True,0.11599917135605652,0.11074961837306979,0.11601672600522024,0.11075092037479994,0.11475765051546429,-3.3612784278959302,0.38273611180921296,0.83745286352495452,False,-3.3976428637354696,0.38516949265677375,0.83501948267739379,False,-3.3607698282691776,0.38270170469685205,0.83748727063731543,False,-2.1763426419176919,0.11041788432488017,1.4851462000663145,-1.0525898771256577,-0.61845137310322418,True,1.489608100093776,-1.0519396783912061,-0.61910157183767578,True,1.4851287405010534,-1.0525924290490489,-0.61844882117983302,True,0.41235200156790297
3,DPLQR,0.5,1000,500,154,800,200,51261058,51761058,0e054a937e8bcaa86520620f54611accda293fa8d958b66fbc5fc8d1dfbf8822,500,3500,500,500,52261058,52261059,0.56851536888978049,0.23257871823651449,0.76081132888793945,0.36627088991049633,0.88157212734222412,1,0.12737268421962245,-0.11842787265777588,-3.3496460735124098,-0.92977449115837529,0.63192625365757082,1.1312180010268773,True,-0.73260176181793213,-1,0.44693421274317735,0.26739823818206787,7.5631642998350319,0.59829440342201645,-1.6085767222533223,0.1433731986174579,True,0.11383998887949437,0.10859916337327503,0.11356837062457094,0.10864308278084971,0.11475765051546429,-1.0403011615113387,0.65844574913841514,1.104698505546033,True,-1.0319823743848522,0.65664713233191407,1.1064971223525342,True,-1.0427892203302735,0.65897812091806507,1.1041661337663831,True,-0.35129920061381503,0.11041788432488017,2.4622495227055441,-0.9454561220295512,-0.51974740160631305,False,2.4216931869053728,-0.94902081509469727,-0.51618270854116699,False,2.4612541483331474,-0.94554220406839762,-0.51966131956746664,False,1.1453426194928953
3,DPLQR,0.5,1000,500,155,800,200,51261059,51761059,82e3eb55275e65ddfb856ac6de65dae0c0cd275fe6386eda93858a1950d9beeb,500,3500,500,500,52261059,52261060,0.56309074487558863,0.23119314653532846,0.64194357395172119,0.36717473679110912,0.80522900819778442,1,0.15926859806822352,-0.19477099180221558,-5.5089555632710434,-1.2229089360024656,0.49306829211588071,1.1173897242796882,True,-0.8322908878326416,-1,0.32067456801114724,0.1677091121673584,4.743530019212578,0.52298850266644314,-1.4608014918924304,-0.20378028377285284,True,0.11429392481950146,0.11408532774004938,0.11436534088867439,0.1140456182584734,0.11475765051546429,-1.7041237503201279,0.58121291555156152,1.0292451008440073,True,-1.6972375342937942,0.58030401318747438,1.0301540032080945,True,-1.703059600826178,0.58107294005598265,1.0293850763395862,True,-0.86452566394231112,0.11041788432488017,1.4700322599720639,-1.0558981302031385,-0.60868364546214482,True,1.5188582283818397,-1.0487099411094067,-0.61587183455587646,True,1.4705441097023286,-1.0558202996192494,-0.60876147604603381,True,0.43535426811160827
3,DPLQR,0.5,1000,500,156,800,200,51261060,51761060,1ebf55f8b5c6e8698ecba70e7e5f659b3925554d7ab24c49cecf4912d7354d43,500,3500,500,500,52261060,52261061,0.63346984920298,0.23582019763333456,0.71225523948669434,0.35393252049810575,1.2231117486953735,1,0.20371543335682094,0.22311174869537354,6.3105532185954996,1.0952127927616495,0.82383683622103487,1.6223866611697122,True,-1.0207946300506592,-1,0.26169956267252054,-0.02079463005065918,-0.5881609568434667,-0.079459934278456074,-1.5337163476586821,-0.50787291244263622,True,0.11725786501471389,0.11121578996056111,0.11732396625431754,0.11080807708725175,0.11475765051546429,1.9027444228783867,0.99328633326653426,1.4529371641242128,True,1.9441993426425881,0.99818675368506349,1.4480367437056836,True,1.9016724017984943,0.99315677483691123,1.4530667225538358,True,1.9447449474120291,0.11041788432488017,-0.18697551901607934,-1.238777578373359,-0.80281168172795936,True,-0.18832664814945727,-1.2372136833274243,-0.80437557677389404,True,-0.18766348624825618,-1.2379784611416726,-0.80361079895964571,True,-0.90717391441880635
3,DPLQR,0.5,1000,500,157,800,200,51261061,51761061,d8bd881de77fd75cad80b7a18b9ebd81bfbc9788fc743fcc96d0838b15e1e2ae,500,3500,500,500,52261061,52261062,0.62628225662572246,0.26888806266444071,0.81925559043884277,0.35793460560120866,0.9640769362449646,1,0.099096256523624526,-0.0359230637550354,-1.0160576792872886,-0.36250676882502975,0.7698518424559182,1.158302030034011,True,-0.97089529037475586,-1,0.32129958965257405,0.029104709625244141,0.82320550161902051,0.090584334877973197,-1.6006309143412993,-0.34115966640821249,True,0.11155221980038278,0.10899948649632159,0.11149045013390632,0.10905471584245452,0.11475765051546429,-0.32202912518744997,0.74543458543621433,1.1827192870537149,True,-0.31303415148077252,0.73915194123465455,1.1890019312552746,True,-0.32220754075250191,0.74555565398250823,1.1825982185074211,True,0.20335001669984418,0.11041788432488017,0.26701694256354447,-1.1845342839075461,-0.7572562968419656,True,0.26358691622463964,-1.187314343651521,-0.75447623709799072,True,0.26688171529684374,-1.1846425334259667,-0.75714804732354501,True,-0.55178961797827064
3,DPLQR,0.5,1000,500,158,800,200,51261062,51761062,bdf9e1062f64368a4ee4701bb68d8d3c4176ef33268b5e154b79c57faa909431,500,3500,500,500,52261062,52261063,0.49606551048723568,0.24894553635801589,0.7959665060043335,0.45517758107849748,0.92042851448059082,1,0.26977916067184654,-0.07957148551940918,-2.2506214799944559,-0.29495045251548613,0.39167107578432703,1.4491859531768547,True,-0.88757950067520142,-1,0.31125196685070905,0.11242049932479858,3.1797318966777106,0.36118807685710369,-1.497622145819846,-0.27753685553055685,True,0.11472982281771731,0.11098503642348266,0.11476629429872263,0.11101472976989021,0.11475765051546429,-0.69355537701677028,0.69555806175786494,1.1452989672033167,True,-0.69338719607793331,0.69550351947028077,1.1453535094909009,True,-0.69333497265577237,0.69548657765509447,1.1453704513060872,True,-0.090082127323729944,0.11041788432488017,1.0129338417824063,-1.1051101720652274,-0.6700488292851754,True,1.0181366905566327,-1.1039985539519666,-0.67116044739843628,True,1.0126629102086022,-1.1051683710241862,-0.66999063032621664,True,0.04158743865364728
3,DPLQR,0.5,1000,500,159,800,200,51261063,51761063,1b4353b140d3621aeeace454ff791deef2f95d5eeb9450599f0a8c44f6aee773,500,3500,500,500,52261063,52261064,0.75792844489484135,0.24090362233775003,0.75493824481964111,0.31341612905839028,1.1062991619110107,1,0.15582709877242701,0.10629916191101074,3.0065943288688985,0.68216095113374442,0.80088366050168813,1.4117146633203332,True,-0.5357353687286377,-1,0.31333869342858744,0.4642646312713623,13.131386761482094,1.4816702852473347,-1.1498679228115063,0.078397185354231014,True,0.11342889408264296,0.10779201831767776,0.11348924420435864,0.10784567044755285,0.11475765051546429,0.93714359794041913,0.88397852950903055,1.3286197943129909,True,0.92629259516502815,0.8813741669007007,1.3312241569213208,True,0.93664525353256545,0.88386024327046786,1.3287380805515536,True,1.1594572691058178,0.11041788432488017,4.3070408970644856,-0.74700772463128606,-0.32446301282598927,False,4.2046144436653616,-0.75215442200540283,-0.31931631545187256,False,4.3048981877964394,-0.74711288280584132,-0.32435785465143413,False,2.5474298025144875
3,DPLQR,0.5,1000,500,160,800,200,51261064,51761064,196476bf9c0d94b64bb0dc2d1be9e84a67ac9a1f8ad94036245f95c0292049cd,500,3500,500,500,52261064,52261065,0.57359717843751901,0.31322202725069864,0.7226794958114624,0.41174013232229567,1.0362002849578857,1,0.23596459814726223,0.036200284957885742,1.0238986789842552,0.15341405126922322,0.57371817096278499,1.4986823989529865,True,-0.95466786623001099,-1,0.42073633878793509,0.045332133769989014,1.282186367776597,0.10774475506580357,-1.7792959372416064,-0.13003979521841558,True,0.11371114984479155,0.10813137041682283,0.11377483506754954,0.10805213295049398,0.11475765051546429,0.31835299359206914,0.81332643126209425,1.2590741386536772,True,0.31544986147139303,0.8112752899475757,1.2611252799681958,True,0.31817479617872602,0.8132016082254887,1.2591989616902828,True,0.6882085291390273,0.11041788432488017,0.41923202855233899,-1.1666053522469837,-0.74273038021303828,True,0.41055064627582655,-1.1710869195067761,-0.73824881295324585,True,0.41953946240708401,-1.1664500468129793,-0.74288568564704272,True,-0.43621751321338087
3,DPLQR,0.5,1000,500,161,800,200,51261065,51761065,29b9eaf1edd0cae2ca6a7280c9d1de08d773d02245763d109f08a7bbeeb1bd2c,500,3500,500,500,52261065,52261066,0.45937324944972063,0.24150816031864711,0.803122878074646,0.42201413460902737,0.94306820631027222,1,0.31948206919152344,-0.056931793689727783,-1.6102742953248006,-0.17820027845005051,0.31689485698855269,1.5692415556319919,True,-0.96750533580780029,-1,0.52527204463417876,0.032494664192199707,0.91908789610736397,0.061862542513242524,-1.9970196253765065,0.062008953760905872,True,0.11482327629801531,0.10858932865794796,0.11487400419960432,0.10863342314986021,0.11475765051546429,-0.49582101752579788,0.7180145847661622,1.1681218278543821,True,-0.49610455977447782,0.71814321129996217,1.1679932013205823,True,-0.49560206494415804,0.71791515807904771,1.1682212545414967,True,0.062116120518501405,0.11041788432488017,0.29924362360279988,-1.1803404199773784,-0.75467025163822232,True,0.29428805298054211,-1.1839243890845654,-0.75108628253103515,True,0.29912216010511972,-1.1804268451815263,-0.75458382643407429,True,-0.52764628007905867
