n,rep,n_train,data_seed,fit_seed,data_sha256,seed_and_hash_match,training_xz_sha256,epochs_available,omega_A_11,omega_A_12,omega_A_22,eigenvalue_min,eigenvalue_max,condition_number,omega_moment_11,omega_moment_12,omega_moment_22,se_oracle_A_1,se_oracle_A_moment_1,phi_1_mean,phi_1_min,phi_1_max,v_1_mean,se_oracle_A_2,se_oracle_A_moment_2,phi_2_mean,phi_2_min,phi_2_max,v_2_mean
2000,6,1600,52260910,52760910,d7db8e01bf02abb74337d04a18defd4324b17d3055fac1c11e1429ade0119930,True,d1edf8934b66ccd5f8db211468ca04728981408e7bbfe5abb7b7ad9b849ff333,3,0.16919964866569356,0.0094101279410275622,0.18949425940599898,0.1655079398317334,0.19318596823995915,1.1672308194782988,0.16915230929035319,0.0095056199703310255,0.18955176260568582,0.082792565526834477,0.082806486255638134,0.4967323299773127,0.0015632523470185166,0.99467367662755546,0.0076426700226872946,0.078233550420582443,0.078223889878531294,0.99460846658772117,0.077402353860868939,1.8730504053905217,0.01326412876202664
2000,7,1600,52260911,52760911,b86d52bdcf1e7bdc9c26844779ca7ecbda1226b8829d2acf6c1f8ba86232ac71,True,823465381fdc242cfa1f95cd7f356c48134e89a8546d28ae4f35a9214031741d,3,0.17194814381654999,0.0076258508632656256,0.19950154928704877,0.16997838219804057,0.2014713109055582,1.1852760821715873,0.17184133261140672,0.0076157930280962242,0.19941952156065429,0.082084319455327348,0.082109714076900556,0.50393517574765534,0.0023887152379537631,0.99858862497340128,-0.00081017574765541165,0.076205411319663824,0.076220978676714651,1.0067622751194611,0.091743734756689899,1.9256933567176791,0.0065315191119640452
2000,8,1600,52260912,52760912,e47c7630e4eae27b3be6663bb1a61c4c846721917db593076dac6a16aa328477,True,90529ed00646c9a3f3d80970eed4be62408e0877474ea164942baf3527f6e612,3,0.17584971202637945,0.01176176069073023,0.19071673437509454,0.16936934153797642,0.19719710486349756,1.1643022466334707,0.17576741690850897,0.011849674866403571,0.19092622746534968,0.08126756577275783,0.081289007016058915,0.49337961246392142,0.0026677132334649192,0.99977969929606514,-0.0052546124639214313,0.078035763035525174,0.077995259607929385,0.99021405678492924,0.095915808210230935,1.9642983076528178,-0.018129838643506181
2000,9,1600,52260913,52760913,0ea23a904f062e8852eb5c93cadb4306ccd8446eb9dc283e07285fc527990ffa,True,2c1c79464d78477a26abb98e998fefa0bcf3f902ef168bfce9bd3a3bfd909969,3,0.17796593901310764,0.010447214632728276,0.1983802302173199,0.1735672599235065,0.20277890930692105,1.1683016105473381,0.17786321539431693,0.010470166309634455,0.19835843314578355,0.080741054530305473,0.080765004185721148,0.50583365072521735,0.0015408001160297899,0.9971021240586786,0.0029163492747826614,0.076473975492568499,0.076478780627531273,1.0084180597979224,0.076956176307779359,1.9008295550634198,0.010108935272792646
2000,10,1600,52260914,52760914,2423669b6bccabc8e6ab42876131cbdb97df8aa8ecb17cb92f4d54f9f2f8c9ac,True,e535776ac896f10b1a2d55fe928b11c945024fe83ddce3ac88348edbc439156e,3,0.17369034482720597,0.016872291326041882,0.18569076162505418,0.16178310462446299,0.19759800182779716,1.2213760039187591,0.17366411317377894,0.016959176141889208,0.1856900116243731,0.081964880348271832,0.081974896490547705,0.48344830216018336,0.00011280908799336822,0.99850833975880549,-0.0090733021601833771,0.079272124807069119,0.079275984980951411,0.97704961888676678,0.027505034974272306,1.9240338291434511,-0.010738096914004465
2000,11,1600,52260915,52760915,960117e62f2619484200a17f87869b4dccfffd31d0a35c81a5cdd61c5f3c7c27,True,2419abd15e5954ef3eb01a684ff15271369fa143da272c40def34737df806ded,3,0.17503847544346868,0.015577050027574422,0.18542285263817618,0.16381106264517195,0.1966502654364729,1.2004699942789168,0.17500060459958611,0.015581345895293116,0.18530971588723485,0.081593068145202993,0.081602320062409278,0.50029256520748444,0.00091094954039410304,0.99733483801820622,0.0084574347925155235,0.079275391623776822,0.079299999750127165,1.0005658600353273,0.062426000701016886,1.9041211636068414,0.0016590756334698565
2000,12,1600,52260916,52760916,6fb247e4548abac33962fcaad398237803ac2edf8aedd6a023ba7dbd276272da,True,065dca9825fea66295e066a99a4cafd3190189854b62a5bd7f9452fd0999383e,3,0.17471975919751026,0.0018340985107988741,0.19020690116438771,0.17450551585018775,0.19042114451171022,1.0912041581263592,0.17463593004281067,0.001877262624813408,0.190165410895133,0.081365722927142947,0.081385448459165996,0.50128693307468752,0.0011913642581821615,0.99861824507878161,-0.0050369330746875473,0.077982896783661257,0.077991594354359164,1.0006443527520315,0.069452883813002311,1.9263195795645129,-0.0087971042947665584
2000,13,1600,52260917,52760917,186d23cc2a699cfb7929426e3e2157e83ed7218e6ba788fb15af474a1a7156be,True,1b471db4f951ab488e1b6da3cf698875a16d908456ba803df9db5884e3add706,3,0.17494310677041477,0.017515926140046142,0.18177142782718778,0.16051170312567567,0.19620283147192688,1.2223584178052502,0.17483829783831761,0.017450599775518758,0.18231052119013369,0.081704756494723654,0.081725346296568468,0.50025349938557806,5.5207837772175067e-05,0.99934748300822462,-0.0021284993855780541,0.080155429964195168,0.080033016864066872,0.99996016343881222,0.020851300391221433,1.945300127334791,0.025548003940384797
2000,14,1600,52260918,52760918,3c511eeab683f6b7a18fc3f6f07e01b6ad266abe60d04aabc856c77cdf278b71,True,aa7c63384c9681b8e4e15108ea8f4f183e26c5d69d8f0671d96612b0cb57aa11,3,0.16865172357249447,0.013019533633739346,0.18749003524034213,0.16200138182050072,0.19414037699233588,1.19838716689124,0.16856232558614878,0.012930746884224367,0.18777913855607056,0.083035215851801222,0.083053966917648298,0.51087616744052355,0.00065630670245872015,0.99952495365166449,-0.0040011674405234891,0.078753273611678998,0.07868953275806756,1.0146122464893803,0.054825208709331878,1.9517383563621156,0.020156502369054738
2000,15,1600,52260919,52760919,4f27d514d77d50ae4a3957d3fcb8223dd23b7b79e3ab0c29514449346f22988b,True,22d524f6a189be9033ef90add202da315ea36b37d1413a48082370be18f5b46d,3,0.18594125376330856,0.0096183246432714146,0.17994173381652026,0.17286624050072413,0.19301674707910471,1.116567043513023,0.18585392042112661,0.0096286565385085739,0.17983851904071702,0.078977590194251615,0.078996493919734345,0.49912400608672386,0.00076897213716704187,0.99928087162840618,-0.0053740060867238822,0.08028340900663497,0.080306800043674298,0.99948100928266637,0.058371227903365755,1.943156720274523,-0.0030411852676498229
2000,16,1600,52260920,52760920,00a8319980ea6a72f7666ed32f47c71be632c2d3117b0b191f5206c8562db698,True,d97f2cafaa9f5a323868245194f6620f26e1b00d06de8d8deb3fa2c58f6124bb,3,0.17548511020039761,0.021571459192816507,0.19937530217640448,0.16277228312359357,0.21208812925320852,1.302974469505777,0.17552665836465431,0.021697460111917977,0.19937934432480278,0.081729301728007436,0.081725938618171817,0.50792241266006544,0.0086897230698609051,0.9989661191386443,-0.012297412660065439,0.076676493784731639,0.076681637394638527,1.0109504923786803,0.15517910119537248,1.9343557422495821,-0.01134247381564619
2000,17,1600,52260921,52760921,8fcbdb347290ff48a821e3aa7924484b657f4a3f8b7e6798a3153283f3b41894,True,fb5d52914f8954cd914591d57bbd70b1beb6e9ff2b66fe1afcc9c2a4a6bf9c49,3,0.18121091245930962,0.010517948755513238,0.201206686511153,0.17669725266875802,0.2057203463017046,1.1642532251893816,0.18123023005992828,0.010472813370169219,0.20109214869026434,0.080012566300913968,0.080007315092013268,0.50276409661700616,0.0065946240077984246,0.9993795426737706,-0.011514096617006113,0.075932757068349621,0.075953442065934587,1.0042323150837849,0.1385379512917656,1.9463781525750043,0.0033490831851163885
2000,18,1600,52260922,52760922,35e938d6a78c4313233f90a92f637f9eb4db3020789b4b433356a01d4b06e224,True,9c910822e5bfa81adc500f3fc377e99dcc0dd341a81ff50b29c3782264ec02e9,3,0.17602592063759251,0.01429524936776309,0.18168139926778076,0.16428141701892174,0.19342590288645151,1.1774058587781289,0.17601615424824771,0.014175604956982089,0.18169010974599742,0.081319409046524363,0.0813173085473506,0.49873751723828164,0.0057180637841510997,0.9958589413418375,0.010012482761718275,0.080043725346837277,0.080037518681002062,0.9980554699082187,0.1306825883359774,1.8854135177123303,-0.011057185571338456
2000,19,1600,52260923,52760923,0d66fceeac55d53f5f7e7082721568fac87ecfceda39dce9a783ee89f241cd02,True,f73802519c5f5e3e4a18885b7b61956dabb9676b2f914284a963d64cca12e828,3,0.1684113706490129,0.0018048704364528152,0.18853983186467657,0.16825081299400033,0.18870038951968915,1.1215422152308889,0.16831823265402959,0.0018461663404110763,0.18857050299175146,0.082875677375514906,0.082898802188580659,0.50598125145204564,0.00078096734817669649,0.99817370580196974,-0.0034812514520457245,0.078326954123250289,0.078320771507823295,1.0080790451158108,0.05873011814825875,1.9176283239566281,-0.012186407263432775
2000,20,1600,52260924,52760924,e7ee072ec5f3607842b0acc4254edff20b1032497db204f5ebf0eb79977a2d8a,True,9b1dfbba7f8fc7527407d0bc52ccf614dd3479b8b52b0a000b48051d2700b86e,3,0.17646668505172963,0.011705252360736437,0.19104562065883307,0.1699666904405408,0.19754561527002193,1.1622607627294423,0.17641614357434363,0.011716767011904813,0.19093215160699523,0.081122897575831715,0.081134989172996955,0.50164517459632452,0.0019725161680555132,0.99622660152024822,0.0077298254036755575,0.077966183351954252,0.077989800849131985,1.0027922063395669,0.084954098495906558,1.8896554600553532,0.0024360749318970715
2000,21,1600,52260925,52760925,be28873baf29f68e061a5c7e5f2cf1ad9fdbb51ef9fb7a5afbb95fac462aaa1e,True,fd65dfa4828a7c37fc331b94cb5bf1bd8d08a08b7c41764d7f25d6c252bd4be1,3,0.17379828721075474,0.0094662013539192971,0.19479507363944901,0.17016072526968373,0.19843263558052004,1.1661482710891651,0.17376050499969398,0.0093945813387135198,0.19473426493844201,0.081685183265077482,0.081692486026444425,0.49779175225048222,0.0022265907878174472,0.998004832388659,-0.0084167522504821554,0.077157304858660403,0.077167860549340758,0.99662935158564803,0.089187877860565951,1.9146559759557729,0.0078062936159039812
2000,22,1600,52260926,52760926,a26d1cb0bf65a95cdc93f06b568e413e41a4a5ea75e420527e3f2054da712a48,True,307b6bddf8b212a7031acba87f685117fad7e7071e9d43ca118b5fa79404003d,3,0.18681645211129025,0.015198521522314356,0.20041510041019772,0.17696567519938108,0.21026587732210689,1.1881732267300289,0.18686865390687568,0.015221324561166063,0.20029601648017736,0.078927222359609084,0.078917010408737914,0.49825145861432885,0.00029890171056746122,0.99899248343927527,0.012998541385671141,0.076202489343789884,0.076225923943454621,0.99705838338764208,0.040230318079973439,1.9350260804908883,0.0024850568879027594
2000,23,1600,52260927,52760927,23afc4c83580bedb17619b9c246b9fa17951dc32073c5ca8ce492be9e78486ed,True,5f30dae376f18da365644777e8ccb2231669800ffdd039058a31181c75e333ff,3,0.17517558274286099,0.0028351833325718882,0.19791767348271999,0.17482745846070813,0.19826579776487285,1.1340655496026242,0.17507314341468663,0.0028077655600634629,0.19788732735841091,0.081265101668904036,0.081288698642626903,0.4926543193176211,0.0021146766191350239,0.99939464542809775,-0.0026543193176211304,0.076453712642089652,0.076459410307162856,0.98920256477393975,0.087359695765562906,1.9468974609369372,0.0096619056928520068
2000,24,1600,52260928,52760928,38b9b43485fd5663a268114cbe38bb0910075c996d3cf581ad0d8ac68bd49e28,True,c573e87e695d57c27543847e19c3d63474f4c2fefcd071b2bf2da5c481e5bd78,3,0.17950566269403298,0.0065219419032684165,0.19064936685492065,0.17649956269977071,0.19365546684918292,1.0972008309085435,0.17945113779672506,0.0065573881130142663,0.19055729833305349,0.08031959379862473,0.080332379711600024,0.50303117738712222,0.0013075297633397063,0.99985551529794114,0.0075938226128777139,0.077936858559891312,0.077956251331003507,1.0045323172427556,0.072075693403869892,1.9697153654147088,0.0052045492040294081
2000,25,1600,52260929,52760929,b6606709d8616090d66cd087cf5e7616617f2552acd533cd5b048e80720ff60a,True,177a1c0f2f8e4ff66ebb5ac17dd54071d8059f92041d1f765da81d5900c6a68a,3,0.18250599766829176,0.013998373071764167,0.18687557890956846,0.17052294587336372,0.19885863070449647,1.1661693368362043,0.18249214756131199,0.013923112822689177,0.18680292374830099,0.079836806601599544,0.079837468502743883,0.49936419875519777,0.0029576983860081008,0.99828171538286847,0.010010801244802237,0.078897901531999229,0.078910903180662184,0.99693040207571926,0.099991617774832939,1.919614527590892,-0.0066439502971522924
2000,26,1600,52260930,52760930,5c9a82f0ab9dcc1d331cb3fe4bc697ef818ec250e178666bf59b8189ab4ea688,True,65184cfe6045220b69a76a1d493ffb5124839dac0b401773884f823f44603020,3,0.17523032611685621,0.006728336861840073,0.19268886498062579,0.17293822259702424,0.19498096850045776,1.1274602315926239,0.17512092558747361,0.0067226544773505538,0.19258686005277947,0.081297505388071095,0.081322866036580482,0.50284412852310101,0.0019987660360944238,0.99892939471241737,-0.00034412852310097938,0.077527101048749533,0.077547601824030296,1.0027363903477136,0.08540572962949336,1.9334385778914844,0.0042925065831704544
2000,27,1600,52260931,52760931,aa018ca4cd0e31ca4dd2811329479b69ebb741c01205aa27af5315b854246e7f,True,89085b9507f51bd8e3b10cc35a70ef0580c8a09f6990e19a89f9abe5a1acc926,3,0.17748274389918312,0.012669956475738734,0.19318080935558443,0.17042757883396065,0.2002359744208069,1.1749035912543659,0.17738848215866157,0.012615407656381569,0.19319054655185677,0.080915461994764654,0.08093541297578398,0.4909572756417811,0.00053035828067991267,0.99777611306006475,-0.0040822756417811341,0.077558177390519109,0.077554742516554157,0.9867346894863307,0.050402348266037976,1.9108556517345654,0.011422574233492199
2000,28,1600,52260932,52760932,a6521309ce321062612c92bd6387358eb273ae4e279413584fec54f12bbaa446,True,ea3b36e22c9ca1bc1669ffeaa6596d915f5649ae318497ed2f4abce6c2857824,3,0.17233281403425788,0.0183559542625873,0.19777793405829042,0.16272144044402773,0.20738930764852057,1.274505111819346,0.17230550237569284,0.018521990640591152,0.19804624849713356,0.082331089875010754,0.082344584542564866,0.49790859881522237,0.0010595433510672372,0.99701899078464495,0.0089664011847776625,0.076852665765533956,0.076807089038516532,0.99670573761805548,0.06628713769042209,1.8996910057329073,0.019797112103273656
2000,29,1600,52260933,52760933,70479c0d6aefda605b8aa3ef923438203f8d777a28ae61674adae2ae10d8c28f,True,8ca67aff52ff316de0e019d1da432ef6e2dcdf6eaa1c8d3f58a79665a59468fd,3,0.17369011108127391,0.016414503951968935,0.20207464877131176,0.16618315332812814,0.20958160652445754,1.2611483313873533,0.17362094767337993,0.016379190994306403,0.20196428639219163,0.081917436553293407,0.081932687291919798,0.4881513772617469,0.0036304518822088717,0.99977589018495361,-0.0062763772617469172,0.075946538371569616,0.07596629941833026,0.9815500047316783,0.10863112711685832,1.9640582817330101,0.0039917760911621332
2000,30,1600,52260934,52760934,ff60c562d80dc0bd67dbc48bb524466e5a927d4d48ea73b8c5df0ff4b475777d,True,3cfdfe879db7de531a5ae38e52a5060d740b4694e008d86ecc43efb80107d7d8,3,0.1737596566083611,0.0088239489343998178,0.18818913401628898,0.1695763898129681,0.19237240081168197,1.1344291562278002,0.17365144474385835,0.0088228212922212158,0.18812113579376002,0.081683382625777387,0.081708900477315341,0.50062283294509524,0.00071413700765246969,0.99694111284261611,-0.00062283294509524081,0.07848938336123254,0.078503635756153781,1.00097499397516,0.056686856582130449,1.8986410004501366,-0.0070441455288263065
2000,31,1600,52260935,52760935,1e0938e100f5ad8edc3cb113aae4e71fea5465bd51b2b17ebd2530b703e2a8a9,True,03c32160d7620495f879ce297553e4c9844f294559b735339dfdc63f7d7c2491,3,0.17610280355108077,0.020927516153084195,0.18443723216453659,0.15893163442757205,0.2016084012880453,1.2685227960700416,0.17599429726550231,0.020918628645725312,0.18433323927651565,0.081593455838234769,0.081618789040035181,0.50187681466079392,0.0029907847539705681,0.99938724857044403,0.0012481853392060439,0.079728604873841799,0.079751271755451547,1.0025174835582766,0.1004416601045338,1.9466421704509551,0.0033586280058898123
2000,32,1600,52260936,52760936,7dcd71fba09b2a4c3cb52b7f0d2b8872f92275c695dde8df153f9e03c55feed7,True,8bb78e7b777041ec75b5a2b256f22e7b6e95c87a74dd1167134eeb6d98993307,3,0.16847375144984172,0.0089538151153399984,0.18986048567187022,0.16522011510883758,0.19311412201287437,1.1688293636986138,0.16836968234440783,0.008957487181488092,0.18981183126018181,0.082960112815427742,0.082985924421477425,0.50610769545553591,0.00016949498628321993,0.99847572458860812,-0.0011076954555359702,0.078148053201056375,0.078158234900260221,1.0097228623021746,0.032228500092960216,1.9233746479427887,-0.0083671017596565218
2000,33,1600,52260937,52760937,250569445090cbc8e8de396e177e0794de0df70428977b8af337aada81fe316d,True,fac3552001dbb0855b091cad6acdf03468737299cb299d455a81ba90175b1505,3,0.16926947437808096,0.010968926074631093,0.18786989814497718,0.16418875164976784,0.19295062087329029,1.1751756373961266,0.1691779192941425,0.010940134695244014,0.18778627408851709,0.082817921502853137,0.082839657712266979,0.50247662782807734,0.0030385937428512263,0.99934267221089446,0.0037733721719226394,0.078611312904822678,0.078628178126712425,1.0021245634803002,0.10108689525634046,1.9451410946420578,-0.0058133148788374221
2000,34,1600,52260938,52760938,8da3a30a15de62408cf23ac1340ef17025bd2ef0b99e59acd68bb93ebe45be17,True,021e71e0cbec0746b6039685453a53ad4b3fe0e639cacfe2966e644c6c490409,3,0.16592424848417056,0.012635442317827166,0.19302681302503774,0.16094739933937219,0.19800366216983611,1.2302383448416423,0.1658388663900042,0.012689121932128648,0.19311313534687438,0.083699091564706424,0.08372243502933524,0.4944697475382499,0.0046869366225256335,0.99593862384634047,0.0042802524617501087,0.077600917100981798,0.077585239268723322,0.99375510716388638,0.12050268501156289,1.8863138651959017,0.014386246208697192
2000,35,1600,52260939,52760939,869b290d08e306ea70a1c25c78ef50b70b294a798973a1fb555888182d4607ab,True,02a42138d6cbc08b62121d0735d9c654a0b504512e9d275a7fe8d3f0441ad4e5,3,0.18166637216231446,0.015557956858202757,0.19285320398553743,0.17072690196284518,0.20379267418500671,1.1936764027344533,0.18192987125810864,0.015642647541317726,0.19275631296308671,0.080067945099165899,0.080012712781729223,0.50433246724231828,0.0012706759833321635,0.99859341162970738,0.019417532757681696,0.077711004949808718,0.07773322676500137,1.0051589981286775,0.071258999485223851,1.925794029077061,0.0048623276360378123
2000,36,1600,52260940,52760940,874f5ad40f28fb81c0df62ef5c1924696e3f44abcd3dc4ec7bc465b46c3f832d,True,2380f750a40dcba8e2d879195f48e1ac2620d5a3ee43a100271fc439bb3f3b75,3,0.1788031696075435,0.020041378423191838,0.19300014325496812,0.16464029795424412,0.2071630149082675,1.2582764820180357,0.17879285108225551,0.020005077956945554,0.19288509060527775,0.080899371938696868,0.080900292829018922,0.49632141776100736,0.0014669059374425202,0.99888899264368713,-0.010071417761007421,0.077867089296028077,0.077888948125496293,0.9944403892717355,0.075460201097585916,1.9324507422584345,0.0023606015851941435
2000,37,1600,52260941,52760941,5e0d4ee97aa5e9da89dafb687159cc8bffe1fba3a0aa6a2ff2524f9acef1c331,True,940b6ba299bb75d0cefcf722f7770fb0ba1046d5acb3bf4da228a2bf20ab29e1,3,0.17323767717903202,0.0076665722780541084,0.18409477853835349,0.16927232063239589,0.18806013508498962,1.1109916516912104,0.17316425784623621,0.0077030938415352766,0.18402868836015149,0.081784293595477925,0.081802410421608351,0.4934037458821548,0.00035134741373926421,0.99959575146321755,-0.0059037458821547591,0.079336008620306028,0.079351010838933658,0.99064123180491326,0.042864146395293748,1.9547077175937246,-0.0069977895355944628
2000,38,1600,52260942,52760942,0483ddb623a02d0ba717dad5306ff94f1689935902c2e2f60c5b28752b03fd9d,True,d31398bc55dfbf2c2688e645433ca5c1228c3b541a2c9421f219d76771c43d60,3,0.16652814295440069,0.00723575993160372,0.186757930695582,0.16420650596622233,0.18907956768376036,1.1514742766809403,0.16642812386021183,0.0072263125159614848,0.18664717997607394,0.083408932626514193,0.083433892437966631,0.50110980890294154,0.0010805560520560581,0.99924656278312352,0.0020151910970584754,0.078762021923216005,0.078785291747583128,1.0029064188671322,0.066806730966027517,1.9420985300529106,-0.0024439695531449667
2000,39,1600,52260943,52760943,df20bc5efc5fe688ec7931c8afb5d9b0cb73718e257e77450b94436e7e52b8bb,True,1d3a8e75198e49de11f47ca5a24928dbe566657d65ae023a1d2fb43ae612b33a,3,0.17755272694895904,0.013985420496313149,0.19654686957712675,0.17014458161244977,0.20395501491363602,1.1987158978603183,0.17750712065812249,0.014182184496071054,0.19707013501654674,0.080937041809181459,0.080953340671283625,0.5112901893339119,0.00033701740535199508,0.99840278542641792,0.0080848106660880992,0.076926847468320833,0.076830252050719208,1.0164812861622878,0.04216925940721411,1.9219298184684632,0.025418639477866063
2000,40,1600,52260944,52760944,24ce0e509fcbbfe9a007e441f94ef5fcdfb9e1d4566ebd5dd5ebff95b332ea73,True,e98f2f9ca5e46401701eae1dcea3b48fbb70f6870bcc6153eeceb9147bb91c3d,3,0.18301446893134918,0.012315785261808675,0.19421036727854818,0.17508409220832766,0.2021407440015697,1.1545351805065656,0.18298229359648333,0.012398861141018134,0.19418921583771731,0.079666630283651341,0.079675994661803334,0.50280809820190964,0.0030997751966712612,0.99882540555380106,0.0090669017980903426,0.077336222679996444,0.077342725696343539,1.0053333955913377,0.10190408981720359,1.9309379943604865,0.010011495328780502
2000,41,1600,52260945,52760945,3cb666e426f2d0eb4f729bce4b3b97dc2612b2e62f7b17954e653a4b247be296,True,74d59f3c7ad6cdf82570ad032b327e725575d0886d59f01653c060911697cab5,3,0.17181419691436031,0.015543749273225924,0.1952449887912896,0.1640653013562432,0.20299388434940671,1.2372749305999562,0.17173836900269154,0.015542667647887021,0.19512532258682833,0.082343745614338923,0.082362195876924366,0.49311746930589928,0.00055696199515390104,0.99309038254829674,-0.0056174693058992694,0.077244967245741869,0.07726890663033556,0.99152768101661193,0.051384724071404833,1.8587855302177072,-0.0015368518253934705
2000,42,1600,52260946,52760946,2c5f45743f3f0117b31cd63bfc28c13acfa8d497f204b3978c5f649116ec7208,True,a395bd9cc6e4e8527d3d70997f3072dda3785c4e343b4d3ef7e5a91ec5770c4e,3,0.17484547918151452,0.013128073728624918,0.1873003101821325,0.16654268395941138,0.19560310540423564,1.1744923328598851,0.17474835374190703,0.013121033500781223,0.18718335913174872,0.081547211191594318,0.081569893262924936,0.49661111314804091,0.00088393329490608029,0.99581967227295221,-0.0034861131480408689,0.078789268581580765,0.078813900666745401,0.99564180031899374,0.061684856723289626,1.8849734735815873,-0.00033413093242687429
2000,43,1600,52260947,52760947,a7a2361911c17ef9b49f716bbb54c044411447e1e5e73744d7f87e4d291f4323,True,de545db9dd6d77632b74d9bd84300fe188edf67b8a57e1888784e5036f9556c6,3,0.18280598266803855,0.011101776319568013,0.18216931273154177,0.17138130831177709,0.19359398708780323,1.1296096931155228,0.18269887880480057,0.011127205463752019,0.1822019869396013,0.079689383730235333,0.079713478079828676,0.50545107480853857,0.0012717175074461959,0.99442702707667385,0.002673925191461438,0.079828516885543835,0.079822099317551576,1.0063710788396738,0.07128226989587054,1.870682465635229,0.012104958839945622
2000,44,1600,52260948,52760948,e44824b5a854a74f17a08a48ee96f14c50f091c0f53e55e7c9f3740a02f4c308,True,9ee581830e1b1731516fd54c9a3c2540b95658dd58f7987d872b9f2c2601185f,3,0.17886698947916405,0.014370867698358705,0.19759087493899666,0.17107761126630858,0.20538025315185215,1.2005092404063691,0.17880140688085766,0.014334637414604501,0.19748344841998886,0.080648822015747343,0.080662632339986204,0.50445225992567355,0.00064078372269824632,0.99829188914525369,0.0067977400743264192,0.076732559509651604,0.076752495594510806,1.0053343573965983,0.054309060259490886,1.9198053355840767,-0.0040084632752641876
2000,45,1600,52260949,52760949,73157b49ebf8dd0236cdcb7932d903bc27eb78a76b1d3670999b9fa88f50df2e,True,84a6facd701b7cc492189d872589f8cd8431d242537a671f2837a3143e27d89d,3,0.16562442159737514,0.013424239259161586,0.19355983009875857,0.16021928502071253,0.19896496667542118,1.2418290760048001,0.1655737047957514,0.013375145045183924,0.19347023530207771,0.083801623446404822,0.083812908475333098,0.51148374498970195,0.0017888577102770085,0.99825146416132571,0.0072662550102979718,0.077518793236604891,0.077535307766360681,1.0146923877334855,0.081691229322520292,1.9190510432795351,-0.0056017940992981671
2000,46,1600,52260950,52760950,d7cd4f68244984a7d375daf980870efee78160e720f18f0aa558699206176637,True,68540d585963100659aace2c55974dd31ecee6c3600609344f9e5badddf9205f,3,0.17555940803841641,0.0079051002218133003,0.19873033870806886,0.17311941022433475,0.20117033652215052,1.162032242724639,0.17545382815961319,0.0078880176368848788,0.19864170149093255,0.081239595176068685,0.08126379592299067,0.50421413379104463,0.00035314021465657642,0.99889652542490326,0.0020358662089552978,0.076356799767000202,0.076373609398709019,1.0079777616476544,0.042949882344432963,1.9326332944783959,-0.0059639956871327861
2000,47,1600,52260951,52760951,9596c5bdb299806c005a1b53bc05ed54c59b088ca96457e59f886bc0bbc735a9,True,2b1da746cf3865ca0fd9860250a72896c63b4da4bbb70936d6bb235e0768e26e,3,0.17954079206754098,0.012117839681566465,0.19188436924987828,0.1721135728654099,0.19931158845200936,1.1580236534155721,0.17947094952814918,0.012068741568627236,0.19180513688128875,0.08043341008582984,0.080447803826675726,0.49599074077559846,0.002117046414235177,0.99895259941378889,0.006509259224401479,0.077803341693918726,0.077818195490984385,0.99417883340792035,0.087398984727336454,1.9340158969704144,-0.0063792916684871368
2000,48,1600,52260952,52760952,6c3ceeead0d18132dd37133b261513c7aceb21c08513cbdd1607118511dcaff9,True,7a00aa8286b02dc736e6073c08c4bd2e137a808e99e91ab508f42ed8c2621812,3,0.18239392888857422,0.012231923363776029,0.19892195263145918,0.17589603568686873,0.20541984583316467,1.1678480702024145,0.18265184054976363,0.011990344012660969,0.19894477388476661,0.079796280627737484,0.079733224763574737,0.49134008706929805,0.00039714647153880087,0.99918163479783229,0.019284912930701933,0.07640934580297605,0.076398545098793402,0.98988805987737138,0.044977793227862439,1.9401714578963609,-0.012130435841391568
2000,49,1600,52260953,52760953,5cedf6458e743a27a148dc4dd497f18093908956fc3f8ec3d3f44d3045a2abf9,True,f05f6f065765e8d2951380b6f63ef0c7637b2181d60d41c78094a13d8b89e369,3,0.17494517264709369,0.0083836778348372505,0.18592288265390003,0.17041336982345148,0.19045468547754224,1.1176041273924313,0.175021185222937,0.0083473958958330419,0.1858118796506037,0.0813971645493973,0.08137874023271674,0.50236445220152925,0.0013821737963446898,0.99891693792489056,-0.013614452201529315,0.078957581286414655,0.078980437388830649,1.0023224462787181,0.073689330876931844,1.9331316999701205,0.0022800873584869863
2000,50,1600,52260954,52760954,792236a30c70d0c0a53002a03ef0ad140b1761f4412877b67b136397cd882e85,True,241d8e386b6c38f75d9205d72638a457afa8a7e9056dca79485600e6450c97f8,3,0.18432843226964227,0.007134671711873145,0.19698016359105314,0.18111909385316635,0.20018950200752902,1.1052920912348594,0.18435711444340985,0.0070148319302951031,0.19694957251261574,0.07926819997392337,0.079260180121927482,0.50387030924720644,0.0022625051137248509,0.99593217814618451,-0.011995309247206522,0.076680319563724716,0.076684481362207249,1.0043891684946251,0.089763170345928636,1.8862406582742737,0.0096188109351989185
2000,51,1600,52260955,52760955,6cc6cbc97ac8457cf721332913647405b6d3f1590ec1e4bde9349596d31e1d24,True,cb47824ddb86804d83fcc481889b3d8963bfae23080bc24cbb1f3b851de5b242,3,0.17530290161602111,0.014348910971529695,0.19543608530633766,0.1678415866424548,0.20289740027990397,1.2088625014736489,0.17571172672482091,0.014564352641855018,0.19541108427858095,0.081471341127479446,0.081383393094942455,0.5040181668631839,0.00092128903875764883,0.99950075238093927,-0.022768166863183906,0.077160856596751135,0.077172322201474353,1.0039301774966214,0.062706207423381691,1.9507843875064452,-0.0098562937030032393
